county,precinct,office,district,party,candidate,votes,election_day,early_voting,absentee,provisional,hand_count
Arkansas,MILL BAYOU,U.S. President - REP,,REP,Rand Paul,1,0,1,0,0,0
Arkansas,MILL BAYOU,U.S. President - REP,,REP,Ted Cruz,11,9,2,0,0,0
Arkansas,MILL BAYOU,U.S. Senate - REP,,REP,Curtis Coleman,10,10,0,0,0,0
Arkansas,MILL BAYOU,U.S. Senate - REP,,REP,Senator John Boozman,52,41,8,3,0,0
Arkansas,MILL BAYOU,Unopposed Dem,,DEM,Vote for all Unopposed,2,0,2,0,0,0
Arkansas,MILL BAYOU,Unopposed Rep,,REP,Vote for all Unopposed,49,40,6,3,0,0
Arkansas,MORRIS,Sheriff/Collector,,REP,Rick Newton,24,15,9,0,0,0
Arkansas,MORRIS,Sheriff/Collector,,REP,Todd Wright,21,10,11,0,0,0
Arkansas,MORRIS,U.S. President - DEM,,DEM,Bernie Sanders,3,1,2,0,0,0
Arkansas,MORRIS,U.S. President - DEM,,DEM,Hillary Clinton,8,3,5,0,0,0
Arkansas,MORRIS,U.S. President - DEM,,DEM,Martin J. O'Malley,1,0,0,1,0,0
Arkansas,MORRIS,U.S. President - REP,,REP,Donald J. Trump,19,11,8,0,0,0
Arkansas,MORRIS,U.S. President - REP,,REP,Jeb Bush,1,0,1,0,0,0
Arkansas,MORRIS,U.S. President - REP,,REP,Marco Rubio,14,7,7,0,0,0
Arkansas,MORRIS,U.S. President - REP,,REP,Mike Huckabee,1,1,0,0,0,0
Arkansas,MORRIS,U.S. President - REP,,REP,Ted Cruz,8,5,3,0,0,0
Arkansas,MORRIS,U.S. Senate - REP,,REP,Curtis Coleman,3,1,2,0,0,0
Arkansas,MORRIS,U.S. Senate - REP,,REP,Senator John Boozman,40,24,16,0,0,0
Arkansas,MORRIS,Unopposed Dem,,DEM,Vote for all Unopposed,11,4,6,1,0,0
Arkansas,MORRIS,Unopposed Rep,,REP,Vote for all Unopposed,37,21,16,0,0,0
Arkansas,PRAIRIE,Sheriff/Collector,,REP,Rick Newton,11,9,2,0,0,0
Arkansas,PRAIRIE,Sheriff/Collector,,REP,Todd Wright,57,31,26,0,0,0
Arkansas,PRAIRIE,U.S. President - DEM,,DEM,Hillary Clinton,14,5,9,0,0,0
Arkansas,PRAIRIE,U.S. President - REP,,REP,Ben Carson,8,6,2,0,0,0
Arkansas,PRAIRIE,U.S. President - REP,,REP,Donald J. Trump,31,18,13,0,0,0
Arkansas,PRAIRIE,U.S. President - REP,,REP,Gov. Chris Christie,1,0,1,0,0,0
Arkansas,PRAIRIE,U.S. President - REP,,REP,Jeb Bush,1,0,1,0,0,0
Arkansas,PRAIRIE,U.S. President - REP,,REP,John R. Kasich,1,0,1,0,0,0
Arkansas,PRAIRIE,U.S. President - REP,,REP,Marco Rubio,21,14,7,0,0,0
Arkansas,PRAIRIE,U.S. President - REP,,REP,Mike Huckabee,1,0,1,0,0,0
Arkansas,PRAIRIE,U.S. President - REP,,REP,Ted Cruz,3,2,1,0,0,0
Arkansas,PRAIRIE,U.S. Senate - REP,,REP,Curtis Coleman,9,5,4,0,0,0
Arkansas,PRAIRIE,U.S. Senate - REP,,REP,Senator John Boozman,56,35,21,0,0,0
Arkansas,PRAIRIE,Unopposed Dem,,DEM,Vote for all Unopposed,4,1,3,0,0,0
Arkansas,PRAIRIE,Unopposed Rep,,REP,Vote for all Unopposed,52,29,23,0,0,0
Arkansas,PT DELUCE,Sheriff/Collector,,REP,Rick Newton,17,6,11,0,0,0
Arkansas,PT DELUCE,Sheriff/Collector,,REP,Todd Wright,45,23,22,0,0,0
Arkansas,PT DELUCE,U.S. President - DEM,,DEM,Bernie Sanders,3,3,0,0,0,0
Arkansas,PT DELUCE,U.S. President - DEM,,DEM,Hillary Clinton,3,2,1,0,0,0
Arkansas,PT DELUCE,U.S. President - REP,,REP,Ben Carson,8,5,3,0,0,0
Arkansas,PT DELUCE,U.S. President - REP,,REP,Donald J. Trump,18,10,8,0,0,0
Arkansas,PT DELUCE,U.S. President - REP,,REP,John R. Kasich,1,1,0,0,0,0
Arkansas,PT DELUCE,U.S. President - REP,,REP,Marco Rubio,18,5,13,0,0,0
Arkansas,PT DELUCE,U.S. President - REP,,REP,Mike Huckabee,1,1,0,0,0,0
Arkansas,PT DELUCE,U.S. President - REP,,REP,Ted Cruz,15,6,9,0,0,0
Arkansas,PT DELUCE,U.S. Senate - REP,,REP,Curtis Coleman,8,5,3,0,0,0
Arkansas,PT DELUCE,U.S. Senate - REP,,REP,Senator John Boozman,51,22,29,0,0,0
Arkansas,PT DELUCE,Unopposed Dem,,DEM,Vote for all Unopposed,3,3,0,0,0,0
Arkansas,PT DELUCE,Unopposed Rep,,REP,Vote for all Unopposed,52,23,29,0,0,0
Arkansas,ST. CHARLES,Sheriff/Collector,,REP,Rick Newton,5,5,0,0,0,0
Arkansas,ST. CHARLES,Sheriff/Collector,,REP,Todd Wright,48,40,8,0,0,0
Arkansas,ST. CHARLES,U.S. President - DEM,,DEM,Bernie Sanders,2,1,1,0,0,0
Arkansas,ST. CHARLES,U.S. President - DEM,,DEM,Hillary Clinton,6,5,1,0,0,0
Arkansas,ST. CHARLES,U.S. President - REP,,REP,Ben Carson,1,1,0,0,0,0
Arkansas,ST. CHARLES,U.S. President - REP,,REP,Donald J. Trump,26,22,4,0,0,0
Arkansas,ST. CHARLES,U.S. President - REP,,REP,John R. Kasich,1,1,0,0,0,0
Arkansas,ST. CHARLES,U.S. President - REP,,REP,Marco Rubio,11,9,2,0,0,0
Arkansas,ST. CHARLES,U.S. President - REP,,REP,Mike Huckabee,2,1,1,0,0,0
Arkansas,ST. CHARLES,U.S. President - REP,,REP,Ted Cruz,14,13,1,0,0,0
Arkansas,ST. CHARLES,U.S. Senate - REP,,REP,Curtis Coleman,5,5,0,0,0,0
Arkansas,ST. CHARLES,U.S. Senate - REP,,REP,Senator John Boozman,45,37,8,0,0,0
Arkansas,ST. CHARLES,Unopposed Dem,,DEM,Vote for all Unopposed,4,3,1,0,0,0
Arkansas,ST. CHARLES,Unopposed Rep,,REP,Vote for all Unopposed,39,31,8,0,0,0
Arkansas,STANLEY,Sheriff/Collector,,REP,Rick Newton,1,1,0,0,0,0
Arkansas,STANLEY,Sheriff/Collector,,REP,Todd Wright,5,3,2,0,0,0
Arkansas,STANLEY,U.S. President - DEM,,DEM,Hillary Clinton,1,1,0,0,0,0
Arkansas,STANLEY,U.S. President - REP,,REP,Ben Carson,1,1,0,0,0,0
Arkansas,STANLEY,U.S. President - REP,,REP,John R. Kasich,1,1,0,0,0,0
Arkansas,STANLEY,U.S. President - REP,,REP,Marco Rubio,2,0,2,0,0,0
Arkansas,STANLEY,U.S. President - REP,,REP,Ted Cruz,2,2,0,0,0,0
Arkansas,STANLEY,U.S. Senate - REP,,REP,Curtis Coleman,2,1,1,0,0,0
Arkansas,STANLEY,U.S. Senate - REP,,REP,Senator John Boozman,4,3,1,0,0,0
Arkansas,STANLEY,Unopposed Dem,,DEM,Vote for all Unopposed,1,1,0,0,0,0
Arkansas,STANLEY,Unopposed Rep,,REP,Vote for all Unopposed,5,3,2,0,0,0
Arkansas,STUTTGART WARD 1,Sheriff/Collector,,REP,Rick Newton,51,34,17,0,0,0
Arkansas,STUTTGART WARD 1,Sheriff/Collector,,REP,Todd Wright,58,22,34,2,0,0
Arkansas,STUTTGART WARD 1,U.S. President - DEM,,DEM,Bernie Sanders,12,4,8,0,0,0
Arkansas,STUTTGART WARD 1,U.S. President - DEM,,DEM,Hillary Clinton,188,89,96,3,0,0
Arkansas,STUTTGART WARD 1,U.S. President - DEM,,DEM,James Valentine,1,0,1,0,0,0
Arkansas,STUTTGART WARD 1,U.S. President - DEM,,DEM,John Wolfe,1,0,1,0,0,0
Arkansas,STUTTGART WARD 1,U.S. President - DEM,,DEM,Martin J. O'Malley,1,0,0,1,0,0
Arkansas,STUTTGART WARD 1,U.S. President - DEM,,DEM,"Roque ""Rocky"" De La Fuente",1,1,0,0,0,0
Arkansas,STUTTGART WARD 1,U.S. President - REP,,REP,Ben Carson,12,7,4,1,0,0
Arkansas,STUTTGART WARD 1,U.S. President - REP,,REP,Donald J. Trump,40,20,20,0,0,0
Arkansas,STUTTGART WARD 1,U.S. President - REP,,REP,Jeb Bush,1,0,1,0,0,0
Arkansas,STUTTGART WARD 1,U.S. President - REP,,REP,John R. Kasich,3,2,1,0,0,0
Arkansas,STUTTGART WARD 1,U.S. President - REP,,REP,Marco Rubio,21,10,11,0,0,0
Arkansas,STUTTGART WARD 1,U.S. President - REP,,REP,Mike Huckabee,3,2,1,0,0,0
Arkansas,STUTTGART WARD 1,U.S. President - REP,,REP,Rand Paul,1,0,1,0,0,0
Arkansas,STUTTGART WARD 1,U.S. President - REP,,REP,Ted Cruz,22,12,9,1,0,0
Arkansas,STUTTGART WARD 1,U.S. Senate - REP,,REP,Curtis Coleman,19,10,9,0,0,0
Arkansas,STUTTGART WARD 1,U.S. Senate - REP,,REP,Senator John Boozman,79,41,36,2,0,0
Arkansas,STUTTGART WARD 1,Unopposed Dem,,DEM,Vote for all Unopposed,71,26,42,3,0,0
Arkansas,STUTTGART WARD 1,Unopposed Rep,,REP,Vote for all Unopposed,74,36,36,2,0,0
Arkansas,STUTTGART WARD 2,Sheriff/Collector,,REP,Rick Newton,306,155,144,7,0,0
Arkansas,STUTTGART WARD 2,Sheriff/Collector,,REP,Todd Wright,208,98,108,2,0,0
Arkansas,STUTTGART WARD 2,U.S. President - DEM,,DEM,Bernie Sanders,22,15,5,2,0,0
Arkansas,STUTTGART WARD 2,U.S. President - DEM,,DEM,Hillary Clinton,108,49,52,7,0,0
Arkansas,STUTTGART WARD 2,U.S. President - DEM,,DEM,Martin J. O'Malley,1,0,1,0,0,0
Arkansas,STUTTGART WARD 2,U.S. President - REP,,REP,Ben Carson,27,17,10,0,0,0
Arkansas,STUTTGART WARD 2,U.S. President - REP,,REP,Carly Fiorina,1,1,0,0,0,0
Arkansas,STUTTGART WARD 2,U.S. President - REP,,REP,Donald J. Trump,168,80,88,0,0,0
Arkansas,STUTTGART WARD 2,U.S. President - REP,,REP,Gov. Chris Christie,2,1,1,0,0,0
Arkansas,STUTTGART WARD 2,U.S. President - REP,,REP,Jeb Bush,3,0,3,0,0,0
Arkansas,STUTTGART WARD 2,U.S. President - REP,,REP,John R. Kasich,27,12,13,2,0,0
Arkansas,STUTTGART WARD 2,U.S. President - REP,,REP,Marco Rubio,162,75,83,4,0,0
Arkansas,STUTTGART WARD 2,U.S. President - REP,,REP,Mike Huckabee,5,1,4,0,0,0
Arkansas,STUTTGART WARD 2,U.S. President - REP,,REP,Rand Paul,1,1,0,0,0,0
Arkansas,STUTTGART WARD 2,U.S. President - REP,,REP,Ted Cruz,112,63,47,2,0,0
Arkansas,STUTTGART WARD 2,U.S. Senate - REP,,REP,Curtis Coleman,67,40,25,2,0,0
Arkansas,STUTTGART WARD 2,U.S. Senate - REP,,REP,Senator John Boozman,430,207,217,6,0,0
Arkansas,STUTTGART WARD 2,Unopposed Dem,,DEM,Vote for all Unopposed,72,38,25,9,0,0
Arkansas,STUTTGART WARD 2,Unopposed Rep,,REP,Vote for all Unopposed,432,212,214,6,0,0
Arkansas,STUTTGART WARD 3,Sheriff/Collector,,REP,Rick Newton,276,149,123,4,0,0
Arkansas,STUTTGART WARD 3,Sheriff/Collector,,REP,Todd Wright,227,88,136,3,0,0
Arkansas,STUTTGART WARD 3,U.S. President - DEM,,DEM,Bernie Sanders,30,16,13,1,0,0
Arkansas,STUTTGART WARD 3,U.S. President - DEM,,DEM,Hillary Clinton,101,54,40,7,0,0
Arkansas,STUTTGART WARD 3,U.S. President - DEM,,DEM,James Valentine,1,0,1,0,0,0
Arkansas,STUTTGART WARD 3,U.S. President - DEM,,DEM,John Wolfe,1,1,0,0,0,0
Arkansas,STUTTGART WARD 3,U.S. President - REP,,REP,Ben Carson,31,12,19,0,0,0
Arkansas,STUTTGART WARD 3,U.S. President - REP,,REP,Donald J. Trump,190,85,104,1,0,0
Arkansas,STUTTGART WARD 3,U.S. President - REP,,REP,Gov. Chris Christie,1,1,0,0,0,0
Arkansas,STUTTGART WARD 3,U.S. President - REP,,REP,Jeb Bush,4,0,3,1,0,0
Arkansas,STUTTGART WARD 3,U.S. President - REP,,REP,John R. Kasich,22,8,13,1,0,0
Arkansas,STUTTGART WARD 3,U.S. President - REP,,REP,Marco Rubio,146,68,76,2,0,0
Arkansas,STUTTGART WARD 3,U.S. President - REP,,REP,Mike Huckabee,7,4,3,0,0,0
Arkansas,STUTTGART WARD 3,U.S. President - REP,,REP,Rand Paul,1,1,0,0,0,0
Arkansas,STUTTGART WARD 3,U.S. President - REP,,REP,Ted Cruz,103,61,41,1,0,0
Arkansas,STUTTGART WARD 3,U.S. Senate - REP,,REP,Curtis Coleman,81,40,41,0,0,0
Arkansas,STUTTGART WARD 3,U.S. Senate - REP,,REP,Senator John Boozman,399,189,205,5,0,0
Arkansas,STUTTGART WARD 3,Unopposed Dem,,DEM,Vote for all Unopposed,85,39,38,8,0,0
Arkansas,STUTTGART WARD 3,Unopposed Rep,,REP,Vote for all Unopposed,401,188,208,5,0,0
Ashley,COOTER,ALL UNOPPOSED DEMOCRATIC CANDIDATES,,DEM,For,73,63,10,0,0,0
Ashley,COOTER,ALL UNOPPOSED REPUBLICAN CANDIDATES,,REP,For,47,43,4,0,0,0
Ashley,COOTER,ASHLEY COUNTY SHERIFF,,DEM,DAVID G JOHNSON,31,24,7,0,0,0
Ashley,COOTER,ASHLEY COUNTY SHERIFF,,DEM,TOMMY STURGEON,68,60,8,0,0,0
Ashley,COOTER,U.S. President - DEM,,DEM,Bernie Sanders,30,26,4,0,0,0
Ashley,COOTER,U.S. President - DEM,,DEM,Hillary Clinton,24,18,6,0,0,0
Ashley,COOTER,U.S. President - DEM,,DEM,James Valentine,5,4,1,0,0,0
Ashley,COOTER,U.S. President - DEM,,DEM,John Wolfe,12,12,0,0,0,0
Ashley,COOTER,U.S. President - DEM,,DEM,Martin J. O'Malley,2,2,0,0,0,0
Ashley,COOTER,U.S. President - DEM,,DEM,"Roque ""Rocky"" De La Fuente",3,3,0,0,0,0
Ashley,COOTER,U.S. President - REP,,REP,Ben Carson,1,1,0,0,0,0
Ashley,COOTER,U.S. President - REP,,REP,Donald J. Trump,19,19,0,0,0,0
Ashley,COOTER,U.S. President - REP,,REP,John R. Kasich,4,4,0,0,0,0
Ashley,COOTER,U.S. President - REP,,REP,Marco Rubio,6,4,2,0,0,0
Ashley,COOTER,U.S. President - REP,,REP,Mike Huckabee,1,1,0,0,0,0
Ashley,COOTER,U.S. President - REP,,REP,Ted Cruz,18,16,2,0,0,0
Ashley,COOTER,U.S. Senate - REP,,REP,Curtis Coleman,13,11,2,0,0,0
Ashley,COOTER,U.S. Senate - REP,,REP,Senator John Boozman,34,32,2,0,0,0
Ashley,CROSSROADS,ALL UNOPPOSED DEMOCRATIC CANDIDATES,,DEM,For,141,121,20,0,0,0
Ashley,CROSSROADS,ALL UNOPPOSED REPUBLICAN CANDIDATES,,REP,For,60,50,9,1,0,0
Ashley,CROSSROADS,ASHLEY COUNTY SHERIFF,,DEM,DAVID G JOHNSON,80,73,7,0,0,0
Ashley,CROSSROADS,ASHLEY COUNTY SHERIFF,,DEM,TOMMY STURGEON,97,80,17,0,0,0
Ashley,CROSSROADS,U.S. President - DEM,,DEM,Bernie Sanders,70,61,9,0,0,0
Ashley,CROSSROADS,U.S. President - DEM,,DEM,Hillary Clinton,38,36,2,0,0,0
Ashley,CROSSROADS,U.S. President - DEM,,DEM,James Valentine,9,7,2,0,0,0
Ashley,CROSSROADS,U.S. President - DEM,,DEM,John Wolfe,13,9,4,0,0,0
Ashley,CROSSROADS,U.S. President - DEM,,DEM,Martin J. O'Malley,4,2,2,0,0,0
Ashley,CROSSROADS,U.S. President - DEM,,DEM,"Roque ""Rocky"" De La Fuente",9,9,0,0,0,0
Ashley,CROSSROADS,U.S. President - REP,,REP,Ben Carson,6,6,0,0,0,0
Ashley,CROSSROADS,U.S. President - REP,,REP,Donald J. Trump,36,28,8,0,0,0
Ashley,CROSSROADS,U.S. President - REP,,REP,Marco Rubio,16,12,3,1,0,0
Ashley,CROSSROADS,U.S. President - REP,,REP,Ted Cruz,22,22,0,0,0,0
Ashley,CROSSROADS,U.S. Senate - REP,,REP,Curtis Coleman,21,17,4,0,0,0
Ashley,CROSSROADS,U.S. Senate - REP,,REP,Senator John Boozman,53,46,6,1,0,0
Ashley,CW2,ALL UNOPPOSED DEMOCRATIC CANDIDATES,,DEM,For,119,68,47,4,0,0
Ashley,CW2,ALL UNOPPOSED REPUBLICAN CANDIDATES,,REP,For,43,32,11,0,0,0
Ashley,CW2,ASHLEY COUNTY SHERIFF,,DEM,DAVID G JOHNSON,69,33,32,4,0,0
Ashley,CW2,ASHLEY COUNTY SHERIFF,,DEM,TOMMY STURGEON,76,53,21,2,0,0
Ashley,CW2,U.S. President - DEM,,DEM,Bernie Sanders,42,28,13,1,0,0
Ashley,CW2,U.S. President - DEM,,DEM,Hillary Clinton,56,28,26,2,0,0
Ashley,CW2,U.S. President - DEM,,DEM,James Valentine,4,3,1,0,0,0
Ashley,CW2,U.S. President - DEM,,DEM,John Wolfe,14,9,5,0,0,0
Ashley,CW2,U.S. President - DEM,,DEM,Martin J. O'Malley,3,1,1,1,0,0
Ashley,CW2,U.S. President - DEM,,DEM,"Roque ""Rocky"" De La Fuente",1,0,1,0,0,0
Ashley,CW2,U.S. President - REP,,REP,Ben Carson,5,5,0,0,0,0
Ashley,CW2,U.S. President - REP,,REP,Donald J. Trump,19,13,6,0,0,0
Ashley,CW2,U.S. President - REP,,REP,Jeb Bush,1,1,0,0,0,0
Ashley,CW2,U.S. President - REP,,REP,John R. Kasich,1,1,0,0,0,0
Ashley,CW2,U.S. President - REP,,REP,Marco Rubio,14,7,7,0,0,0
Ashley,CW2,U.S. President - REP,,REP,Mike Huckabee,1,1,0,0,0,0
Ashley,CW2,U.S. President - REP,,REP,Ted Cruz,8,8,0,0,0,0
Ashley,CW2,U.S. Senate - REP,,REP,Curtis Coleman,9,7,2,0,0,0
Ashley,CW2,U.S. Senate - REP,,REP,Senator John Boozman,39,28,11,0,0,0
Ashley,CW3,ALL UNOPPOSED DEMOCRATIC CANDIDATES,,DEM,For,226,172,50,4,0,0
Ashley,CW3,ALL UNOPPOSED REPUBLICAN CANDIDATES,,REP,For,130,98,26,6,0,0
Ashley,CW3,ASHLEY COUNTY SHERIFF,,DEM,DAVID G JOHNSON,97,76,20,1,0,0
Ashley,CW3,ASHLEY COUNTY SHERIFF,,DEM,TOMMY STURGEON,192,143,44,5,0,0
Ashley,CW3,U.S. President - DEM,,DEM,Bernie Sanders,96,72,19,5,0,0
Ashley,CW3,U.S. President - DEM,,DEM,Hillary Clinton,99,77,21,1,0,0
Ashley,CW3,U.S. President - DEM,,DEM,James Valentine,4,3,1,0,0,0
Ashley,CW3,U.S. President - DEM,,DEM,John Wolfe,22,18,4,0,0,0
Ashley,CW3,U.S. President - DEM,,DEM,Martin J. O'Malley,6,5,1,0,0,0
Ashley,CW3,U.S. President - DEM,,DEM,"Roque ""Rocky"" De La Fuente",5,5,0,0,0,0
Ashley,CW3,U.S. President - REP,,REP,Ben Carson,11,9,0,2,0,0
Ashley,CW3,U.S. President - REP,,REP,Bobby Jindal,1,0,1,0,0,0
Ashley,CW3,U.S. President - REP,,REP,Carly Fiorina,1,0,1,0,0,0
Ashley,CW3,U.S. President - REP,,REP,Donald J. Trump,47,37,6,4,0,0
Ashley,CW3,U.S. President - REP,,REP,John R. Kasich,10,6,4,0,0,0
Ashley,CW3,U.S. President - REP,,REP,Marco Rubio,36,22,13,1,0,0
Ashley,CW3,U.S. President - REP,,REP,Mike Huckabee,3,1,2,0,0,0
Ashley,CW3,U.S. President - REP,,REP,Ted Cruz,41,39,2,0,0,0
Ashley,CW3,U.S. Senate - REP,,REP,Curtis Coleman,24,17,4,3,0,0
Ashley,CW3,U.S. Senate - REP,,REP,Senator John Boozman,119,90,25,4,0,0
Ashley,CWI,ALL UNOPPOSED DEMOCRATIC CANDIDATES,,DEM,For,443,409,27,7,0,0
Ashley,CWI,ALL UNOPPOSED REPUBLICAN CANDIDATES,,REP,For,159,152,6,1,0,0
Ashley,CWI,ASHLEY COUNTY SHERIFF,,DEM,DAVID G JOHNSON,228,210,14,4,0,0
Ashley,CWI,ASHLEY COUNTY SHERIFF,,DEM,TOMMY STURGEON,326,303,19,4,0,0
Ashley,CWI,U.S. President - DEM,,DEM,Bernie Sanders,108,100,7,1,0,0
Ashley,CWI,U.S. President - DEM,,DEM,Hillary Clinton,330,305,18,7,0,0
Ashley,CWI,U.S. President - DEM,,DEM,James Valentine,14,14,0,0,0,0
Ashley,CWI,U.S. President - DEM,,DEM,John Wolfe,30,26,4,0,0,0
Ashley,CWI,U.S. President - DEM,,DEM,Martin J. O'Malley,4,4,0,0,0,0
Ashley,CWI,U.S. President - DEM,,DEM,"Roque ""Rocky"" De La Fuente",7,7,0,0,0,0
Ashley,CWI,U.S. President - REP,,REP,Ben Carson,13,13,0,0,0,0
Ashley,CWI,U.S. President - REP,,REP,Carly Fiorina,1,1,0,0,0,0
Ashley,CWI,U.S. President - REP,,REP,Donald J. Trump,52,48,4,0,0,0
Ashley,CWI,U.S. President - REP,,REP,Jeb Bush,2,1,0,1,0,0
Ashley,CWI,U.S. President - REP,,REP,John R. Kasich,6,6,0,0,0,0
Ashley,CWI,U.S. President - REP,,REP,Marco Rubio,58,57,1,0,0,0
Ashley,CWI,U.S. President - REP,,REP,Ted Cruz,48,47,1,0,0,0
Ashley,CWI,U.S. Senate - REP,,REP,Curtis Coleman,31,30,1,0,0,0
Ashley,CWI,U.S. Senate - REP,,REP,Senator John Boozman,135,129,5,1,0,0
Ashley,FOUNTAIN HILL,ALL UNOPPOSED DEMOCRATIC CANDIDATES,,DEM,For,90,73,15,2,0,0
Ashley,FOUNTAIN HILL,ALL UNOPPOSED REPUBLICAN CANDIDATES,,REP,For,45,42,2,0,1,0
Ashley,FOUNTAIN HILL,ASHLEY COUNTY SHERIFF,,DEM,DAVID G JOHNSON,35,32,3,0,0,0
Ashley,FOUNTAIN HILL,ASHLEY COUNTY SHERIFF,,DEM,TOMMY STURGEON,80,61,17,2,0,0
Ashley,FOUNTAIN HILL,U.S. President - DEM,,DEM,Bernie Sanders,33,23,9,1,0,0
Ashley,FOUNTAIN HILL,U.S. President - DEM,,DEM,Hillary Clinton,40,33,6,1,0,0
Ashley,FOUNTAIN HILL,U.S. President - DEM,,DEM,James Valentine,6,3,3,0,0,0
Ashley,FOUNTAIN HILL,U.S. President - DEM,,DEM,John Wolfe,8,8,0,0,0,0
Ashley,FOUNTAIN HILL,U.S. President - DEM,,DEM,Martin J. O'Malley,4,4,0,0,0,0
Ashley,FOUNTAIN HILL,U.S. President - DEM,,DEM,"Roque ""Rocky"" De La Fuente",3,3,0,0,0,0
Ashley,FOUNTAIN HILL,U.S. President - REP,,REP,Ben Carson,3,3,0,0,0,0
Ashley,FOUNTAIN HILL,U.S. President - REP,,REP,Donald J. Trump,24,22,2,0,0,0
Ashley,FOUNTAIN HILL,U.S. President - REP,,REP,Marco Rubio,7,7,0,0,0,0
Ashley,FOUNTAIN HILL,U.S. President - REP,,REP,Ted Cruz,20,17,2,0,1,0
Ashley,FOUNTAIN HILL,U.S. Senate - REP,,REP,Curtis Coleman,27,23,3,0,1,0
Ashley,FOUNTAIN HILL,U.S. Senate - REP,,REP,Senator John Boozman,25,24,1,0,0,0
Ashley,"HBG RURAL, BC, MIST",ALL UNOPPOSED DEMOCRATIC CANDIDATES,,DEM,For,279,155,119,5,0,0
Ashley,"HBG RURAL, BC, MIST",ALL UNOPPOSED REPUBLICAN CANDIDATES,,REP,For,117,74,38,5,0,0
Ashley,"HBG RURAL, BC, MIST",ASHLEY COUNTY SHERIFF,,DEM,DAVID G JOHNSON,147,90,55,2,0,0
Ashley,"HBG RURAL, BC, MIST",ASHLEY COUNTY SHERIFF,,DEM,TOMMY STURGEON,190,102,84,4,0,0
Ashley,"HBG RURAL, BC, MIST",CONSTABLE - CARTER TOWNSHIP,,DEM,ERIC MCCAUGHAN,42,25,16,1,0,0
Ashley,"HBG RURAL, BC, MIST",CONSTABLE - CARTER TOWNSHIP,,DEM,HEATH ADAM BREEDLOVE,110,61,46,3,0,0
Ashley,"HBG RURAL, BC, MIST",CONSTABLE - CARTER TOWNSHIP,,DEM,STEVEN HENRY HODGE,103,65,38,0,0,0
Ashley,"HBG RURAL, BC, MIST",State Representative District 11 - DEM,,DEM,Bob G. Ware,6,2,4,0,0,0
Ashley,"HBG RURAL, BC, MIST",State Representative District 11 - DEM,,DEM,Representative Mark D. McElroy,44,22,20,2,0,0
Ashley,"HBG RURAL, BC, MIST",U.S. President - DEM,,DEM,Bernie Sanders,114,66,47,1,0,0
Ashley,"HBG RURAL, BC, MIST",U.S. President - DEM,,DEM,Hillary Clinton,73,43,29,1,0,0
Ashley,"HBG RURAL, BC, MIST",U.S. President - DEM,,DEM,James Valentine,12,10,2,0,0,0
Ashley,"HBG RURAL, BC, MIST",U.S. President - DEM,,DEM,John Wolfe,28,15,11,2,0,0
Ashley,"HBG RURAL, BC, MIST",U.S. President - DEM,,DEM,Martin J. O'Malley,13,4,8,1,0,0
Ashley,"HBG RURAL, BC, MIST",U.S. President - DEM,,DEM,"Roque ""Rocky"" De La Fuente",16,9,7,0,0,0
Ashley,"HBG RURAL, BC, MIST",U.S. President - REP,,REP,Ben Carson,1,1,0,0,0,0
Ashley,"HBG RURAL, BC, MIST",U.S. President - REP,,REP,Donald J. Trump,56,34,19,3,0,0
Ashley,"HBG RURAL, BC, MIST",U.S. President - REP,,REP,Jeb Bush,1,0,1,0,0,0
Ashley,"HBG RURAL, BC, MIST",U.S. President - REP,,REP,John R. Kasich,2,0,2,0,0,0
Ashley,"HBG RURAL, BC, MIST",U.S. President - REP,,REP,Marco Rubio,34,18,14,2,0,0
Ashley,"HBG RURAL, BC, MIST",U.S. President - REP,,REP,Mike Huckabee,2,2,0,0,0,0
Ashley,"HBG RURAL, BC, MIST",U.S. President - REP,,REP,Ted Cruz,39,31,7,1,0,0
Ashley,"HBG RURAL, BC, MIST",U.S. Senate - REP,,REP,Curtis Coleman,25,20,4,1,0,0
Ashley,"HBG RURAL, BC, MIST",U.S. Senate - REP,,REP,Senator John Boozman,107,63,39,5,0,0
Ashley,HICKORY GROVE,ALL UNOPPOSED DEMOCRATIC CANDIDATES,,DEM,For,112,74,38,0,0,0
Ashley,HICKORY GROVE,ALL UNOPPOSED REPUBLICAN CANDIDATES,,REP,For,82,61,20,1,0,0
Ashley,HICKORY GROVE,ASHLEY COUNTY SHERIFF,,DEM,DAVID G JOHNSON,47,33,14,0,0,0
Ashley,HICKORY GROVE,ASHLEY COUNTY SHERIFF,,DEM,TOMMY STURGEON,107,69,38,0,0,0
Ashley,HICKORY GROVE,State Representative District 11 - DEM,,DEM,Bob G. Ware,31,19,12,0,0,0
Ashley,HICKORY GROVE,State Representative District 11 - DEM,,DEM,Representative Mark D. McElroy,88,57,31,0,0,0
Ashley,HICKORY GROVE,U.S. President - DEM,,DEM,Bernie Sanders,50,36,14,0,0,0
Ashley,HICKORY GROVE,U.S. President - DEM,,DEM,Hillary Clinton,28,20,8,0,0,0
Ashley,HICKORY GROVE,U.S. President - DEM,,DEM,James Valentine,7,2,5,0,0,0
Ashley,HICKORY GROVE,U.S. President - DEM,,DEM,John Wolfe,9,2,7,0,0,0
Ashley,HICKORY GROVE,U.S. President - DEM,,DEM,Martin J. O'Malley,5,2,3,0,0,0
