county,precinct,office,district,party,candidate,votes,absentee,election_day,early_voting
Logan,Driggs,Issue No. 2: A Constitutional Amendment to Reform Certain Measures Presented to Voters, to be Known as the 'Constitutional Amendment and Ballot Initiative Reform Amendment',NON,FOR,57,0,26,31
Logan,Ellsworth,Issue No. 2: A Constitutional Amendment to Reform Certain Measures Presented to Voters, to be Known as the 'Constitutional Amendment and Ballot Initiative Reform Amendment',NON,FOR,103,0,58,45
Logan,Johnson,Issue No. 2: A Constitutional Amendment to Reform Certain Measures Presented to Voters, to be Known as the 'Constitutional Amendment and Ballot Initiative Reform Amendment',NON,FOR,35,0,19,16
Logan,Logan,Issue No. 2: A Constitutional Amendment to Reform Certain Measures Presented to Voters, to be Known as the 'Constitutional Amendment and Ballot Initiative Reform Amendment',NON,FOR,61,0,46,15
Logan,Mountain,Issue No. 2: A Constitutional Amendment to Reform Certain Measures Presented to Voters, to be Known as the 'Constitutional Amendment and Ballot Initiative Reform Amendment',NON,FOR,24,0,10,14
Logan,River City,Issue No. 2: A Constitutional Amendment to Reform Certain Measures Presented to Voters, to be Known as the 'Constitutional Amendment and Ballot Initiative Reform Amendment',NON,FOR,26,0,22,4
Logan,River Rural,Issue No. 2: A Constitutional Amendment to Reform Certain Measures Presented to Voters, to be Known as the 'Constitutional Amendment and Ballot Initiative Reform Amendment',NON,FOR,44,0,36,8
Logan,Shoal Creek,Issue No. 2: A Constitutional Amendment to Reform Certain Measures Presented to Voters, to be Known as the 'Constitutional Amendment and Ballot Initiative Reform Amendment',NON,FOR,103,2,66,35
Logan,Short Mtn Ward 1,Issue No. 2: A Constitutional Amendment to Reform Certain Measures Presented to Voters, to be Known as the 'Constitutional Amendment and Ballot Initiative Reform Amendment',NON,FOR,160,1,57,102
Logan,Short Mtn Ward 2,Issue No. 2: A Constitutional Amendment to Reform Certain Measures Presented to Voters, to be Known as the 'Constitutional Amendment and Ballot Initiative Reform Amendment',NON,FOR,98,3,46,49
Logan,Short Mtn Ward 3,Issue No. 2: A Constitutional Amendment to Reform Certain Measures Presented to Voters, to be Known as the 'Constitutional Amendment and Ballot Initiative Reform Amendment',NON,FOR,78,0,42,36
Logan,Short Mtn Ward 4,Issue No. 2: A Constitutional Amendment to Reform Certain Measures Presented to Voters, to be Known as the 'Constitutional Amendment and Ballot Initiative Reform Amendment',NON,FOR,189,2,64,123
Logan,Caulksville City,Issue No. 2: A Constitutional Amendment to Reform Certain Measures Presented to Voters, to be Known as the 'Constitutional Amendment and Ballot Initiative Reform Amendment',NON,FOR,36,0,24,12
Logan,Caulksville Rural,Issue No. 2: A Constitutional Amendment to Reform Certain Measures Presented to Voters, to be Known as the 'Constitutional Amendment and Ballot Initiative Reform Amendment',NON,FOR,54,0,35,19
Logan,Ratcliff City,Issue No. 2: A Constitutional Amendment to Reform Certain Measures Presented to Voters, to be Known as the 'Constitutional Amendment and Ballot Initiative Reform Amendment',NON,FOR,21,0,13,8
Logan,Ratcliff Rural,Issue No. 2: A Constitutional Amendment to Reform Certain Measures Presented to Voters, to be Known as the 'Constitutional Amendment and Ballot Initiative Reform Amendment',NON,FOR,14,2,6,6
Logan,Morrison Bluff,Issue No. 2: A Constitutional Amendment to Reform Certain Measures Presented to Voters, to be Known as the 'Constitutional Amendment and Ballot Initiative Reform Amendment',NON,FOR,18,0,17,1
Logan,Blue Mtn City,Issue No. 2: A Constitutional Amendment to Reform Certain Measures Presented to Voters, to be Known as the 'Constitutional Amendment and Ballot Initiative Reform Amendment',NON,FOR,10,0,4,6
Logan,Blue Mtn Rural,Issue No. 2: A Constitutional Amendment to Reform Certain Measures Presented to Voters, to be Known as the 'Constitutional Amendment and Ballot Initiative Reform Amendment',NON,FOR,11,0,5,6
Logan,Boone Ward 1,Issue No. 2: A Constitutional Amendment to Reform Certain Measures Presented to Voters, to be Known as the 'Constitutional Amendment and Ballot Initiative Reform Amendment',NON,FOR,120,2,38,80
Logan,Boone Ward 2,Issue No. 2: A Constitutional Amendment to Reform Certain Measures Presented to Voters, to be Known as the 'Constitutional Amendment and Ballot Initiative Reform Amendment',NON,FOR,140,4,35,101
Logan,Boone Ward 3,Issue No. 2: A Constitutional Amendment to Reform Certain Measures Presented to Voters, to be Known as the 'Constitutional Amendment and Ballot Initiative Reform Amendment',NON,FOR,111,0,39,72
Logan,Boone Ward 4,Issue No. 2: A Constitutional Amendment to Reform Certain Measures Presented to Voters, to be Known as the 'Constitutional Amendment and Ballot Initiative Reform Amendment',NON,FOR,200,0,68,132
Logan,Cauthron,Issue No. 2: A Constitutional Amendment to Reform Certain Measures Presented to Voters, to be Known as the 'Constitutional Amendment and Ballot Initiative Reform Amendment',NON,FOR,34,0,6,28
Logan,Petit Jean,Issue No. 2: A Constitutional Amendment to Reform Certain Measures Presented to Voters, to be Known as the 'Constitutional Amendment and Ballot Initiative Reform Amendment',NON,FOR,50,0,20,30
Logan,Reveille City,Issue No. 2: A Constitutional Amendment to Reform Certain Measures Presented to Voters, to be Known as the 'Constitutional Amendment and Ballot Initiative Reform Amendment',NON,FOR,77,0,60,17
Logan,Reveille Rural,Issue No. 2: A Constitutional Amendment to Reform Certain Measures Presented to Voters, to be Known as the 'Constitutional Amendment and Ballot Initiative Reform Amendment',NON,FOR,74,0,46,28
Logan,Sugar Creek,Issue No. 2: A Constitutional Amendment to Reform Certain Measures Presented to Voters, to be Known as the 'Constitutional Amendment and Ballot Initiative Reform Amendment',NON,FOR,62,1,21,40
Logan,Washburn,Issue No. 2: A Constitutional Amendment to Reform Certain Measures Presented to Voters, to be Known as the 'Constitutional Amendment and Ballot Initiative Reform Amendment',NON,FOR,105,1,31,73
Logan,Barber,Issue No. 2: A Constitutional Amendment to Reform Certain Measures Presented to Voters, to be Known as the 'Constitutional Amendment and Ballot Initiative Reform Amendment',NON,FOR,61,0,17,44
Logan,Tomlinson,Issue No. 2: A Constitutional Amendment to Reform Certain Measures Presented to Voters, to be Known as the 'Constitutional Amendment and Ballot Initiative Reform Amendment',NON,FOR,45,0,36,9
Logan,Cane Creek,Issue No. 2: A Constitutional Amendment to Reform Certain Measures Presented to Voters, to be Known as the 'Constitutional Amendment and Ballot Initiative Reform Amendment',NON,AGAINST,103,0,72,31
Logan,Clark Crossroads,Issue No. 2: A Constitutional Amendment to Reform Certain Measures Presented to Voters, to be Known as the 'Constitutional Amendment and Ballot Initiative Reform Amendment',NON,AGAINST,79,0,48,31
Logan,Clark City,Issue No. 2: A Constitutional Amendment to Reform Certain Measures Presented to Voters, to be Known as the 'Constitutional Amendment and Ballot Initiative Reform Amendment',NON,AGAINST,73,0,55,18
Logan,Clark Rural,Issue No. 2: A Constitutional Amendment to Reform Certain Measures Presented to Voters, to be Known as the 'Constitutional Amendment and Ballot Initiative Reform Amendment',NON,AGAINST,70,1,35,34
Logan,Delaware,Issue No. 2: A Constitutional Amendment to Reform Certain Measures Presented to Voters, to be Known as the 'Constitutional Amendment and Ballot Initiative Reform Amendment',NON,AGAINST,114,2,66,46
Logan,Driggs,Issue No. 2: A Constitutional Amendment to Reform Certain Measures Presented to Voters, to be Known as the 'Constitutional Amendment and Ballot Initiative Reform Amendment',NON,AGAINST,93,2,32,59
Logan,Ellsworth,Issue No. 2: A Constitutional Amendment to Reform Certain Measures Presented to Voters, to be Known as the 'Constitutional Amendment and Ballot Initiative Reform Amendment',NON,AGAINST,137,0,65,72
Logan,Johnson,Issue No. 2: A Constitutional Amendment to Reform Certain Measures Presented to Voters, to be Known as the 'Constitutional Amendment and Ballot Initiative Reform Amendment',NON,AGAINST,61,0,21,40
Logan,Logan,Issue No. 2: A Constitutional Amendment to Reform Certain Measures Presented to Voters, to be Known as the 'Constitutional Amendment and Ballot Initiative Reform Amendment',NON,AGAINST,86,2,61,23
Logan,Mountain,Issue No. 2: A Constitutional Amendment to Reform Certain Measures Presented to Voters, to be Known as the 'Constitutional Amendment and Ballot Initiative Reform Amendment',NON,AGAINST,19,0,8,11
Logan,River City,Issue No. 2: A Constitutional Amendment to Reform Certain Measures Presented to Voters, to be Known as the 'Constitutional Amendment and Ballot Initiative Reform Amendment',NON,AGAINST,42,0,33,9
Logan,River Rural,Issue No. 2: A Constitutional Amendment to Reform Certain Measures Presented to Voters, to be Known as the 'Constitutional Amendment and Ballot Initiative Reform Amendment',NON,AGAINST,74,0,57,17
Logan,Shoal Creek,Issue No. 2: A Constitutional Amendment to Reform Certain Measures Presented to Voters, to be Known as the 'Constitutional Amendment and Ballot Initiative Reform Amendment',NON,AGAINST,151,3,93,55
Logan,Short Mtn Ward 1,Issue No. 2: A Constitutional Amendment to Reform Certain Measures Presented to Voters, to be Known as the 'Constitutional Amendment and Ballot Initiative Reform Amendment',NON,AGAINST,223,2,82,139
Logan,Short Mtn Ward 2,Issue No. 2: A Constitutional Amendment to Reform Certain Measures Presented to Voters, to be Known as the 'Constitutional Amendment and Ballot Initiative Reform Amendment',NON,AGAINST,165,5,56,104
Logan,Short Mtn Ward 3,Issue No. 2: A Constitutional Amendment to Reform Certain Measures Presented to Voters, to be Known as the 'Constitutional Amendment and Ballot Initiative Reform Amendment',NON,AGAINST,115,4,40,71
Logan,Short Mtn Ward 4,Issue No. 2: A Constitutional Amendment to Reform Certain Measures Presented to Voters, to be Known as the 'Constitutional Amendment and Ballot Initiative Reform Amendment',NON,AGAINST,267,6,86,175
Logan,Caulksville City,Issue No. 2: A Constitutional Amendment to Reform Certain Measures Presented to Voters, to be Known as the 'Constitutional Amendment and Ballot Initiative Reform Amendment',NON,AGAINST,41,0,27,14
Logan,Caulksville Rural,Issue No. 2: A Constitutional Amendment to Reform Certain Measures Presented to Voters, to be Known as the 'Constitutional Amendment and Ballot Initiative Reform Amendment',NON,AGAINST,93,0,54,39
Logan,Ratcliff City,Issue No. 2: A Constitutional Amendment to Reform Certain Measures Presented to Voters, to be Known as the 'Constitutional Amendment and Ballot Initiative Reform Amendment',NON,AGAINST,32,0,20,12
Logan,Ratcliff Rural,Issue No. 2: A Constitutional Amendment to Reform Certain Measures Presented to Voters, to be Known as the 'Constitutional Amendment and Ballot Initiative Reform Amendment',NON,AGAINST,41,0,30,11
Logan,Morrison Bluff,Issue No. 2: A Constitutional Amendment to Reform Certain Measures Presented to Voters, to be Known as the 'Constitutional Amendment and Ballot Initiative Reform Amendment',NON,AGAINST,21,0,16,5
Logan,Blue Mtn City,Issue No. 2: A Constitutional Amendment to Reform Certain Measures Presented to Voters, to be Known as the 'Constitutional Amendment and Ballot Initiative Reform Amendment',NON,AGAINST,14,0,5,9
Logan,Blue Mtn Rural,Issue No. 2: A Constitutional Amendment to Reform Certain Measures Presented to Voters, to be Known as the 'Constitutional Amendment and Ballot Initiative Reform Amendment',NON,AGAINST,17,0,8,9
Logan,Boone Ward 1,Issue No. 2: A Constitutional Amendment to Reform Certain Measures Presented to Voters, to be Known as the 'Constitutional Amendment and Ballot Initiative Reform Amendment',NON,AGAINST,141,3,47,91
Logan,Boone Ward 2,Issue No. 2: A Constitutional Amendment to Reform Certain Measures Presented to Voters, to be Known as the 'Constitutional Amendment and Ballot Initiative Reform Amendment',NON,AGAINST,159,3,43,113
Logan,Boone Ward 3,Issue No. 2: A Constitutional Amendment to Reform Certain Measures Presented to Voters, to be Known as the 'Constitutional Amendment and Ballot Initiative Reform Amendment',NON,AGAINST,211,4,66,141
Logan,Boone Ward 4,Issue No. 2: A Constitutional Amendment to Reform Certain Measures Presented to Voters, to be Known as the 'Constitutional Amendment and Ballot Initiative Reform Amendment',NON,AGAINST,270,4,77,189
Logan,Cauthron,Issue No. 2: A Constitutional Amendment to Reform Certain Measures Presented to Voters, to be Known as the 'Constitutional Amendment and Ballot Initiative Reform Amendment',NON,AGAINST,64,1,13,50
Logan,Petit Jean,Issue No. 2: A Constitutional Amendment to Reform Certain Measures Presented to Voters, to be Known as the 'Constitutional Amendment and Ballot Initiative Reform Amendment',NON,AGAINST,41,0,9,32
Logan,Reveille City,Issue No. 2: A Constitutional Amendment to Reform Certain Measures Presented to Voters, to be Known as the 'Constitutional Amendment and Ballot Initiative Reform Amendment',NON,AGAINST,102,0,72,30
Logan,Reveille Rural,Issue No. 2: A Constitutional Amendment to Reform Certain Measures Presented to Voters, to be Known as the 'Constitutional Amendment and Ballot Initiative Reform Amendment',NON,AGAINST,125,2,79,44
Logan,Sugar Creek,Issue No. 2: A Constitutional Amendment to Reform Certain Measures Presented to Voters, to be Known as the 'Constitutional Amendment and Ballot Initiative Reform Amendment',NON,AGAINST,74,0,20,54
Logan,Washburn,Issue No. 2: A Constitutional Amendment to Reform Certain Measures Presented to Voters, to be Known as the 'Constitutional Amendment and Ballot Initiative Reform Amendment',NON,AGAINST,144,0,39,105
Logan,Barber,Issue No. 2: A Constitutional Amendment to Reform Certain Measures Presented to Voters, to be Known as the 'Constitutional Amendment and Ballot Initiative Reform Amendment',NON,AGAINST,55,2,15,38
Logan,Tomlinson,Issue No. 2: A Constitutional Amendment to Reform Certain Measures Presented to Voters, to be Known as the 'Constitutional Amendment and Ballot Initiative Reform Amendment',NON,AGAINST,62,1,43,18
Logan,Cane Creek,Issue No. 3: A Constitutional Amendment to Create the 'Arkansas Religious Freedom Amendment',,NON,FOR,73,0,45,28
Logan,Clark Crossroads,Issue No. 3: A Constitutional Amendment to Create the 'Arkansas Religious Freedom Amendment',,NON,FOR,59,0,35,24
Logan,Clark City,Issue No. 3: A Constitutional Amendment to Create the 'Arkansas Religious Freedom Amendment',,NON,FOR,75,0,55,20
Logan,Clark Rural,Issue No. 3: A Constitutional Amendment to Create the 'Arkansas Religious Freedom Amendment',,NON,FOR,48,0,24,24
Logan,Delaware,Issue No. 3: A Constitutional Amendment to Create the 'Arkansas Religious Freedom Amendment',,NON,FOR,94,1,62,31
Logan,Driggs,Issue No. 3: A Constitutional Amendment to Create the 'Arkansas Religious Freedom Amendment',,NON,FOR,68,0,28,40
Logan,Ellsworth,Issue No. 3: A Constitutional Amendment to Create the 'Arkansas Religious Freedom Amendment',,NON,FOR,129,0,72,57
Logan,Johnson,Issue No. 3: A Constitutional Amendment to Create the 'Arkansas Religious Freedom Amendment',,NON,FOR,46,0,23,23
Logan,Logan,Issue No. 3: A Constitutional Amendment to Create the 'Arkansas Religious Freedom Amendment',,NON,FOR,72,1,50,21
Logan,Mountain,Issue No. 3: A Constitutional Amendment to Create the 'Arkansas Religious Freedom Amendment',,NON,FOR,19,0,9,10
Logan,River City,Issue No. 3: A Constitutional Amendment to Create the 'Arkansas Religious Freedom Amendment',,NON,FOR,31,0,26,5
Logan,River Rural,Issue No. 3: A Constitutional Amendment to Create the 'Arkansas Religious Freedom Amendment',,NON,FOR,64,0,54,10
Logan,Shoal Creek,Issue No. 3: A Constitutional Amendment to Create the 'Arkansas Religious Freedom Amendment',,NON,FOR,131,2,81,48
Logan,Short Mtn Ward 1,Issue No. 3: A Constitutional Amendment to Create the 'Arkansas Religious Freedom Amendment',,NON,FOR,202,2,70,130
Logan,Short Mtn Ward 2,Issue No. 3: A Constitutional Amendment to Create the 'Arkansas Religious Freedom Amendment',,NON,FOR,135,6,59,70
Logan,Short Mtn Ward 3,Issue No. 3: A Constitutional Amendment to Create the 'Arkansas Religious Freedom Amendment',,NON,FOR,108,2,53,53
Logan,Short Mtn Ward 4,Issue No. 3: A Constitutional Amendment to Create the 'Arkansas Religious Freedom Amendment',,NON,FOR,226,1,79,146
Logan,Caulksville City,Issue No. 3: A Constitutional Amendment to Create the 'Arkansas Religious Freedom Amendment',,NON,FOR,27,0,15,12
Logan,Caulksville Rural,Issue No. 3: A Constitutional Amendment to Create the 'Arkansas Religious Freedom Amendment',,NON,FOR,78,0,44,34
Logan,Ratcliff City,Issue No. 3: A Constitutional Amendment to Create the 'Arkansas Religious Freedom Amendment',,NON,FOR,18,0,10,8
Logan,Ratcliff Rural,Issue No. 3: A Constitutional Amendment to Create the 'Arkansas Religious Freedom Amendment',,NON,FOR,21,2,10,9
Logan,Morrison Bluff,Issue No. 3: A Constitutional Amendment to Create the 'Arkansas Religious Freedom Amendment',,NON,FOR,17,0,14,3
Logan,Blue Mtn City,Issue No. 3: A Constitutional Amendment to Create the 'Arkansas Religious Freedom Amendment',,NON,FOR,12,0,5,7
Logan,Blue Mtn Rural,Issue No. 3: A Constitutional Amendment to Create the 'Arkansas Religious Freedom Amendment',,NON,FOR,13,0,8,5
Logan,Boone Ward 1,Issue No. 3: A Constitutional Amendment to Create the 'Arkansas Religious Freedom Amendment',,NON,FOR,138,3,47,88
Logan,Boone Ward 2,Issue No. 3: A Constitutional Amendment to Create the 'Arkansas Religious Freedom Amendment',,NON,FOR,170,6,39,125
Logan,Boone Ward 3,Issue No. 3: A Constitutional Amendment to Create the 'Arkansas Religious Freedom Amendment',,NON,FOR,146,1,54,91
Logan,Boone Ward 4,Issue No. 3: A Constitutional Amendment to Create the 'Arkansas Religious Freedom Amendment',,NON,FOR,250,3,81,166
Logan,Cauthron,Issue No. 3: A Constitutional Amendment to Create the 'Arkansas Religious Freedom Amendment',,NON,FOR,41,1,7,33
Logan,Petit Jean,Issue No. 3: A Constitutional Amendment to Create the 'Arkansas Religious Freedom Amendment',,NON,FOR,53,0,17,36
Logan,Reveille City,Issue No. 3: A Constitutional Amendment to Create the 'Arkansas Religious Freedom Amendment',,NON,FOR,90,0,65,25
Logan,Reveille Rural,Issue No. 3: A Constitutional Amendment to Create the 'Arkansas Religious Freedom Amendment',,NON,FOR,85,1,56,28
Logan,Sugar Creek,Issue No. 3: A Constitutional Amendment to Create the 'Arkansas Religious Freedom Amendment',,NON,FOR,72,0,20,52
Logan,Washburn,Issue No. 3: A Constitutional Amendment to Create the 'Arkansas Religious Freedom Amendment',,NON,FOR,127,1,41,85
Logan,Barber,Issue No. 3: A Constitutional Amendment to Create the 'Arkansas Religious Freedom Amendment',,NON,FOR,64,0,21,43
Logan,Tomlinson,Issue No. 3: A Constitutional Amendment to Create the 'Arkansas Religious Freedom Amendment',,NON,FOR,43,1,32,10
Logan,Cane Creek,Issue No. 3: A Constitutional Amendment to Create the 'Arkansas Religious Freedom Amendment',,NON,AGAINST,102,0,78,24
Logan,Clark Crossroads,Issue No. 3: A Constitutional Amendment to Create the 'Arkansas Religious Freedom Amendment',,NON,AGAINST,75,0,46,29
Logan,Clark City,Issue No. 3: A Constitutional Amendment to Create the 'Arkansas Religious Freedom Amendment',,NON,AGAINST,66,0,50,16
Logan,Clark Rural,Issue No. 3: A Constitutional Amendment to Create the 'Arkansas Religious Freedom Amendment',,NON,AGAINST,59,1,29,29
Logan,Delaware,Issue No. 3: A Constitutional Amendment to Create the 'Arkansas Religious Freedom Amendment',,NON,AGAINST,108,3,56,49
Logan,Driggs,Issue No. 3: A Constitutional Amendment to Create the 'Arkansas Religious Freedom Amendment',,NON,AGAINST,82,2,30,50
Logan,Ellsworth,Issue No. 3: A Constitutional Amendment to Create the 'Arkansas Religious Freedom Amendment',,NON,AGAINST,113,0,52,61
Logan,Johnson,Issue No. 3: A Constitutional Amendment to Create the 'Arkansas Religious Freedom Amendment',,NON,AGAINST,50,0,17,33
Logan,Logan,Issue No. 3: A Constitutional Amendment to Create the 'Arkansas Religious Freedom Amendment',,NON,AGAINST,73,1,55,17
Logan,Mountain,Issue No. 3: A Constitutional Amendment to Create the 'Arkansas Religious Freedom Amendment',,NON,AGAINST,25,0,9,16
Logan,River City,Issue No. 3: A Constitutional Amendment to Create the 'Arkansas Religious Freedom Amendment',,NON,AGAINST,37,0,29,8
Logan,River Rural,Issue No. 3: A Constitutional Amendment to Create the 'Arkansas Religious Freedom Amendment',,NON,AGAINST,55,0,40,15
Logan,Shoal Creek,Issue No. 3: A Constitutional Amendment to Create the 'Arkansas Religious Freedom Amendment',,NON,AGAINST,126,2,79,45
Logan,Short Mtn Ward 1,Issue No. 3: A Constitutional Amendment to Create the 'Arkansas Religious Freedom Amendment',,NON,AGAINST,186,1,70,115
Logan,Short Mtn Ward 2,Issue No. 3: A Constitutional Amendment to Create the 'Arkansas Religious Freedom Amendment',,NON,AGAINST,122,2,40,80
Logan,Short Mtn Ward 3,Issue No. 3: A Constitutional Amendment to Create the 'Arkansas Religious Freedom Amendment',,NON,AGAINST,84,2,31,51
Logan,Short Mtn Ward 4,Issue No. 3: A Constitutional Amendment to Create the 'Arkansas Religious Freedom Amendment',,NON,AGAINST,232,7,71,154
Logan,Caulksville City,Issue No. 3: A Constitutional Amendment to Create the 'Arkansas Religious Freedom Amendment',,NON,AGAINST,50,0,36,14
Logan,Caulksville Rural,Issue No. 3: A Constitutional Amendment to Create the 'Arkansas Religious Freedom Amendment',,NON,AGAINST,67,0,44,23
Logan,Ratcliff City,Issue No. 3: A Constitutional Amendment to Create the 'Arkansas Religious Freedom Amendment',,NON,AGAINST,35,0,23,12
Logan,Ratcliff Rural,Issue No. 3: A Constitutional Amendment to Create the 'Arkansas Religious Freedom Amendment',,NON,AGAINST,34,0,26,8
Logan,Morrison Bluff,Issue No. 3: A Constitutional Amendment to Create the 'Arkansas Religious Freedom Amendment',,NON,AGAINST,21,0,18,3
Logan,Blue Mtn City,Issue No. 3: A Constitutional Amendment to Create the 'Arkansas Religious Freedom Amendment',,NON,AGAINST,13,0,4,9
Logan,Blue Mtn Rural,Issue No. 3: A Constitutional Amendment to Create the 'Arkansas Religious Freedom Amendment',,NON,AGAINST,16,0,6,10
Logan,Boone Ward 1,Issue No. 3: A Constitutional Amendment to Create the 'Arkansas Religious Freedom Amendment',,NON,AGAINST,123,1,38,84
Logan,Boone Ward 2,Issue No. 3: A Constitutional Amendment to Create the 'Arkansas Religious Freedom Amendment',,NON,AGAINST,133,1,41,91
Logan,Boone Ward 3,Issue No. 3: A Constitutional Amendment to Create the 'Arkansas Religious Freedom Amendment',,NON,AGAINST,178,3,52,123
Logan,Boone Ward 4,Issue No. 3: A Constitutional Amendment to Create the 'Arkansas Religious Freedom Amendment',,NON,AGAINST,221,2,63,156
Logan,Cauthron,Issue No. 3: A Constitutional Amendment to Create the 'Arkansas Religious Freedom Amendment',,NON,AGAINST,56,0,12,44
Logan,Petit Jean,Issue No. 3: A Constitutional Amendment to Create the 'Arkansas Religious Freedom Amendment',,NON,AGAINST,38,0,12,26
Logan,Reveille City,Issue No. 3: A Constitutional Amendment to Create the 'Arkansas Religious Freedom Amendment',,NON,AGAINST,88,0,65,23
Logan,Reveille Rural,Issue No. 3: A Constitutional Amendment to Create the 'Arkansas Religious Freedom Amendment',,NON,AGAINST,112,1,69,42
Logan,Sugar Creek,Issue No. 3: A Constitutional Amendment to Create the 'Arkansas Religious Freedom Amendment',,NON,AGAINST,65,1,22,42
Logan,Washburn,Issue No. 3: A Constitutional Amendment to Create the 'Arkansas Religious Freedom Amendment',,NON,AGAINST,123,0,29,94
Logan,Barber,Issue No. 3: A Constitutional Amendment to Create the 'Arkansas Religious Freedom Amendment',,NON,AGAINST,52,2,11,39
Logan,Tomlinson,Issue No. 3: A Constitutional Amendment to Create the 'Arkansas Religious Freedom Amendment',,NON,AGAINST,61,0,44,17
Logan,Cane Creek,Issue No. 4: An Amendment to Authorize the Possession, Personal Use,NON,FOR,69,0,50,19
Logan,Clark Crossroads,Issue No. 4: An Amendment to Authorize the Possession, Personal Use,NON,FOR,41,0,24,17
Logan,Clark City,Issue No. 4: An Amendment to Authorize the Possession, Personal Use,NON,FOR,46,0,34,12
Logan,Clark Rural,Issue No. 4: An Amendment to Authorize the Possession, Personal Use,NON,FOR,29,1,11,17
Logan,Delaware,Issue No. 4: An Amendment to Authorize the Possession, Personal Use,NON,FOR,92,2,57,33
Logan,Driggs,Issue No. 4: An Amendment to Authorize the Possession, Personal Use,NON,FOR,51,0,21,30
Logan,Ellsworth,Issue No. 4: An Amendment to Authorize the Possession, Personal Use,NON,FOR,87,0,51,36
Logan,Johnson,Issue No. 4: An Amendment to Authorize the Possession, Personal Use,NON,FOR,34,0,7,27
Logan,Logan,Issue No. 4: An Amendment to Authorize the Possession, Personal Use,NON,FOR,62,0,42,20
Logan,Mountain,Issue No. 4: An Amendment to Authorize the Possession, Personal Use,NON,FOR,18,0,7,11
Logan,River City,Issue No. 4: An Amendment to Authorize the Possession, Personal Use,NON,FOR,25,0,22,3
Logan,River Rural,Issue No. 4: An Amendment to Authorize the Possession, Personal Use,NON,FOR,39,0,29,10
Logan,Shoal Creek,Issue No. 4: An Amendment to Authorize the Possession, Personal Use,NON,FOR,119,2,74,43
Logan,Short Mtn Ward 1,Issue No. 4: An Amendment to Authorize the Possession, Personal Use,NON,FOR,157,1,58,98
Logan,Short Mtn Ward 2,Issue No. 4: An Amendment to Authorize the Possession, Personal Use,NON,FOR,134,7,51,76
Logan,Short Mtn Ward 3,Issue No. 4: An Amendment to Authorize the Possession, Personal Use,NON,FOR,114,2,63,49
Logan,Short Mtn Ward 4,Issue No. 4: An Amendment to Authorize the Possession, Personal Use,NON,FOR,189,5,74,110
Logan,Caulksville City,Issue No. 4: An Amendment to Authorize the Possession, Personal Use,NON,FOR,28,0,18,10
Logan,Caulksville Rural,Issue No. 4: An Amendment to Authorize the Possession, Personal Use,NON,FOR,73,0,40,33
Logan,Ratcliff City,Issue No. 4: An Amendment to Authorize the Possession, Personal Use,NON,FOR,13,0,6,7
Logan,Ratcliff Rural,Issue No. 4: An Amendment to Authorize the Possession, Personal Use,NON,FOR,33,2,19,12
Logan,Morrison Bluff,Issue No. 4: An Amendment to Authorize the Possession, Personal Use,NON,FOR,16,0,13,3
Logan,Blue Mtn City,Issue No. 4: An Amendment to Authorize the Possession, Personal Use,NON,FOR,14,0,6,8
Logan,Blue Mtn Rural,Issue No. 4: An Amendment to Authorize the Possession, Personal Use,NON,FOR,15,0,8,7
Logan,Boone Ward 1,Issue No. 4: An Amendment to Authorize the Possession, Personal Use,NON,FOR,133,1,52,80
Logan,Boone Ward 2,Issue No. 4: An Amendment to Authorize the Possession, Personal Use,NON,FOR,132,3,41,88
Logan,Boone Ward 3,Issue No. 4: An Amendment to Authorize the Possession, Personal Use,NON,FOR,159,2,66,91
Logan,Boone Ward 4,Issue No. 4: An Amendment to Authorize the Possession, Personal Use,NON,FOR,165,2,62,101
Logan,Cauthron,Issue No. 4: An Amendment to Authorize the Possession, Personal Use,NON,FOR,37,0,5,32
Logan,Petit Jean,Issue No. 4: An Amendment to Authorize the Possession, Personal Use,NON,FOR,52,0,12,40
Logan,Reveille City,Issue No. 4: An Amendment to Authorize the Possession, Personal Use,NON,FOR,77,0,53,24
Logan,Reveille Rural,Issue No. 4: An Amendment to Authorize the Possession, Personal Use,NON,FOR,65,0,40,25
Logan,Sugar Creek,Issue No. 4: An Amendment to Authorize the Possession, Personal Use,NON,FOR,59,0,13,46
Logan,Washburn,Issue No. 4: An Amendment to Authorize the Possession, Personal Use,NON,FOR,115,1,46,68
Logan,Barber,Issue No. 4: An Amendment to Authorize the Possession, Personal Use,NON,FOR,56,2,21,33
Logan,Tomlinson,Issue No. 4: An Amendment to Authorize the Possession, Personal Use,NON,FOR,45,1,33,11
Logan,Cane Creek,Issue No. 4: An Amendment to Authorize the Possession, Personal Use,NON,AGAINST,110,2,75,33
Logan,Clark Crossroads,Issue No. 4: An Amendment to Authorize the Possession, Personal Use,NON,AGAINST,95,0,57,38
Logan,Clark City,Issue No. 4: An Amendment to Authorize the Possession, Personal Use,NON,AGAINST,97,0,71,26
Logan,Clark Rural,Issue No. 4: An Amendment to Authorize the Possession, Personal Use,NON,AGAINST,81,0,45,36
Logan,Delaware,Issue No. 4: An Amendment to Authorize the Possession, Personal Use,NON,AGAINST,115,4,64,47
Logan,Driggs,Issue No. 4: An Amendment to Authorize the Possession, Personal Use,NON,AGAINST,104,2,37,65
Logan,Ellsworth,Issue No. 4: An Amendment to Authorize the Possession, Personal Use,NON,AGAINST,158,0,74,84
