county,precinct,office,district,party,candidate,votes,absentee,election_day,provisional,early
Ashley,BEECH CREEK,Circuit Judge,"10, Division 2, At Large",,Priscilla Copelin-Abernathy,3,3,0,0,0
Ashley,MIST,Circuit Judge,"10, Division 2, At Large",,Priscilla Copelin-Abernathy,2,2,0,0,0
Ashley,FH CITY,Circuit Judge,"10, Division 2, At Large",,Priscilla Copelin-Abernathy,4,0,4,0,0
Ashley,FH RURAL,Circuit Judge,"10, Division 2, At Large",,Priscilla Copelin-Abernathy,14,4,10,0,0
Ashley,PORTLAND CITY,Circuit Judge,"10, Division 2, At Large",,Priscilla Copelin-Abernathy,8,0,7,0,1
Ashley,PORTLAND RURAL,Circuit Judge,"10, Division 2, At Large",,Priscilla Copelin-Abernathy,4,1,3,0,0
Ashley,BOYDELL,Circuit Judge,"10, Division 2, At Large",,Priscilla Copelin-Abernathy,0,0,0,0,0
Ashley,SNY/TRA,Circuit Judge,"10, Division 2, At Large",,Priscilla Copelin-Abernathy,1,1,0,0,0
Ashley,MONTROSE CITY,Circuit Judge,"10, Division 2, At Large",,Priscilla Copelin-Abernathy,5,0,4,0,1
Ashley,MONTROSE RURAL,Circuit Judge,"10, Division 2, At Large",,Priscilla Copelin-Abernathy,1,0,1,0,0
Ashley,PARKDALE CITY,Circuit Judge,"10, Division 2, At Large",,Priscilla Copelin-Abernathy,5,0,5,0,0
Ashley,PARKDALE RURAL,Circuit Judge,"10, Division 2, At Large",,Priscilla Copelin-Abernathy,1,0,1,0,0
Ashley,WILMOT CITY,Circuit Judge,"10, Division 2, At Large",,Priscilla Copelin-Abernathy,6,0,6,0,0
Ashley,WILMOT RURAL,Circuit Judge,"10, Division 2, At Large",,Priscilla Copelin-Abernathy,4,0,4,0,0
Ashley,CW1,Circuit Judge,"10, Division 2, At Large",,Frank Spain,57,29,28,0,0
Ashley,CW2,Circuit Judge,"10, Division 2, At Large",,Frank Spain,75,42,32,0,1
Ashley,CW3,Circuit Judge,"10, Division 2, At Large",,Frank Spain,187,103,82,0,2
Ashley,NCE,Circuit Judge,"10, Division 2, At Large",,Frank Spain,65,30,34,0,1
Ashley,NCW,Circuit Judge,"10, Division 2, At Large",,Frank Spain,31,10,19,2,0
Ashley,WCR,Circuit Judge,"10, Division 2, At Large",,Frank Spain,86,41,44,0,1
Ashley,VOTECH,Circuit Judge,"10, Division 2, At Large",,Frank Spain,48,23,25,0,0
Ashley,COOTER,Circuit Judge,"10, Division 2, At Large",,Frank Spain,39,10,29,0,0
Ashley,HICKORY GROVE,Circuit Judge,"10, Division 2, At Large",,Frank Spain,71,31,40,0,0
Ashley,CROSSROADS,Circuit Judge,"10, Division 2, At Large",,Frank Spain,87,32,52,0,3
Ashley,HW3,Circuit Judge,"10, Division 2, At Large",,Frank Spain,85,54,29,0,2
Ashley,HW2,Circuit Judge,"10, Division 2, At Large",,Frank Spain,54,37,16,0,1
Ashley,HW1,Circuit Judge,"10, Division 2, At Large",,Frank Spain,22,8,13,0,1
Ashley,HBG RURAL,Circuit Judge,"10, Division 2, At Large",,Frank Spain,120,89,30,0,1
Ashley,MT ZION,Circuit Judge,"10, Division 2, At Large",,Frank Spain,55,36,17,0,2
Ashley,MILO,Circuit Judge,"10, Division 2, At Large",,Frank Spain,62,28,34,0,0
Ashley,BEECH CREEK,Circuit Judge,"10, Division 2, At Large",,Frank Spain,4,4,0,0,0
Ashley,MIST,Circuit Judge,"10, Division 2, At Large",,Frank Spain,12,8,4,0,0
Ashley,FH CITY,Circuit Judge,"10, Division 2, At Large",,Frank Spain,12,4,8,0,0
Ashley,FH RURAL,Circuit Judge,"10, Division 2, At Large",,Frank Spain,21,6,15,0,0
Ashley,PORTLAND CITY,Circuit Judge,"10, Division 2, At Large",,Frank Spain,12,1,11,0,0
Ashley,PORTLAND RURAL,Circuit Judge,"10, Division 2, At Large",,Frank Spain,1,0,1,0,0
Ashley,BOYDELL,Circuit Judge,"10, Division 2, At Large",,Frank Spain,1,0,1,0,0
Ashley,SNY/TRA,Circuit Judge,"10, Division 2, At Large",,Frank Spain,3,1,2,0,0
Ashley,MONTROSE CITY,Circuit Judge,"10, Division 2, At Large",,Frank Spain,6,1,5,0,0
Ashley,MONTROSE RURAL,Circuit Judge,"10, Division 2, At Large",,Frank Spain,0,0,0,0,0
Ashley,PARKDALE CITY,Circuit Judge,"10, Division 2, At Large",,Frank Spain,11,1,10,0,0
Ashley,PARKDALE RURAL,Circuit Judge,"10, Division 2, At Large",,Frank Spain,0,0,0,0,0
Ashley,WILMOT CITY,Circuit Judge,"10, Division 2, At Large",,Frank Spain,7,2,5,0,0
Ashley,WILMOT RURAL,Circuit Judge,"10, Division 2, At Large",,Frank Spain,5,3,1,0,1
