county,precinct,office,district,party,candidate,votes,election_day_paper_ballot,absentee,election_day_ivo_machine,provisional,early_vote
Pulaski,128,State Supreme Court Associate Justice Position 4,,,Court of Appeals Judge Jo Hart,137,85,14,0,0,38
Pulaski,129,State Supreme Court Associate Justice Position 4,,,Court of Appeals Judge Jo Hart,86,81,0,0,0,5
Pulaski,130,State Supreme Court Associate Justice Position 4,,,Court of Appeals Judge Jo Hart,83,79,1,0,0,3
Pulaski,131,State Supreme Court Associate Justice Position 4,,,Court of Appeals Judge Jo Hart,65,56,2,0,0,7
Pulaski,132,State Supreme Court Associate Justice Position 4,,,Court of Appeals Judge Jo Hart,56,45,2,0,0,9
Pulaski,133,State Supreme Court Associate Justice Position 4,,,Court of Appeals Judge Jo Hart,66,64,0,0,0,2
Pulaski,134,State Supreme Court Associate Justice Position 4,,,Court of Appeals Judge Jo Hart,70,53,3,0,0,14
Pulaski,135,State Supreme Court Associate Justice Position 4,,,Court of Appeals Judge Jo Hart,77,65,3,0,0,9
Pulaski,1,State Supreme Court Associate Justice Position 4,,,Raymond Abramson,73,43,0,0,0,30
Pulaski,2,State Supreme Court Associate Justice Position 4,,,Raymond Abramson,87,49,0,0,0,38
Pulaski,3,State Supreme Court Associate Justice Position 4,,,Raymond Abramson,24,21,0,0,0,3
Pulaski,4,State Supreme Court Associate Justice Position 4,,,Raymond Abramson,228,122,0,0,0,106
Pulaski,5,State Supreme Court Associate Justice Position 4,,,Raymond Abramson,167,110,3,0,0,54
Pulaski,6,State Supreme Court Associate Justice Position 4,,,Raymond Abramson,17,12,0,0,0,5
Pulaski,7,State Supreme Court Associate Justice Position 4,,,Raymond Abramson,33,25,0,0,0,8
Pulaski,8,State Supreme Court Associate Justice Position 4,,,Raymond Abramson,25,16,0,0,0,9
Pulaski,9,State Supreme Court Associate Justice Position 4,,,Raymond Abramson,41,23,0,0,0,18
Pulaski,10,State Supreme Court Associate Justice Position 4,,,Raymond Abramson,62,43,3,0,0,16
Pulaski,11,State Supreme Court Associate Justice Position 4,,,Raymond Abramson,10,8,0,0,0,2
Pulaski,12,State Supreme Court Associate Justice Position 4,,,Raymond Abramson,35,32,0,0,0,3
Pulaski,13,State Supreme Court Associate Justice Position 4,,,Raymond Abramson,46,35,0,0,0,11
Pulaski,14,State Supreme Court Associate Justice Position 4,,,Raymond Abramson,164,125,1,0,0,38
Pulaski,15,State Supreme Court Associate Justice Position 4,,,Raymond Abramson,77,54,1,0,0,22
Pulaski,16,State Supreme Court Associate Justice Position 4,,,Raymond Abramson,36,25,0,0,0,11
Pulaski,17,State Supreme Court Associate Justice Position 4,,,Raymond Abramson,85,61,1,0,0,23
Pulaski,18,State Supreme Court Associate Justice Position 4,,,Raymond Abramson,114,91,1,0,0,22
Pulaski,19,State Supreme Court Associate Justice Position 4,,,Raymond Abramson,25,18,0,0,0,7
Pulaski,20,State Supreme Court Associate Justice Position 4,,,Raymond Abramson,140,113,0,0,0,27
Pulaski,21,State Supreme Court Associate Justice Position 4,,,Raymond Abramson,56,42,0,0,0,14
Pulaski,22,State Supreme Court Associate Justice Position 4,,,Raymond Abramson,95,83,0,0,0,12
Pulaski,23,State Supreme Court Associate Justice Position 4,,,Raymond Abramson,206,165,3,0,0,38
Pulaski,24,State Supreme Court Associate Justice Position 4,,,Raymond Abramson,108,77,2,0,0,29
Pulaski,25,State Supreme Court Associate Justice Position 4,,,Raymond Abramson,46,41,1,0,0,4
Pulaski,26,State Supreme Court Associate Justice Position 4,,,Raymond Abramson,60,49,3,0,0,8
Pulaski,27,State Supreme Court Associate Justice Position 4,,,Raymond Abramson,120,95,1,0,0,24
Pulaski,28,State Supreme Court Associate Justice Position 4,,,Raymond Abramson,92,83,0,0,0,9
Pulaski,29,State Supreme Court Associate Justice Position 4,,,Raymond Abramson,2,2,0,0,0,0
Pulaski,30,State Supreme Court Associate Justice Position 4,,,Raymond Abramson,2,0,1,0,0,1
Pulaski,31,State Supreme Court Associate Justice Position 4,,,Raymond Abramson,66,47,0,0,0,19
Pulaski,32,State Supreme Court Associate Justice Position 4,,,Raymond Abramson,110,80,1,0,0,29
Pulaski,33,State Supreme Court Associate Justice Position 4,,,Raymond Abramson,76,46,1,0,0,29
Pulaski,34,State Supreme Court Associate Justice Position 4,,,Raymond Abramson,54,40,0,0,0,14
Pulaski,35,State Supreme Court Associate Justice Position 4,,,Raymond Abramson,116,82,2,0,0,32
Pulaski,36,State Supreme Court Associate Justice Position 4,,,Raymond Abramson,58,42,0,0,0,16
Pulaski,37,State Supreme Court Associate Justice Position 4,,,Raymond Abramson,114,95,1,0,0,18
Pulaski,38,State Supreme Court Associate Justice Position 4,,,Raymond Abramson,43,34,0,0,0,9
Pulaski,39,State Supreme Court Associate Justice Position 4,,,Raymond Abramson,127,90,2,0,0,35
Pulaski,40,State Supreme Court Associate Justice Position 4,,,Raymond Abramson,91,68,1,0,0,22
Pulaski,41,State Supreme Court Associate Justice Position 4,,,Raymond Abramson,98,67,0,0,0,31
Pulaski,42,State Supreme Court Associate Justice Position 4,,,Raymond Abramson,102,79,0,0,0,23
Pulaski,43,State Supreme Court Associate Justice Position 4,,,Raymond Abramson,41,28,0,0,0,13
Pulaski,44,State Supreme Court Associate Justice Position 4,,,Raymond Abramson,127,103,3,0,0,21
Pulaski,45,State Supreme Court Associate Justice Position 4,,,Raymond Abramson,56,41,0,0,0,15
Pulaski,46,State Supreme Court Associate Justice Position 4,,,Raymond Abramson,56,36,0,0,0,20
Pulaski,47,State Supreme Court Associate Justice Position 4,,,Raymond Abramson,16,13,0,0,0,3
Pulaski,48,State Supreme Court Associate Justice Position 4,,,Raymond Abramson,81,67,1,0,0,13
Pulaski,49,State Supreme Court Associate Justice Position 4,,,Raymond Abramson,146,117,1,0,0,28
Pulaski,50,State Supreme Court Associate Justice Position 4,,,Raymond Abramson,198,153,4,0,0,41
Pulaski,51,State Supreme Court Associate Justice Position 4,,,Raymond Abramson,72,53,2,0,0,17
Pulaski,52,State Supreme Court Associate Justice Position 4,,,Raymond Abramson,72,62,0,0,0,10
Pulaski,53,State Supreme Court Associate Justice Position 4,,,Raymond Abramson,82,67,6,0,0,9
Pulaski,54,State Supreme Court Associate Justice Position 4,,,Raymond Abramson,79,69,0,0,0,10
Pulaski,55,State Supreme Court Associate Justice Position 4,,,Raymond Abramson,103,89,0,0,0,14
Pulaski,56,State Supreme Court Associate Justice Position 4,,,Raymond Abramson,62,49,0,0,0,13
Pulaski,57,State Supreme Court Associate Justice Position 4,,,Raymond Abramson,53,52,0,0,0,1
Pulaski,58,State Supreme Court Associate Justice Position 4,,,Raymond Abramson,91,83,0,0,0,8
Pulaski,59,State Supreme Court Associate Justice Position 4,,,Raymond Abramson,59,56,0,0,0,3
Pulaski,60,State Supreme Court Associate Justice Position 4,,,Raymond Abramson,283,187,3,0,0,93
Pulaski,61,State Supreme Court Associate Justice Position 4,,,Raymond Abramson,101,75,2,0,0,24
Pulaski,62,State Supreme Court Associate Justice Position 4,,,Raymond Abramson,60,56,0,0,0,4
Pulaski,63,State Supreme Court Associate Justice Position 4,,,Raymond Abramson,71,53,2,0,0,16
Pulaski,64,State Supreme Court Associate Justice Position 4,,,Raymond Abramson,266,200,4,0,0,62
Pulaski,65,State Supreme Court Associate Justice Position 4,,,Raymond Abramson,57,45,4,0,0,8
Pulaski,66,State Supreme Court Associate Justice Position 4,,,Raymond Abramson,124,104,0,0,0,20
Pulaski,67,State Supreme Court Associate Justice Position 4,,,Raymond Abramson,113,93,0,0,0,20
Pulaski,68,State Supreme Court Associate Justice Position 4,,,Raymond Abramson,98,64,2,0,0,32
Pulaski,69,State Supreme Court Associate Justice Position 4,,,Raymond Abramson,222,191,2,0,0,29
Pulaski,70,State Supreme Court Associate Justice Position 4,,,Raymond Abramson,147,117,1,0,0,29
Pulaski,71,State Supreme Court Associate Justice Position 4,,,Raymond Abramson,214,164,4,0,0,46
Pulaski,72,State Supreme Court Associate Justice Position 4,,,Raymond Abramson,55,42,2,0,0,11
Pulaski,73,State Supreme Court Associate Justice Position 4,,,Raymond Abramson,196,142,5,0,0,49
Pulaski,74,State Supreme Court Associate Justice Position 4,,,Raymond Abramson,83,68,1,0,0,14
Pulaski,75,State Supreme Court Associate Justice Position 4,,,Raymond Abramson,85,68,2,0,0,15
Pulaski,76,State Supreme Court Associate Justice Position 4,,,Raymond Abramson,92,74,2,0,0,16
Pulaski,77,State Supreme Court Associate Justice Position 4,,,Raymond Abramson,176,113,1,0,1,61
Pulaski,78,State Supreme Court Associate Justice Position 4,,,Raymond Abramson,44,37,0,0,0,7
Pulaski,79,State Supreme Court Associate Justice Position 4,,,Raymond Abramson,90,75,1,0,0,14
Pulaski,80,State Supreme Court Associate Justice Position 4,,,Raymond Abramson,193,160,3,0,0,30
Pulaski,81,State Supreme Court Associate Justice Position 4,,,Raymond Abramson,44,28,0,0,0,16
Pulaski,82,State Supreme Court Associate Justice Position 4,,,Raymond Abramson,71,57,1,0,0,13
Pulaski,83,State Supreme Court Associate Justice Position 4,,,Raymond Abramson,132,94,2,0,0,36
Pulaski,84,State Supreme Court Associate Justice Position 4,,,Raymond Abramson,194,113,3,0,0,78
Pulaski,85,State Supreme Court Associate Justice Position 4,,,Raymond Abramson,154,90,8,0,0,56
Pulaski,86,State Supreme Court Associate Justice Position 4,,,Raymond Abramson,88,53,4,0,1,30
Pulaski,87,State Supreme Court Associate Justice Position 4,,,Raymond Abramson,108,89,6,0,0,13
Pulaski,88,State Supreme Court Associate Justice Position 4,,,Raymond Abramson,186,160,3,0,0,23
Pulaski,89,State Supreme Court Associate Justice Position 4,,,Raymond Abramson,107,92,1,0,0,14
Pulaski,90,State Supreme Court Associate Justice Position 4,,,Raymond Abramson,233,186,1,0,0,46
Pulaski,91,State Supreme Court Associate Justice Position 4,,,Raymond Abramson,218,186,3,0,0,29
Pulaski,92,State Supreme Court Associate Justice Position 4,,,Raymond Abramson,139,114,0,0,0,25
Pulaski,93,State Supreme Court Associate Justice Position 4,,,Raymond Abramson,156,129,2,0,0,25
Pulaski,94,State Supreme Court Associate Justice Position 4,,,Raymond Abramson,191,153,1,0,0,37
Pulaski,95,State Supreme Court Associate Justice Position 4,,,Raymond Abramson,222,183,2,0,0,37
Pulaski,96,State Supreme Court Associate Justice Position 4,,,Raymond Abramson,125,105,1,0,0,19
Pulaski,97,State Supreme Court Associate Justice Position 4,,,Raymond Abramson,84,68,4,0,0,12
Pulaski,98,State Supreme Court Associate Justice Position 4,,,Raymond Abramson,100,64,0,0,0,36
Pulaski,99,State Supreme Court Associate Justice Position 4,,,Raymond Abramson,92,76,2,0,0,14
Pulaski,100,State Supreme Court Associate Justice Position 4,,,Raymond Abramson,47,34,0,0,0,13
Pulaski,101,State Supreme Court Associate Justice Position 4,,,Raymond Abramson,79,70,0,0,0,9
Pulaski,102,State Supreme Court Associate Justice Position 4,,,Raymond Abramson,70,58,0,0,0,12
Pulaski,103,State Supreme Court Associate Justice Position 4,,,Raymond Abramson,86,53,2,0,2,29
Pulaski,104,State Supreme Court Associate Justice Position 4,,,Raymond Abramson,116,92,0,0,0,24
Pulaski,105,State Supreme Court Associate Justice Position 4,,,Raymond Abramson,82,63,1,0,0,18
Pulaski,106,State Supreme Court Associate Justice Position 4,,,Raymond Abramson,248,192,4,0,0,52
Pulaski,107,State Supreme Court Associate Justice Position 4,,,Raymond Abramson,233,187,2,0,0,44
Pulaski,108,State Supreme Court Associate Justice Position 4,,,Raymond Abramson,160,120,4,0,0,36
Pulaski,109,State Supreme Court Associate Justice Position 4,,,Raymond Abramson,475,372,6,0,0,97
Pulaski,110,State Supreme Court Associate Justice Position 4,,,Raymond Abramson,59,38,2,0,0,19
Pulaski,111,State Supreme Court Associate Justice Position 4,,,Raymond Abramson,206,168,4,0,0,34
Pulaski,112,State Supreme Court Associate Justice Position 4,,,Raymond Abramson,81,59,1,0,0,21
Pulaski,113,State Supreme Court Associate Justice Position 4,,,Raymond Abramson,113,87,2,0,0,24
Pulaski,114,State Supreme Court Associate Justice Position 4,,,Raymond Abramson,106,75,1,0,0,30
Pulaski,115,State Supreme Court Associate Justice Position 4,,,Raymond Abramson,106,78,3,0,0,25
Pulaski,116,State Supreme Court Associate Justice Position 4,,,Raymond Abramson,69,55,2,0,0,12
Pulaski,117,State Supreme Court Associate Justice Position 4,,,Raymond Abramson,89,47,3,0,0,39
Pulaski,118,State Supreme Court Associate Justice Position 4,,,Raymond Abramson,159,90,5,0,0,64
Pulaski,119,State Supreme Court Associate Justice Position 4,,,Raymond Abramson,135,92,2,0,0,41
Pulaski,120,State Supreme Court Associate Justice Position 4,,,Raymond Abramson,88,59,1,0,0,28
Pulaski,121,State Supreme Court Associate Justice Position 4,,,Raymond Abramson,62,51,1,0,0,10
Pulaski,122,State Supreme Court Associate Justice Position 4,,,Raymond Abramson,45,27,3,0,0,15
Pulaski,123,State Supreme Court Associate Justice Position 4,,,Raymond Abramson,42,37,0,0,0,5
Pulaski,124,State Supreme Court Associate Justice Position 4,,,Raymond Abramson,31,20,0,0,0,11
Pulaski,125,State Supreme Court Associate Justice Position 4,,,Raymond Abramson,39,35,0,0,0,4
Pulaski,126,State Supreme Court Associate Justice Position 4,,,Raymond Abramson,41,35,0,0,0,6
Pulaski,127,State Supreme Court Associate Justice Position 4,,,Raymond Abramson,69,58,1,0,0,10
Pulaski,128,State Supreme Court Associate Justice Position 4,,,Raymond Abramson,65,47,4,0,0,14
Pulaski,129,State Supreme Court Associate Justice Position 4,,,Raymond Abramson,36,34,0,0,0,2
Pulaski,130,State Supreme Court Associate Justice Position 4,,,Raymond Abramson,21,20,0,0,0,1
Pulaski,131,State Supreme Court Associate Justice Position 4,,,Raymond Abramson,29,19,0,0,0,10
Pulaski,132,State Supreme Court Associate Justice Position 4,,,Raymond Abramson,17,13,0,0,0,4
Pulaski,133,State Supreme Court Associate Justice Position 4,,,Raymond Abramson,25,23,1,0,0,1
Pulaski,134,State Supreme Court Associate Justice Position 4,,,Raymond Abramson,38,25,1,0,0,12
Pulaski,135,State Supreme Court Associate Justice Position 4,,,Raymond Abramson,18,13,2,0,0,3
Pulaski,1,Circuit Judge,"6, Division 11, Subdistrict 6.2",,Patti James,106,65,0,0,0,41
Pulaski,2,Circuit Judge,"6, Division 11, Subdistrict 6.2",,Patti James,118,65,0,0,0,53
Pulaski,3,Circuit Judge,"6, Division 11, Subdistrict 6.2",,Patti James,46,34,0,0,0,12
Pulaski,4,Circuit Judge,"6, Division 11, Subdistrict 6.2",,Patti James,357,200,8,0,0,149
Pulaski,5,Circuit Judge,"6, Division 11, Subdistrict 6.2",,Patti James,257,154,3,0,0,100
Pulaski,6,Circuit Judge,"6, Division 11, Subdistrict 6.2",,Patti James,40,23,2,0,0,15
Pulaski,7,Circuit Judge,"6, Division 11, Subdistrict 6.2",,Patti James,43,36,0,0,0,7
Pulaski,8,Circuit Judge,"6, Division 11, Subdistrict 6.2",,Patti James,35,20,0,0,0,15
Pulaski,9,Circuit Judge,"6, Division 11, Subdistrict 6.2",,Patti James,43,23,4,0,0,16
Pulaski,10,Circuit Judge,"6, Division 11, Subdistrict 6.2",,Patti James,82,53,4,0,0,25
Pulaski,11,Circuit Judge,"6, Division 11, Subdistrict 6.2",,Patti James,30,26,1,0,0,3
Pulaski,12,Circuit Judge,"6, Division 11, Subdistrict 6.2",,Patti James,46,46,0,0,0,0
Pulaski,13,Circuit Judge,"6, Division 11, Subdistrict 6.2",,Patti James,84,58,2,0,0,24
Pulaski,14,Circuit Judge,"6, Division 11, Subdistrict 6.2",,Patti James,204,139,3,0,0,62
Pulaski,15,Circuit Judge,"6, Division 11, Subdistrict 6.2",,Patti James,85,48,7,0,0,30
Pulaski,17,Circuit Judge,"6, Division 11, Subdistrict 6.2",,Patti James,39,26,0,0,0,13
Pulaski,18,Circuit Judge,"6, Division 11, Subdistrict 6.2",,Patti James,121,86,0,0,0,35
Pulaski,19,Circuit Judge,"6, Division 11, Subdistrict 6.2",,Patti James,37,25,2,0,0,10
Pulaski,20,Circuit Judge,"6, Division 11, Subdistrict 6.2",,Patti James,181,128,8,0,0,45
Pulaski,21,Circuit Judge,"6, Division 11, Subdistrict 6.2",,Patti James,89,71,1,0,0,17
Pulaski,22,Circuit Judge,"6, Division 11, Subdistrict 6.2",,Patti James,122,93,3,0,0,26
Pulaski,23,Circuit Judge,"6, Division 11, Subdistrict 6.2",,Patti James,277,207,7,0,0,63
Pulaski,24,Circuit Judge,"6, Division 11, Subdistrict 6.2",,Patti James,117,85,2,0,0,30
Pulaski,25,Circuit Judge,"6, Division 11, Subdistrict 6.2",,Patti James,80,66,0,0,0,14
Pulaski,26,Circuit Judge,"6, Division 11, Subdistrict 6.2",,Patti James,111,92,1,0,0,18
Pulaski,27,Circuit Judge,"6, Division 11, Subdistrict 6.2",,Patti James,216,163,2,0,0,51
Pulaski,28,Circuit Judge,"6, Division 11, Subdistrict 6.2",,Patti James,124,106,3,0,0,15
Pulaski,29,Circuit Judge,"6, Division 11, Subdistrict 6.2",,Patti James,0,0,0,0,0,0
Pulaski,30,Circuit Judge,"6, Division 11, Subdistrict 6.2",,Patti James,1,1,0,0,0,0
Pulaski,31,Circuit Judge,"6, Division 11, Subdistrict 6.2",,Patti James,136,109,3,0,0,24
Pulaski,32,Circuit Judge,"6, Division 11, Subdistrict 6.2",,Patti James,135,106,2,0,0,27
Pulaski,33,Circuit Judge,"6, Division 11, Subdistrict 6.2",,Patti James,104,60,0,0,0,44
Pulaski,34,Circuit Judge,"6, Division 11, Subdistrict 6.2",,Patti James,107,72,0,0,0,35
Pulaski,35,Circuit Judge,"6, Division 11, Subdistrict 6.2",,Patti James,173,131,2,0,0,40
Pulaski,36,Circuit Judge,"6, Division 11, Subdistrict 6.2",,Patti James,68,49,0,0,0,19
Pulaski,37,Circuit Judge,"6, Division 11, Subdistrict 6.2",,Patti James,129,87,8,0,0,34
Pulaski,38,Circuit Judge,"6, Division 11, Subdistrict 6.2",,Patti James,46,34,1,0,0,11
Pulaski,39,Circuit Judge,"6, Division 11, Subdistrict 6.2",,Patti James,180,146,2,0,0,32
Pulaski,40,Circuit Judge,"6, Division 11, Subdistrict 6.2",,Patti James,147,103,4,0,0,40
Pulaski,41,Circuit Judge,"6, Division 11, Subdistrict 6.2",,Patti James,156,98,5,0,0,53
Pulaski,42,Circuit Judge,"6, Division 11, Subdistrict 6.2",,Patti James,171,127,2,0,0,42
Pulaski,43,Circuit Judge,"6, Division 11, Subdistrict 6.2",,Patti James,72,53,1,0,0,18
Pulaski,44,Circuit Judge,"6, Division 11, Subdistrict 6.2",,Patti James,181,133,5,1,0,42
Pulaski,45,Circuit Judge,"6, Division 11, Subdistrict 6.2",,Patti James,52,31,3,0,0,18
Pulaski,46,Circuit Judge,"6, Division 11, Subdistrict 6.2",,Patti James,48,34,4,0,0,10
Pulaski,47,Circuit Judge,"6, Division 11, Subdistrict 6.2",,Patti James,0,0,0,0,0,0
Pulaski,48,Circuit Judge,"6, Division 11, Subdistrict 6.2",,Patti James,5,4,0,0,0,1
Pulaski,49,Circuit Judge,"6, Division 11, Subdistrict 6.2",,Patti James,255,194,8,0,0,53
Pulaski,50,Circuit Judge,"6, Division 11, Subdistrict 6.2",,Patti James,220,154,12,0,0,54
Pulaski,51,Circuit Judge,"6, Division 11, Subdistrict 6.2",,Patti James,92,70,3,0,0,19
Pulaski,52,Circuit Judge,"6, Division 11, Subdistrict 6.2",,Patti James,3,1,2,0,0,0
Pulaski,56,Circuit Judge,"6, Division 11, Subdistrict 6.2",,Patti James,69,50,0,0,0,19
Pulaski,57,Circuit Judge,"6, Division 11, Subdistrict 6.2",,Patti James,72,66,1,0,0,5
Pulaski,58,Circuit Judge,"6, Division 11, Subdistrict 6.2",,Patti James,102,79,1,0,0,22
Pulaski,59,Circuit Judge,"6, Division 11, Subdistrict 6.2",,Patti James,78,66,1,0,0,11
Pulaski,60,Circuit Judge,"6, Division 11, Subdistrict 6.2",,Patti James,322,200,7,0,0,115
Pulaski,61,Circuit Judge,"6, Division 11, Subdistrict 6.2",,Patti James,140,111,3,0,0,26
Pulaski,62,Circuit Judge,"6, Division 11, Subdistrict 6.2",,Patti James,84,77,3,0,0,4
Pulaski,63,Circuit Judge,"6, Division 11, Subdistrict 6.2",,Patti James,81,58,3,0,0,20
Pulaski,64,Circuit Judge,"6, Division 11, Subdistrict 6.2",,Patti James,209,146,6,0,0,57
Pulaski,65,Circuit Judge,"6, Division 11, Subdistrict 6.2",,Patti James,76,62,4,0,0,10
Pulaski,66,Circuit Judge,"6, Division 11, Subdistrict 6.2",,Patti James,135,102,2,0,0,31
