county,precinct,office,district,party,candidate,votes,election_day_paper_ballot,absentee,early_vote_ivo_machine,election_day_ivo_machine,early_vote_paper_ballot
Washington,TONTITOWN CTY 3,Circuit Judge,"4, Division 4",,Cristi Beaumont,6,1,0,0,5,0
Washington,TONTITOWN CTY 4,Circuit Judge,"4, Division 4",,Cristi Beaumont,2,2,0,0,0,0
Washington,TONTITOWN CTY 5,Circuit Judge,"4, Division 4",,Cristi Beaumont,0,0,0,0,0,0
Washington,TONTITOWN TWP,Circuit Judge,"4, Division 4",,Cristi Beaumont,0,0,0,0,0,0
Washington,VALLEY,Circuit Judge,"4, Division 4",,Cristi Beaumont,31,17,0,4,8,2
Washington,VALLEY H,Circuit Judge,"4, Division 4",,Cristi Beaumont,15,13,0,0,2,0
Washington,VALLEY S,Circuit Judge,"4, Division 4",,Cristi Beaumont,2,0,0,0,2,0
Washington,VINEYARD,Circuit Judge,"4, Division 4",,Cristi Beaumont,29,25,0,0,4,0
Washington,WAR EAGLE,Circuit Judge,"4, Division 4",,Cristi Beaumont,6,1,0,0,5,0
Washington,WEDINGTON,Circuit Judge,"4, Division 4",,Cristi Beaumont,13,5,0,1,6,1
Washington,WEST FORK CTY 1,Circuit Judge,"4, Division 4",,Cristi Beaumont,139,87,0,3,44,5
Washington,WEST FORK CTY 2,Circuit Judge,"4, Division 4",,Cristi Beaumont,24,17,0,0,7,0
Washington,WEST FORK CTY 3,Circuit Judge,"4, Division 4",,Cristi Beaumont,4,0,0,0,4,0
Washington,WEST FORK TWP,Circuit Judge,"4, Division 4",,Cristi Beaumont,59,36,2,2,14,5
Washington,WEST FORK TWP H,Circuit Judge,"4, Division 4",,Cristi Beaumont,22,14,0,1,6,1
Washington,WHEELER,Circuit Judge,"4, Division 4",,Cristi Beaumont,58,32,0,3,19,4
Washington,WHEELER H,Circuit Judge,"4, Division 4",,Cristi Beaumont,23,14,0,1,7,1
Washington,WHEELER S,Circuit Judge,"4, Division 4",,Cristi Beaumont,0,0,0,0,0,0
Washington,WHITE RIVER,Circuit Judge,"4, Division 4",,Cristi Beaumont,23,7,0,2,12,2
Washington,WHITE RIVER H,Circuit Judge,"4, Division 4",,Cristi Beaumont,14,11,0,0,3,0
Washington,WHITE RIVER S,Circuit Judge,"4, Division 4",,Cristi Beaumont,10,7,0,2,1,0
Washington,WINSLOW CITY,Circuit Judge,"4, Division 4",,Cristi Beaumont,20,5,0,1,12,2
Washington,WINSLOW TWP,Circuit Judge,"4, Division 4",,Cristi Beaumont,59,23,0,2,29,5
Washington,WYMAN,Circuit Judge,"4, Division 4",,Cristi Beaumont,60,32,3,4,13,8
Washington,BOSTON,Circuit Judge,"4, Division 6",,Judge Mark Lindsay,27,23,0,0,4,0
Washington,BRUSH CREEK,Circuit Judge,"4, Division 6",,Judge Mark Lindsay,172,100,0,2,68,2
Washington,CANE HILL,Circuit Judge,"4, Division 6",,Judge Mark Lindsay,73,57,0,3,10,3
Washington,CENTER,Circuit Judge,"4, Division 6",,Judge Mark Lindsay,88,55,1,8,21,3
Washington,CENTER 2,Circuit Judge,"4, Division 6",,Judge Mark Lindsay,5,2,0,1,2,0
Washington,CENTER H,Circuit Judge,"4, Division 6",,Judge Mark Lindsay,8,3,1,0,3,1
Washington,COVE CREEK,Circuit Judge,"4, Division 6",,Judge Mark Lindsay,62,41,0,1,17,3
Washington,COVE CREEK S,Circuit Judge,"4, Division 6",,Judge Mark Lindsay,1,1,0,0,0,0
Washington,CRAWFORD,Circuit Judge,"4, Division 6",,Judge Mark Lindsay,48,25,0,0,22,1
Washington,DURHAM,Circuit Judge,"4, Division 6",,Judge Mark Lindsay,66,49,0,2,12,3
Washington,DUTCH MILLS,Circuit Judge,"4, Division 6",,Judge Mark Lindsay,18,11,0,1,6,0
Washington,ELKINS,Circuit Judge,"4, Division 6",,Judge Mark Lindsay,168,108,5,6,44,5
Washington,ELKINS H,Circuit Judge,"4, Division 6",,Judge Mark Lindsay,22,15,0,0,6,1
Washington,ELM SPRGS CTY,Circuit Judge,"4, Division 6",,Judge Mark Lindsay,153,91,1,4,53,4
Washington,ELM SPRINGS TWP,Circuit Judge,"4, Division 6",,Judge Mark Lindsay,52,33,0,2,17,0
Washington,FARMINGTON,Circuit Judge,"4, Division 6",,Judge Mark Lindsay,367,193,5,31,117,21
Washington,FARMINGTON S,Circuit Judge,"4, Division 6",,Judge Mark Lindsay,19,15,0,1,2,1
Washington,FAY 01,Circuit Judge,"4, Division 6",,Judge Mark Lindsay,34,26,0,0,6,2
Washington,FAY 02,Circuit Judge,"4, Division 6",,Judge Mark Lindsay,95,43,4,12,23,13
Washington,FAY 03,Circuit Judge,"4, Division 6",,Judge Mark Lindsay,141,87,2,5,36,11
Washington,FAY 04,Circuit Judge,"4, Division 6",,Judge Mark Lindsay,35,13,0,4,18,0
Washington,FAY 05,Circuit Judge,"4, Division 6",,Judge Mark Lindsay,144,63,4,17,47,13
Washington,FAY 06,Circuit Judge,"4, Division 6",,Judge Mark Lindsay,392,175,3,26,154,34
Washington,FAY 07,Circuit Judge,"4, Division 6",,Judge Mark Lindsay,220,106,3,18,57,36
Washington,FAY 08,Circuit Judge,"4, Division 6",,Judge Mark Lindsay,194,72,2,21,59,40
Washington,FAY 09,Circuit Judge,"4, Division 6",,Judge Mark Lindsay,123,83,1,2,24,13
Washington,FAY 10,Circuit Judge,"4, Division 6",,Judge Mark Lindsay,101,57,0,6,22,16
Washington,FAY 11,Circuit Judge,"4, Division 6",,Judge Mark Lindsay,152,90,0,12,43,7
Washington,FAY 12,Circuit Judge,"4, Division 6",,Judge Mark Lindsay,313,130,2,27,119,35
Washington,FAY 13,Circuit Judge,"4, Division 6",,Judge Mark Lindsay,48,20,1,5,20,2
Washington,FAY 14,Circuit Judge,"4, Division 6",,Judge Mark Lindsay,42,20,0,0,15,7
Washington,FAY 15,Circuit Judge,"4, Division 6",,Judge Mark Lindsay,37,19,0,3,10,5
Washington,FAY 16,Circuit Judge,"4, Division 6",,Judge Mark Lindsay,14,6,0,4,2,2
Washington,FAY 17,Circuit Judge,"4, Division 6",,Judge Mark Lindsay,273,109,1,20,108,35
Washington,FAY 18,Circuit Judge,"4, Division 6",,Judge Mark Lindsay,176,70,1,11,65,29
Washington,FAY 19,Circuit Judge,"4, Division 6",,Judge Mark Lindsay,277,139,1,26,81,30
Washington,FAY 20,Circuit Judge,"4, Division 6",,Judge Mark Lindsay,86,36,0,5,44,1
Washington,FAY 21,Circuit Judge,"4, Division 6",,Judge Mark Lindsay,98,41,0,10,36,11
Washington,FAY 22,Circuit Judge,"4, Division 6",,Judge Mark Lindsay,110,31,2,17,36,24
Washington,FAY 23,Circuit Judge,"4, Division 6",,Judge Mark Lindsay,92,35,2,10,37,8
Washington,FAY 24,Circuit Judge,"4, Division 6",,Judge Mark Lindsay,33,13,0,3,7,10
Washington,FAY 25,Circuit Judge,"4, Division 6",,Judge Mark Lindsay,151,52,1,22,41,35
Washington,FAY 26,Circuit Judge,"4, Division 6",,Judge Mark Lindsay,67,32,0,9,18,8
Washington,FAY 27,Circuit Judge,"4, Division 6",,Judge Mark Lindsay,152,40,0,22,78,12
Washington,FAY 28,Circuit Judge,"4, Division 6",,Judge Mark Lindsay,239,68,3,26,119,23
Washington,FAY 29,Circuit Judge,"4, Division 6",,Judge Mark Lindsay,198,89,1,26,65,17
Washington,FAY 30,Circuit Judge,"4, Division 6",,Judge Mark Lindsay,115,34,5,17,47,12
Washington,FAY 31,Circuit Judge,"4, Division 6",,Judge Mark Lindsay,161,70,1,9,70,11
Washington,FAY 32,Circuit Judge,"4, Division 6",,Judge Mark Lindsay,77,38,2,12,24,1
Washington,FAY 33,Circuit Judge,"4, Division 6",,Judge Mark Lindsay,3,0,0,0,3,0
Washington,FAY 34,Circuit Judge,"4, Division 6",,Judge Mark Lindsay,34,13,2,4,13,2
Washington,FAY 35,Circuit Judge,"4, Division 6",,Judge Mark Lindsay,183,79,25,13,41,25
Washington,FAY 36,Circuit Judge,"4, Division 6",,Judge Mark Lindsay,43,16,1,8,10,8
Washington,FAY 37,Circuit Judge,"4, Division 6",,Judge Mark Lindsay,0,0,0,0,0,0
Washington,FAY 38,Circuit Judge,"4, Division 6",,Judge Mark Lindsay,7,2,0,2,3,0
Washington,FAY 39,Circuit Judge,"4, Division 6",,Judge Mark Lindsay,39,7,0,7,21,4
Washington,FAY 40,Circuit Judge,"4, Division 6",,Judge Mark Lindsay,125,26,1,19,70,9
Washington,FAY 41,Circuit Judge,"4, Division 6",,Judge Mark Lindsay,4,1,0,0,2,1
Washington,FAY 42,Circuit Judge,"4, Division 6",,Judge Mark Lindsay,95,39,3,10,21,22
Washington,FAY 43,Circuit Judge,"4, Division 6",,Judge Mark Lindsay,13,4,1,0,4,4
Washington,FAY 44,Circuit Judge,"4, Division 6",,Judge Mark Lindsay,53,26,0,8,15,4
Washington,FAY 45,Circuit Judge,"4, Division 6",,Judge Mark Lindsay,0,0,0,0,0,0
Washington,FAY 46,Circuit Judge,"4, Division 6",,Judge Mark Lindsay,57,31,0,4,13,9
Washington,FAY 47,Circuit Judge,"4, Division 6",,Judge Mark Lindsay,0,0,0,0,0,0
Washington,FAY 48,Circuit Judge,"4, Division 6",,Judge Mark Lindsay,0,0,0,0,0,0
Washington,GOSHEN CITY,Circuit Judge,"4, Division 6",,Judge Mark Lindsay,139,86,6,10,36,1
Washington,GOSHEN TWP,Circuit Judge,"4, Division 6",,Judge Mark Lindsay,77,53,0,4,16,4
Washington,GREENLAND CITY,Circuit Judge,"4, Division 6",,Judge Mark Lindsay,100,73,1,4,13,9
Washington,GREENLAND TWP,Circuit Judge,"4, Division 6",,Judge Mark Lindsay,86,64,0,5,11,6
Washington,HARMON,Circuit Judge,"4, Division 6",,Judge Mark Lindsay,96,40,1,11,39,5
Washington,HARMON S,Circuit Judge,"4, Division 6",,Judge Mark Lindsay,3,0,0,0,1,2
Washington,ILLINOIS,Circuit Judge,"4, Division 6",,Judge Mark Lindsay,46,29,0,1,16,0
Washington,JOHNSON CITY,Circuit Judge,"4, Division 6",,Judge Mark Lindsay,223,90,2,28,91,12
Washington,JOHNSON CITY S,Circuit Judge,"4, Division 6",,Judge Mark Lindsay,2,2,0,0,0,0
Washington,JOHNSON TWP,Circuit Judge,"4, Division 6",,Judge Mark Lindsay,28,15,0,3,8,2
Washington,JOHNSON TWP H,Circuit Judge,"4, Division 6",,Judge Mark Lindsay,1,1,0,0,0,0
Washington,LEES CREEK,Circuit Judge,"4, Division 6",,Judge Mark Lindsay,50,28,1,3,16,2
Washington,LINCOLN,Circuit Judge,"4, Division 6",,Judge Mark Lindsay,162,65,5,2,88,2
Washington,LITTERAL,Circuit Judge,"4, Division 6",,Judge Mark Lindsay,116,82,0,5,23,6
Washington,MARRS HILL,Circuit Judge,"4, Division 6",,Judge Mark Lindsay,76,53,1,6,14,2
Washington,MORROW,Circuit Judge,"4, Division 6",,Judge Mark Lindsay,36,30,0,2,4,0
Washington,PRAIRIE GROVE CITY,Circuit Judge,"4, Division 6",,Judge Mark Lindsay,322,231,5,12,64,10
Washington,PRAIRIE GROVE CITY H,Circuit Judge,"4, Division 6",,Judge Mark Lindsay,26,17,0,2,5,2
Washington,PRAIRIE GROVE CITY S,Circuit Judge,"4, Division 6",,Judge Mark Lindsay,0,0,0,0,0,0
Washington,PRAIRIE GROVE TWP,Circuit Judge,"4, Division 6",,Judge Mark Lindsay,56,46,2,1,5,2
Washington,PRAIRIE GROVE TWP S,Circuit Judge,"4, Division 6",,Judge Mark Lindsay,26,16,2,0,6,2
Washington,PRAIRIE TWP 1,Circuit Judge,"4, Division 6",,Judge Mark Lindsay,302,125,1,22,136,18
Washington,PRAIRIE TWP 2,Circuit Judge,"4, Division 6",,Judge Mark Lindsay,78,48,0,2,17,11
Washington,PRAIRIE TWP 3,Circuit Judge,"4, Division 6",,Judge Mark Lindsay,4,3,0,0,1,0
Washington,PRAIRIE TWP 4,Circuit Judge,"4, Division 6",,Judge Mark Lindsay,21,10,0,2,9,0
Washington,PRAIRIE TWP 5,Circuit Judge,"4, Division 6",,Judge Mark Lindsay,93,52,0,6,31,4
Washington,REED,Circuit Judge,"4, Division 6",,Judge Mark Lindsay,21,20,0,0,1,0
Washington,RHEAS MILL,Circuit Judge,"4, Division 6",,Judge Mark Lindsay,46,37,0,2,7,0
Washington,RICHLAND,Circuit Judge,"4, Division 6",,Judge Mark Lindsay,14,9,0,3,2,0
Washington,RICHLAND S,Circuit Judge,"4, Division 6",,Judge Mark Lindsay,95,41,2,7,45,0
Washington,SPR 01,Circuit Judge,"4, Division 6",,Judge Mark Lindsay,66,37,1,1,27,0
Washington,SPR 02,Circuit Judge,"4, Division 6",,Judge Mark Lindsay,81,59,0,3,19,0
Washington,SPR 03,Circuit Judge,"4, Division 6",,Judge Mark Lindsay,170,54,1,13,95,7
Washington,SPR 04,Circuit Judge,"4, Division 6",,Judge Mark Lindsay,203,117,1,3,80,2
Washington,SPR 05,Circuit Judge,"4, Division 6",,Judge Mark Lindsay,210,120,0,4,79,7
Washington,SPR 06,Circuit Judge,"4, Division 6",,Judge Mark Lindsay,126,78,2,2,40,4
Washington,SPR 07,Circuit Judge,"4, Division 6",,Judge Mark Lindsay,132,56,4,10,59,3
Washington,SPR 08,Circuit Judge,"4, Division 6",,Judge Mark Lindsay,128,61,0,2,61,4
Washington,SPR 09,Circuit Judge,"4, Division 6",,Judge Mark Lindsay,65,36,0,3,24,2
Washington,SPR 10,Circuit Judge,"4, Division 6",,Judge Mark Lindsay,130,46,2,13,57,12
Washington,SPR 11,Circuit Judge,"4, Division 6",,Judge Mark Lindsay,261,79,1,24,142,15
Washington,SPR 12,Circuit Judge,"4, Division 6",,Judge Mark Lindsay,287,169,2,5,99,12
Washington,SPR 13,Circuit Judge,"4, Division 6",,Judge Mark Lindsay,19,4,3,0,12,0
Washington,SPR 14,Circuit Judge,"4, Division 6",,Judge Mark Lindsay,213,148,2,3,58,2
Washington,SPR 15,Circuit Judge,"4, Division 6",,Judge Mark Lindsay,120,39,2,6,71,2
Washington,SPR 16,Circuit Judge,"4, Division 6",,Judge Mark Lindsay,100,53,1,4,39,3
Washington,SPR 17,Circuit Judge,"4, Division 6",,Judge Mark Lindsay,319,155,4,23,127,10
Washington,SPR 18,Circuit Judge,"4, Division 6",,Judge Mark Lindsay,203,107,2,6,79,9
Washington,SPR 19,Circuit Judge,"4, Division 6",,Judge Mark Lindsay,103,42,0,5,52,4
Washington,SPR 20,Circuit Judge,"4, Division 6",,Judge Mark Lindsay,4,1,0,0,3,0
Washington,SPR 21,Circuit Judge,"4, Division 6",,Judge Mark Lindsay,34,12,0,1,21,0
Washington,SPR 22,Circuit Judge,"4, Division 6",,Judge Mark Lindsay,6,0,0,0,6,0
Washington,SPR 23,Circuit Judge,"4, Division 6",,Judge Mark Lindsay,29,15,0,1,13,0
Washington,SPR 24,Circuit Judge,"4, Division 6",,Judge Mark Lindsay,7,2,0,0,5,0
Washington,SPR 25,Circuit Judge,"4, Division 6",,Judge Mark Lindsay,2,1,0,0,1,0
Washington,SPR 26,Circuit Judge,"4, Division 6",,Judge Mark Lindsay,18,5,0,4,9,0
Washington,SPRINGDALE TWP,Circuit Judge,"4, Division 6",,Judge Mark Lindsay,230,118,1,7,100,4
Washington,STARR HILL,Circuit Judge,"4, Division 6",,Judge Mark Lindsay,92,36,0,2,54,0
Washington,TONTITOWN CTY 1,Circuit Judge,"4, Division 6",,Judge Mark Lindsay,109,50,0,1,54,4
Washington,TONTITOWN CTY 2,Circuit Judge,"4, Division 6",,Judge Mark Lindsay,102,52,0,4,45,1
Washington,TONTITOWN CTY 3,Circuit Judge,"4, Division 6",,Judge Mark Lindsay,11,6,0,0,5,0
Washington,TONTITOWN CTY 4,Circuit Judge,"4, Division 6",,Judge Mark Lindsay,0,0,0,0,0,0
Washington,TONTITOWN CTY 5,Circuit Judge,"4, Division 6",,Judge Mark Lindsay,0,0,0,0,0,0
Washington,TONTITOWN TWP,Circuit Judge,"4, Division 6",,Judge Mark Lindsay,0,0,0,0,0,0
Washington,VALLEY,Circuit Judge,"4, Division 6",,Judge Mark Lindsay,60,40,0,4,10,6
Washington,VALLEY H,Circuit Judge,"4, Division 6",,Judge Mark Lindsay,22,16,0,1,2,3
Washington,VALLEY S,Circuit Judge,"4, Division 6",,Judge Mark Lindsay,3,0,0,0,3,0
Washington,VINEYARD,Circuit Judge,"4, Division 6",,Judge Mark Lindsay,28,22,0,0,6,0
Washington,WAR EAGLE,Circuit Judge,"4, Division 6",,Judge Mark Lindsay,13,3,0,2,8,0
Washington,WEDINGTON,Circuit Judge,"4, Division 6",,Judge Mark Lindsay,32,19,0,2,10,1
Washington,WEST FORK CTY 1,Circuit Judge,"4, Division 6",,Judge Mark Lindsay,177,107,1,5,60,4
Washington,WEST FORK CTY 2,Circuit Judge,"4, Division 6",,Judge Mark Lindsay,36,23,0,1,11,1
Washington,WEST FORK CTY 3,Circuit Judge,"4, Division 6",,Judge Mark Lindsay,7,2,0,0,5,0
Washington,WEST FORK TWP,Circuit Judge,"4, Division 6",,Judge Mark Lindsay,63,39,1,4,15,4
Washington,WEST FORK TWP H,Circuit Judge,"4, Division 6",,Judge Mark Lindsay,40,18,1,1,18,2
Washington,WHEELER,Circuit Judge,"4, Division 6",,Judge Mark Lindsay,95,53,0,5,28,9
Washington,WHEELER H,Circuit Judge,"4, Division 6",,Judge Mark Lindsay,22,12,0,2,7,1
Washington,WHEELER S,Circuit Judge,"4, Division 6",,Judge Mark Lindsay,0,0,0,0,0,0
Washington,WHITE RIVER,Circuit Judge,"4, Division 6",,Judge Mark Lindsay,45,21,0,2,18,4
Washington,WHITE RIVER H,Circuit Judge,"4, Division 6",,Judge Mark Lindsay,15,9,0,0,4,2
Washington,WHITE RIVER S,Circuit Judge,"4, Division 6",,Judge Mark Lindsay,12,9,0,1,2,0
Washington,WINSLOW CITY,Circuit Judge,"4, Division 6",,Judge Mark Lindsay,29,14,0,0,12,3
Washington,WINSLOW TWP,Circuit Judge,"4, Division 6",,Judge Mark Lindsay,71,26,0,3,38,4
Washington,WYMAN,Circuit Judge,"4, Division 6",,Judge Mark Lindsay,49,28,2,3,10,6
Washington,BOSTON,Circuit Judge,"4, Division 6",,Brenda Austin,11,7,0,0,2,2
Washington,BRUSH CREEK,Circuit Judge,"4, Division 6",,Brenda Austin,77,40,1,2,30,4
Washington,CANE HILL,Circuit Judge,"4, Division 6",,Brenda Austin,39,23,0,3,11,2
Washington,CENTER,Circuit Judge,"4, Division 6",,Brenda Austin,47,26,0,5,13,3
Washington,CENTER 2,Circuit Judge,"4, Division 6",,Brenda Austin,1,0,0,0,0,1
Washington,CENTER H,Circuit Judge,"4, Division 6",,Brenda Austin,2,1,0,0,0,1
Washington,COVE CREEK,Circuit Judge,"4, Division 6",,Brenda Austin,32,19,0,1,12,0
Washington,COVE CREEK S,Circuit Judge,"4, Division 6",,Brenda Austin,0,0,0,0,0,0
Washington,CRAWFORD,Circuit Judge,"4, Division 6",,Brenda Austin,44,30,1,2,8,3
Washington,DURHAM,Circuit Judge,"4, Division 6",,Brenda Austin,32,21,0,1,7,3
Washington,DUTCH MILLS,Circuit Judge,"4, Division 6",,Brenda Austin,12,5,0,2,5,0
Washington,ELKINS,Circuit Judge,"4, Division 6",,Brenda Austin,75,45,1,3,18,8
Washington,ELKINS H,Circuit Judge,"4, Division 6",,Brenda Austin,5,3,0,0,2,0
Washington,ELM SPRGS CTY,Circuit Judge,"4, Division 6",,Brenda Austin,39,26,0,1,8,4
Washington,ELM SPRINGS TWP,Circuit Judge,"4, Division 6",,Brenda Austin,23,16,0,0,6,1
Washington,FARMINGTON,Circuit Judge,"4, Division 6",,Brenda Austin,161,95,5,3,47,11
Washington,FARMINGTON S,Circuit Judge,"4, Division 6",,Brenda Austin,10,6,0,1,2,1
Washington,FAY 01,Circuit Judge,"4, Division 6",,Brenda Austin,14,7,0,0,4,3
Washington,FAY 02,Circuit Judge,"4, Division 6",,Brenda Austin,35,16,0,7,6,6
Washington,FAY 03,Circuit Judge,"4, Division 6",,Brenda Austin,86,54,0,4,20,8
Washington,FAY 04,Circuit Judge,"4, Division 6",,Brenda Austin,36,17,0,5,11,3
Washington,FAY 05,Circuit Judge,"4, Division 6",,Brenda Austin,98,41,3,13,25,16
Washington,FAY 06,Circuit Judge,"4, Division 6",,Brenda Austin,122,43,0,13,47,19
Washington,FAY 07,Circuit Judge,"4, Division 6",,Brenda Austin,87,39,1,7,20,20
Washington,FAY 08,Circuit Judge,"4, Division 6",,Brenda Austin,116,52,1,13,34,16
Washington,FAY 09,Circuit Judge,"4, Division 6",,Brenda Austin,112,76,2,11,15,8
Washington,FAY 10,Circuit Judge,"4, Division 6",,Brenda Austin,44,26,0,2,12,4
Washington,FAY 11,Circuit Judge,"4, Division 6",,Brenda Austin,89,60,0,7,16,6
Washington,FAY 12,Circuit Judge,"4, Division 6",,Brenda Austin,148,77,3,13,44,11
Washington,FAY 13,Circuit Judge,"4, Division 6",,Brenda Austin,34,11,0,1,20,2
Washington,FAY 14,Circuit Judge,"4, Division 6",,Brenda Austin,20,9,0,1,9,1
Washington,FAY 15,Circuit Judge,"4, Division 6",,Brenda Austin,16,7,0,0,5,4
Washington,FAY 16,Circuit Judge,"4, Division 6",,Brenda Austin,8,3,2,0,0,3
Washington,FAY 17,Circuit Judge,"4, Division 6",,Brenda Austin,87,40,0,6,26,15
Washington,FAY 18,Circuit Judge,"4, Division 6",,Brenda Austin,88,45,2,5,24,12
Washington,FAY 19,Circuit Judge,"4, Division 6",,Brenda Austin,111,54,0,8,35,14
Washington,FAY 20,Circuit Judge,"4, Division 6",,Brenda Austin,41,18,2,3,16,2
Washington,FAY 21,Circuit Judge,"4, Division 6",,Brenda Austin,30,16,0,3,7,4
Washington,FAY 22,Circuit Judge,"4, Division 6",,Brenda Austin,67,25,0,9,23,10
Washington,FAY 23,Circuit Judge,"4, Division 6",,Brenda Austin,63,31,1,10,16,5
Washington,FAY 24,Circuit Judge,"4, Division 6",,Brenda Austin,28,18,0,1,6,3
Washington,FAY 25,Circuit Judge,"4, Division 6",,Brenda Austin,82,41,1,7,20,13
Washington,FAY 26,Circuit Judge,"4, Division 6",,Brenda Austin,40,21,1,3,12,3
Washington,FAY 27,Circuit Judge,"4, Division 6",,Brenda Austin,60,21,0,5,29,5
Washington,FAY 28,Circuit Judge,"4, Division 6",,Brenda Austin,53,12,2,7,25,7
Washington,FAY 29,Circuit Judge,"4, Division 6",,Brenda Austin,41,15,0,8,12,6
Washington,FAY 30,Circuit Judge,"4, Division 6",,Brenda Austin,46,11,1,4,26,4
Washington,FAY 31,Circuit Judge,"4, Division 6",,Brenda Austin,73,33,0,5,31,4
Washington,FAY 32,Circuit Judge,"4, Division 6",,Brenda Austin,30,19,0,1,9,1
Washington,FAY 33,Circuit Judge,"4, Division 6",,Brenda Austin,0,0,0,0,0,0
Washington,FAY 34,Circuit Judge,"4, Division 6",,Brenda Austin,25,9,0,3,13,0
Washington,FAY 35,Circuit Judge,"4, Division 6",,Brenda Austin,31,11,10,5,2,3
Washington,FAY 36,Circuit Judge,"4, Division 6",,Brenda Austin,30,17,0,6,3,4
Washington,FAY 37,Circuit Judge,"4, Division 6",,Brenda Austin,0,0,0,0,0,0
Washington,FAY 38,Circuit Judge,"4, Division 6",,Brenda Austin,4,1,0,1,0,2
Washington,FAY 39,Circuit Judge,"4, Division 6",,Brenda Austin,10,1,0,2,6,1
Washington,FAY 40,Circuit Judge,"4, Division 6",,Brenda Austin,35,8,0,1,25,1
Washington,FAY 41,Circuit Judge,"4, Division 6",,Brenda Austin,4,1,0,2,0,1
Washington,FAY 42,Circuit Judge,"4, Division 6",,Brenda Austin,42,26,0,1,10,5
Washington,FAY 43,Circuit Judge,"4, Division 6",,Brenda Austin,5,1,0,2,1,1
Washington,FAY 44,Circuit Judge,"4, Division 6",,Brenda Austin,20,6,0,4,5,5
Washington,FAY 45,Circuit Judge,"4, Division 6",,Brenda Austin,0,0,0,0,0,0
Washington,FAY 46,Circuit Judge,"4, Division 6",,Brenda Austin,34,22,0,1,10,1
Washington,FAY 47,Circuit Judge,"4, Division 6",,Brenda Austin,0,0,0,0,0,0
Washington,FAY 48,Circuit Judge,"4, Division 6",,Brenda Austin,0,0,0,0,0,0
Washington,GOSHEN CITY,Circuit Judge,"4, Division 6",,Brenda Austin,54,32,0,2,19,1
Washington,GOSHEN TWP,Circuit Judge,"4, Division 6",,Brenda Austin,54,33,0,3,13,5
Washington,GREENLAND CITY,Circuit Judge,"4, Division 6",,Brenda Austin,37,28,1,2,5,1
Washington,GREENLAND TWP,Circuit Judge,"4, Division 6",,Brenda Austin,39,28,0,1,5,5
Washington,HARMON,Circuit Judge,"4, Division 6",,Brenda Austin,20,10,0,1,9,0
Washington,HARMON S,Circuit Judge,"4, Division 6",,Brenda Austin,0,0,0,0,0,0
Washington,ILLINOIS,Circuit Judge,"4, Division 6",,Brenda Austin,20,13,0,0,6,1
Washington,JOHNSON CITY,Circuit Judge,"4, Division 6",,Brenda Austin,64,32,0,4,23,5
Washington,JOHNSON CITY S,Circuit Judge,"4, Division 6",,Brenda Austin,0,0,0,0,0,0
Washington,JOHNSON TWP,Circuit Judge,"4, Division 6",,Brenda Austin,5,3,0,0,1,1
Washington,JOHNSON TWP H,Circuit Judge,"4, Division 6",,Brenda Austin,0,0,0,0,0,0
Washington,LEES CREEK,Circuit Judge,"4, Division 6",,Brenda Austin,31,17,1,0,13,0
Washington,LINCOLN,Circuit Judge,"4, Division 6",,Brenda Austin,56,28,0,1,25,2
Washington,LITTERAL,Circuit Judge,"4, Division 6",,Brenda Austin,57,43,0,3,10,1
Washington,MARRS HILL,Circuit Judge,"4, Division 6",,Brenda Austin,35,24,0,2,8,1
Washington,MORROW,Circuit Judge,"4, Division 6",,Brenda Austin,14,12,0,0,2,0
Washington,PRAIRIE GROVE CITY,Circuit Judge,"4, Division 6",,Brenda Austin,135,92,1,7,29,6
Washington,PRAIRIE GROVE CITY H,Circuit Judge,"4, Division 6",,Brenda Austin,7,3,0,1,3,0
Washington,PRAIRIE GROVE CITY S,Circuit Judge,"4, Division 6",,Brenda Austin,1,1,0,0,0,0
Washington,PRAIRIE GROVE TWP,Circuit Judge,"4, Division 6",,Brenda Austin,22,17,0,0,5,0
Washington,PRAIRIE GROVE TWP S,Circuit Judge,"4, Division 6",,Brenda Austin,13,8,1,3,1,0
Washington,PRAIRIE TWP 1,Circuit Judge,"4, Division 6",,Brenda Austin,101,44,0,10,38,9
Washington,PRAIRIE TWP 2,Circuit Judge,"4, Division 6",,Brenda Austin,38,25,0,5,4,4
Washington,PRAIRIE TWP 3,Circuit Judge,"4, Division 6",,Brenda Austin,3,2,0,0,0,1
Washington,PRAIRIE TWP 4,Circuit Judge,"4, Division 6",,Brenda Austin,8,6,0,0,2,0
Washington,PRAIRIE TWP 5,Circuit Judge,"4, Division 6",,Brenda Austin,32,20,1,1,7,3
Washington,REED,Circuit Judge,"4, Division 6",,Brenda Austin,20,14,0,0,4,2
Washington,RHEAS MILL,Circuit Judge,"4, Division 6",,Brenda Austin,23,16,1,0,6,0
Washington,RICHLAND,Circuit Judge,"4, Division 6",,Brenda Austin,8,6,0,0,2,0
Washington,RICHLAND S,Circuit Judge,"4, Division 6",,Brenda Austin,48,21,4,2,20,1
Washington,SPR 01,Circuit Judge,"4, Division 6",,Brenda Austin,35,21,2,0,12,0
Washington,SPR 02,Circuit Judge,"4, Division 6",,Brenda Austin,38,27,0,1,10,0
Washington,SPR 03,Circuit Judge,"4, Division 6",,Brenda Austin,57,26,1,5,24,1
