county,precinct,office,district,party,candidate,votes,absentee,election_day,provisional,early_vote
White,BEEBE WARD 3 C,State Supreme Court Associate Justice Position 4,,,Raymond Abramson,29,0,23,0,6
White,HARRISON EAST,State Supreme Court Associate Justice Position 4,,,Raymond Abramson,20,0,20,0,0
White,SEARCY WARD 1 E,State Supreme Court Associate Justice Position 4,,,Raymond Abramson,19,0,13,0,6
White,SEARCY WARD 3 E,State Supreme Court Associate Justice Position 4,,,Raymond Abramson,55,0,27,0,28
White,PANGBURN WARD 3,State Supreme Court Associate Justice Position 4,,,Raymond Abramson,6,0,6,0,0
White,ALBION,Court of Appeals Associate Judge District 1, Position 2,,Circuit Judge Phillip Whiteaker,39,25,9,0,5
White,ANTIOCH,Court of Appeals Associate Judge District 1, Position 2,,Circuit Judge Phillip Whiteaker,42,8,31,0,3
White,BALD KNOB WARD 1,Court of Appeals Associate Judge District 1, Position 2,,Circuit Judge Phillip Whiteaker,34,2,28,0,4
White,BALD KNOB WARD 2,Court of Appeals Associate Judge District 1, Position 2,,Circuit Judge Phillip Whiteaker,17,0,14,0,3
White,BALD KNOB WARD 3,Court of Appeals Associate Judge District 1, Position 2,,Circuit Judge Phillip Whiteaker,31,0,30,0,1
White,BALD KNOB TWP,Court of Appeals Associate Judge District 1, Position 2,,Circuit Judge Phillip Whiteaker,23,0,19,0,4
White,BEEBE WARD 1,Court of Appeals Associate Judge District 1, Position 2,,Circuit Judge Phillip Whiteaker,45,0,44,0,1
White,BEEBE WARD 2,Court of Appeals Associate Judge District 1, Position 2,,Circuit Judge Phillip Whiteaker,43,0,41,0,2
White,BEEBE WARD 3,Court of Appeals Associate Judge District 1, Position 2,,Circuit Judge Phillip Whiteaker,60,0,50,0,10
White,BIG CREEK,Court of Appeals Associate Judge District 1, Position 2,,Circuit Judge Phillip Whiteaker,45,0,35,0,10
White,BRADFORD WARD 1,Court of Appeals Associate Judge District 1, Position 2,,Circuit Judge Phillip Whiteaker,22,3,18,0,1
White,BRADFORD WARD 2,Court of Appeals Associate Judge District 1, Position 2,,Circuit Judge Phillip Whiteaker,9,3,6,0,0
White,BRADFORD WARD 3,Court of Appeals Associate Judge District 1, Position 2,,Circuit Judge Phillip Whiteaker,7,0,7,0,0
White,CADRON,Court of Appeals Associate Judge District 1, Position 2,,Circuit Judge Phillip Whiteaker,19,0,13,0,6
White,CANE,Court of Appeals Associate Judge District 1, Position 2,,Circuit Judge Phillip Whiteaker,50,0,27,0,23
White,CHRISP,Court of Appeals Associate Judge District 1, Position 2,,Circuit Judge Phillip Whiteaker,53,0,45,0,8
White,CLAY,Court of Appeals Associate Judge District 1, Position 2,,Circuit Judge Phillip Whiteaker,44,0,37,0,7
White,CLEVELAND,Court of Appeals Associate Judge District 1, Position 2,,Circuit Judge Phillip Whiteaker,7,0,6,0,1
White,COFFEY,Court of Appeals Associate Judge District 1, Position 2,,Circuit Judge Phillip Whiteaker,50,0,45,0,5
White,COLDWELL,Court of Appeals Associate Judge District 1, Position 2,,Circuit Judge Phillip Whiteaker,16,0,12,0,4
White,CROSBY,Court of Appeals Associate Judge District 1, Position 2,,Circuit Judge Phillip Whiteaker,30,0,22,0,8
White,CYPERT,Court of Appeals Associate Judge District 1, Position 2,,Circuit Judge Phillip Whiteaker,7,0,4,0,3
White,DENMARK,Court of Appeals Associate Judge District 1, Position 2,,Circuit Judge Phillip Whiteaker,1,0,0,0,1
White,DES ARC,Court of Appeals Associate Judge District 1, Position 2,,Circuit Judge Phillip Whiteaker,69,0,51,0,18
White,DOGWOOD TWP,Court of Appeals Associate Judge District 1, Position 2,,Circuit Judge Phillip Whiteaker,11,3,7,0,1
White,EL PASO,Court of Appeals Associate Judge District 1, Position 2,,Circuit Judge Phillip Whiteaker,37,0,37,0,0
White,FRANCURE,Court of Appeals Associate Judge District 1, Position 2,,Circuit Judge Phillip Whiteaker,2,0,2,0,0
White,GARNER TWP,Court of Appeals Associate Judge District 1, Position 2,,Circuit Judge Phillip Whiteaker,29,0,22,0,7
White,GARNER CITY,Court of Appeals Associate Judge District 1, Position 2,,Circuit Judge Phillip Whiteaker,15,2,13,0,0
White,GRAVEL HILL,Court of Appeals Associate Judge District 1, Position 2,,Circuit Judge Phillip Whiteaker,16,0,16,0,0
White,GRAY A,Court of Appeals Associate Judge District 1, Position 2,,Circuit Judge Phillip Whiteaker,81,9,55,0,17
White,GRAY B,Court of Appeals Associate Judge District 1, Position 2,,Circuit Judge Phillip Whiteaker,201,0,140,0,61
White,GRIFFITHVILLE,Court of Appeals Associate Judge District 1, Position 2,,Circuit Judge Phillip Whiteaker,15,0,13,0,2
White,GUM SPRINGS,Court of Appeals Associate Judge District 1, Position 2,,Circuit Judge Phillip Whiteaker,104,0,74,0,30
White,GUTHRIE,Court of Appeals Associate Judge District 1, Position 2,,Circuit Judge Phillip Whiteaker,59,0,51,0,8
White,HARRISON,Court of Appeals Associate Judge District 1, Position 2,,Circuit Judge Phillip Whiteaker,144,2,113,0,29
White,HARTSELL,Court of Appeals Associate Judge District 1, Position 2,,Circuit Judge Phillip Whiteaker,22,0,13,0,9
White,HIGGINSON TWP,Court of Appeals Associate Judge District 1, Position 2,,Circuit Judge Phillip Whiteaker,16,0,13,0,3
White,HIGGINSON CITY,Court of Appeals Associate Judge District 1, Position 2,,Circuit Judge Phillip Whiteaker,37,0,35,0,2
White,JACKSON,Court of Appeals Associate Judge District 1, Position 2,,Circuit Judge Phillip Whiteaker,29,0,21,0,8
White,JEFFERSON,Court of Appeals Associate Judge District 1, Position 2,,Circuit Judge Phillip Whiteaker,13,0,13,0,0
White,JOY,Court of Appeals Associate Judge District 1, Position 2,,Circuit Judge Phillip Whiteaker,23,0,23,0,0
White,JUDSONIA WARD 1,Court of Appeals Associate Judge District 1, Position 2,,Circuit Judge Phillip Whiteaker,38,0,33,0,5
White,JUDSONIA WARD 2,Court of Appeals Associate Judge District 1, Position 2,,Circuit Judge Phillip Whiteaker,31,0,26,0,5
White,JUDSONIA WARD 3,Court of Appeals Associate Judge District 1, Position 2,,Circuit Judge Phillip Whiteaker,19,0,17,0,2
White,KENSETT WARD 1,Court of Appeals Associate Judge District 1, Position 2,,Circuit Judge Phillip Whiteaker,73,42,25,0,6
White,KENSETT WARD 2,Court of Appeals Associate Judge District 1, Position 2,,Circuit Judge Phillip Whiteaker,72,0,67,0,5
White,KENSETT WARD 3,Court of Appeals Associate Judge District 1, Position 2,,Circuit Judge Phillip Whiteaker,34,0,32,0,2
White,KENSETT TWP,Court of Appeals Associate Judge District 1, Position 2,,Circuit Judge Phillip Whiteaker,27,0,19,0,8
White,KENTUCKY,Court of Appeals Associate Judge District 1, Position 2,,Circuit Judge Phillip Whiteaker,40,0,35,0,5
White,LETONIA,Court of Appeals Associate Judge District 1, Position 2,,Circuit Judge Phillip Whiteaker,9,0,9,0,0
White,LIBERTY,Court of Appeals Associate Judge District 1, Position 2,,Circuit Judge Phillip Whiteaker,19,0,19,0,0
White,MARION,Court of Appeals Associate Judge District 1, Position 2,,Circuit Judge Phillip Whiteaker,15,0,12,0,3
White,MARSHALL,Court of Appeals Associate Judge District 1, Position 2,,Circuit Judge Phillip Whiteaker,39,0,32,0,7
White,MCRAE WARD 1,Court of Appeals Associate Judge District 1, Position 2,,Circuit Judge Phillip Whiteaker,9,0,8,0,1
White,MCRAE WARD 2,Court of Appeals Associate Judge District 1, Position 2,,Circuit Judge Phillip Whiteaker,11,0,9,0,2
White,MCRAE TWP,Court of Appeals Associate Judge District 1, Position 2,,Circuit Judge Phillip Whiteaker,14,0,13,0,1
White,MT PISGAH,Court of Appeals Associate Judge District 1, Position 2,,Circuit Judge Phillip Whiteaker,15,0,7,0,8
White,PANGBURN WARD 1,Court of Appeals Associate Judge District 1, Position 2,,Circuit Judge Phillip Whiteaker,13,0,12,0,1
White,PANGBURN WARD 2,Court of Appeals Associate Judge District 1, Position 2,,Circuit Judge Phillip Whiteaker,9,0,6,0,3
White,RED RIVER,Court of Appeals Associate Judge District 1, Position 2,,Circuit Judge Phillip Whiteaker,32,0,26,0,6
White,ROSE BUD,Court of Appeals Associate Judge District 1, Position 2,,Circuit Judge Phillip Whiteaker,18,0,16,0,2
White,ROYAL,Court of Appeals Associate Judge District 1, Position 2,,Circuit Judge Phillip Whiteaker,17,0,16,0,1
White,RUSSELL CITY,Court of Appeals Associate Judge District 1, Position 2,,Circuit Judge Phillip Whiteaker,4,0,4,0,0
White,RUSSELL TWP,Court of Appeals Associate Judge District 1, Position 2,,Circuit Judge Phillip Whiteaker,7,0,7,0,0
White,SEARCY WARD 1 A,Court of Appeals Associate Judge District 1, Position 2,,Circuit Judge Phillip Whiteaker,32,0,24,0,8
White,SEARCY WARD 1 C,Court of Appeals Associate Judge District 1, Position 2,,Circuit Judge Phillip Whiteaker,38,0,21,0,17
White,SEARCY WARD 1 D,Court of Appeals Associate Judge District 1, Position 2,,Circuit Judge Phillip Whiteaker,145,0,60,0,85
White,SEARCY WARD 2 B,Court of Appeals Associate Judge District 1, Position 2,,Circuit Judge Phillip Whiteaker,30,0,14,0,16
White,SEARCY WARD 2 C,Court of Appeals Associate Judge District 1, Position 2,,Circuit Judge Phillip Whiteaker,174,13,67,0,94
White,SEARCY WARD 2 D,Court of Appeals Associate Judge District 1, Position 2,,Circuit Judge Phillip Whiteaker,67,0,36,0,31
White,SEARCY WARD 3 A,Court of Appeals Associate Judge District 1, Position 2,,Circuit Judge Phillip Whiteaker,39,0,20,0,19
White,SEARCY WARD 3 B,Court of Appeals Associate Judge District 1, Position 2,,Circuit Judge Phillip Whiteaker,49,0,27,0,22
White,SEARCY WARD 3 C,Court of Appeals Associate Judge District 1, Position 2,,Circuit Judge Phillip Whiteaker,42,0,18,0,24
White,SEARCY WARD 3 D,Court of Appeals Associate Judge District 1, Position 2,,Circuit Judge Phillip Whiteaker,9,0,6,0,3
White,SEARCY WARD 4 A,Court of Appeals Associate Judge District 1, Position 2,,Circuit Judge Phillip Whiteaker,20,0,9,0,11
White,SEARCY WARD 4 B,Court of Appeals Associate Judge District 1, Position 2,,Circuit Judge Phillip Whiteaker,25,0,15,0,10
White,SEARCY WARD 4 C,Court of Appeals Associate Judge District 1, Position 2,,Circuit Judge Phillip Whiteaker,62,0,47,0,15
White,SEARCY WARD 2 E,Court of Appeals Associate Judge District 1, Position 2,,Circuit Judge Phillip Whiteaker,95,0,43,0,52
White,UNION,Court of Appeals Associate Judge District 1, Position 2,,Circuit Judge Phillip Whiteaker,68,0,59,0,9
White,VELVET RIDGE,Court of Appeals Associate Judge District 1, Position 2,,Circuit Judge Phillip Whiteaker,55,0,51,0,4
White,WALKER,Court of Appeals Associate Judge District 1, Position 2,,Circuit Judge Phillip Whiteaker,5,0,5,0,0
White,WEST POINT,Court of Appeals Associate Judge District 1, Position 2,,Circuit Judge Phillip Whiteaker,16,0,15,0,1
White,GEORGETOWN,Court of Appeals Associate Judge District 1, Position 2,,Circuit Judge Phillip Whiteaker,13,0,13,0,0
White,BALD KNOB TWP NORTH,Court of Appeals Associate Judge District 1, Position 2,,Circuit Judge Phillip Whiteaker,7,0,5,0,2
White,BEEBE WARD 3 C,Court of Appeals Associate Judge District 1, Position 2,,Circuit Judge Phillip Whiteaker,42,0,39,0,3
White,HARRISON EAST,Court of Appeals Associate Judge District 1, Position 2,,Circuit Judge Phillip Whiteaker,33,0,30,0,3
White,SEARCY WARD 1 E,Court of Appeals Associate Judge District 1, Position 2,,Circuit Judge Phillip Whiteaker,50,0,31,0,19
White,SEARCY WARD 3 E,Court of Appeals Associate Judge District 1, Position 2,,Circuit Judge Phillip Whiteaker,80,0,31,0,49
White,PANGBURN WARD 3,Court of Appeals Associate Judge District 1, Position 2,,Circuit Judge Phillip Whiteaker,20,0,19,0,1
White,ALBION,Court of Appeals Associate Judge District 1, Position 2,,Jeannette Robertson,40,18,14,0,8
White,ANTIOCH,Court of Appeals Associate Judge District 1, Position 2,,Jeannette Robertson,25,5,17,0,3
White,BALD KNOB WARD 1,Court of Appeals Associate Judge District 1, Position 2,,Jeannette Robertson,24,1,19,0,4
White,BALD KNOB WARD 2,Court of Appeals Associate Judge District 1, Position 2,,Jeannette Robertson,18,0,17,0,1
White,BALD KNOB WARD 3,Court of Appeals Associate Judge District 1, Position 2,,Jeannette Robertson,12,0,10,0,2
White,BALD KNOB TWP,Court of Appeals Associate Judge District 1, Position 2,,Jeannette Robertson,12,0,10,0,2
White,BEEBE WARD 1,Court of Appeals Associate Judge District 1, Position 2,,Jeannette Robertson,29,0,27,0,2
White,BEEBE WARD 2,Court of Appeals Associate Judge District 1, Position 2,,Jeannette Robertson,27,0,23,0,4
White,BEEBE WARD 3,Court of Appeals Associate Judge District 1, Position 2,,Jeannette Robertson,27,0,25,0,2
White,BIG CREEK,Court of Appeals Associate Judge District 1, Position 2,,Jeannette Robertson,26,0,23,0,3
White,BRADFORD WARD 1,Court of Appeals Associate Judge District 1, Position 2,,Jeannette Robertson,19,0,18,0,1
White,BRADFORD WARD 2,Court of Appeals Associate Judge District 1, Position 2,,Jeannette Robertson,4,3,1,0,0
White,BRADFORD WARD 3,Court of Appeals Associate Judge District 1, Position 2,,Jeannette Robertson,4,0,4,0,0
White,CADRON,Court of Appeals Associate Judge District 1, Position 2,,Jeannette Robertson,10,0,8,0,2
White,CANE,Court of Appeals Associate Judge District 1, Position 2,,Jeannette Robertson,32,0,25,0,7
White,CHRISP,Court of Appeals Associate Judge District 1, Position 2,,Jeannette Robertson,22,0,19,0,3
White,CLAY,Court of Appeals Associate Judge District 1, Position 2,,Jeannette Robertson,19,0,14,0,5
White,CLEVELAND,Court of Appeals Associate Judge District 1, Position 2,,Jeannette Robertson,3,0,2,0,1
White,COFFEY,Court of Appeals Associate Judge District 1, Position 2,,Jeannette Robertson,34,0,30,0,4
White,COLDWELL,Court of Appeals Associate Judge District 1, Position 2,,Jeannette Robertson,11,0,6,0,5
White,CROSBY,Court of Appeals Associate Judge District 1, Position 2,,Jeannette Robertson,10,0,5,0,5
White,CYPERT,Court of Appeals Associate Judge District 1, Position 2,,Jeannette Robertson,0,0,0,0,0
White,DENMARK,Court of Appeals Associate Judge District 1, Position 2,,Jeannette Robertson,2,0,0,0,2
White,DES ARC,Court of Appeals Associate Judge District 1, Position 2,,Jeannette Robertson,35,0,28,0,7
White,DOGWOOD TWP,Court of Appeals Associate Judge District 1, Position 2,,Jeannette Robertson,7,2,4,0,1
White,EL PASO,Court of Appeals Associate Judge District 1, Position 2,,Jeannette Robertson,18,0,18,0,0
White,FRANCURE,Court of Appeals Associate Judge District 1, Position 2,,Jeannette Robertson,2,0,2,0,0
White,GARNER TWP,Court of Appeals Associate Judge District 1, Position 2,,Jeannette Robertson,11,0,9,0,2
White,GARNER CITY,Court of Appeals Associate Judge District 1, Position 2,,Jeannette Robertson,5,2,3,0,0
White,GRAVEL HILL,Court of Appeals Associate Judge District 1, Position 2,,Jeannette Robertson,18,0,16,0,2
White,GRAY A,Court of Appeals Associate Judge District 1, Position 2,,Jeannette Robertson,59,4,47,0,8
White,GRAY B,Court of Appeals Associate Judge District 1, Position 2,,Jeannette Robertson,127,0,74,0,53
White,GRIFFITHVILLE,Court of Appeals Associate Judge District 1, Position 2,,Jeannette Robertson,10,0,10,0,0
White,GUM SPRINGS,Court of Appeals Associate Judge District 1, Position 2,,Jeannette Robertson,56,0,45,0,11
White,GUTHRIE,Court of Appeals Associate Judge District 1, Position 2,,Jeannette Robertson,26,0,24,0,2
White,HARRISON,Court of Appeals Associate Judge District 1, Position 2,,Jeannette Robertson,87,2,68,0,17
White,HARTSELL,Court of Appeals Associate Judge District 1, Position 2,,Jeannette Robertson,5,0,4,0,1
White,HIGGINSON TWP,Court of Appeals Associate Judge District 1, Position 2,,Jeannette Robertson,13,0,11,0,2
White,HIGGINSON CITY,Court of Appeals Associate Judge District 1, Position 2,,Jeannette Robertson,14,0,13,0,1
White,JACKSON,Court of Appeals Associate Judge District 1, Position 2,,Jeannette Robertson,15,0,11,0,4
White,JEFFERSON,Court of Appeals Associate Judge District 1, Position 2,,Jeannette Robertson,14,0,14,0,0
White,JOY,Court of Appeals Associate Judge District 1, Position 2,,Jeannette Robertson,19,0,17,0,2
White,JUDSONIA WARD 1,Court of Appeals Associate Judge District 1, Position 2,,Jeannette Robertson,22,0,13,0,9
White,JUDSONIA WARD 2,Court of Appeals Associate Judge District 1, Position 2,,Jeannette Robertson,16,0,10,0,6
White,JUDSONIA WARD 3,Court of Appeals Associate Judge District 1, Position 2,,Jeannette Robertson,13,0,8,0,5
White,KENSETT WARD 1,Court of Appeals Associate Judge District 1, Position 2,,Jeannette Robertson,57,29,23,0,5
White,KENSETT WARD 2,Court of Appeals Associate Judge District 1, Position 2,,Jeannette Robertson,65,0,59,0,6
White,KENSETT WARD 3,Court of Appeals Associate Judge District 1, Position 2,,Jeannette Robertson,28,0,23,0,5
White,KENSETT TWP,Court of Appeals Associate Judge District 1, Position 2,,Jeannette Robertson,18,0,16,0,2
White,KENTUCKY,Court of Appeals Associate Judge District 1, Position 2,,Jeannette Robertson,31,0,24,0,7
White,LETONIA,Court of Appeals Associate Judge District 1, Position 2,,Jeannette Robertson,16,0,16,0,0
White,LIBERTY,Court of Appeals Associate Judge District 1, Position 2,,Jeannette Robertson,12,0,10,0,2
White,MARION,Court of Appeals Associate Judge District 1, Position 2,,Jeannette Robertson,10,0,9,0,1
White,MARSHALL,Court of Appeals Associate Judge District 1, Position 2,,Jeannette Robertson,24,0,21,0,3
White,MCRAE WARD 1,Court of Appeals Associate Judge District 1, Position 2,,Jeannette Robertson,7,0,6,0,1
White,MCRAE WARD 2,Court of Appeals Associate Judge District 1, Position 2,,Jeannette Robertson,13,0,12,0,1
White,MCRAE TWP,Court of Appeals Associate Judge District 1, Position 2,,Jeannette Robertson,21,0,19,0,2
White,MT PISGAH,Court of Appeals Associate Judge District 1, Position 2,,Jeannette Robertson,5,0,4,0,1
White,PANGBURN WARD 1,Court of Appeals Associate Judge District 1, Position 2,,Jeannette Robertson,5,0,5,0,0
White,PANGBURN WARD 2,Court of Appeals Associate Judge District 1, Position 2,,Jeannette Robertson,6,0,5,0,1
White,RED RIVER,Court of Appeals Associate Judge District 1, Position 2,,Jeannette Robertson,14,0,11,0,3
White,ROSE BUD,Court of Appeals Associate Judge District 1, Position 2,,Jeannette Robertson,11,0,10,0,1
White,ROYAL,Court of Appeals Associate Judge District 1, Position 2,,Jeannette Robertson,18,0,15,0,3
White,RUSSELL CITY,Court of Appeals Associate Judge District 1, Position 2,,Jeannette Robertson,7,0,7,0,0
White,RUSSELL TWP,Court of Appeals Associate Judge District 1, Position 2,,Jeannette Robertson,3,0,3,0,0
White,SEARCY WARD 1 A,Court of Appeals Associate Judge District 1, Position 2,,Jeannette Robertson,23,0,16,0,7
White,SEARCY WARD 1 C,Court of Appeals Associate Judge District 1, Position 2,,Jeannette Robertson,29,0,22,0,7
White,SEARCY WARD 1 D,Court of Appeals Associate Judge District 1, Position 2,,Jeannette Robertson,86,0,40,0,46
White,SEARCY WARD 2 B,Court of Appeals Associate Judge District 1, Position 2,,Jeannette Robertson,12,0,6,0,6
White,SEARCY WARD 2 C,Court of Appeals Associate Judge District 1, Position 2,,Jeannette Robertson,105,8,57,0,40
White,SEARCY WARD 2 D,Court of Appeals Associate Judge District 1, Position 2,,Jeannette Robertson,55,0,26,0,29
White,SEARCY WARD 3 A,Court of Appeals Associate Judge District 1, Position 2,,Jeannette Robertson,34,0,11,0,23
White,SEARCY WARD 3 B,Court of Appeals Associate Judge District 1, Position 2,,Jeannette Robertson,30,0,18,0,12
White,SEARCY WARD 3 C,Court of Appeals Associate Judge District 1, Position 2,,Jeannette Robertson,31,0,11,0,20
White,SEARCY WARD 3 D,Court of Appeals Associate Judge District 1, Position 2,,Jeannette Robertson,2,0,0,0,2
White,SEARCY WARD 4 A,Court of Appeals Associate Judge District 1, Position 2,,Jeannette Robertson,16,0,10,0,6
White,SEARCY WARD 4 B,Court of Appeals Associate Judge District 1, Position 2,,Jeannette Robertson,17,0,11,0,6
White,SEARCY WARD 4 C,Court of Appeals Associate Judge District 1, Position 2,,Jeannette Robertson,43,0,26,0,17
White,SEARCY WARD 2 E,Court of Appeals Associate Judge District 1, Position 2,,Jeannette Robertson,54,0,23,0,31
White,UNION,Court of Appeals Associate Judge District 1, Position 2,,Jeannette Robertson,22,0,21,0,1
White,VELVET RIDGE,Court of Appeals Associate Judge District 1, Position 2,,Jeannette Robertson,23,0,20,0,3
White,WALKER,Court of Appeals Associate Judge District 1, Position 2,,Jeannette Robertson,10,0,9,0,1
White,WEST POINT,Court of Appeals Associate Judge District 1, Position 2,,Jeannette Robertson,9,0,9,0,0
White,GEORGETOWN,Court of Appeals Associate Judge District 1, Position 2,,Jeannette Robertson,18,0,15,0,3
White,BALD KNOB TWP NORTH,Court of Appeals Associate Judge District 1, Position 2,,Jeannette Robertson,10,0,7,0,3
White,BEEBE WARD 3 C,Court of Appeals Associate Judge District 1, Position 2,,Jeannette Robertson,35,0,28,0,7
White,HARRISON EAST,Court of Appeals Associate Judge District 1, Position 2,,Jeannette Robertson,17,0,15,0,2
White,SEARCY WARD 1 E,Court of Appeals Associate Judge District 1, Position 2,,Jeannette Robertson,30,0,20,0,10
White,SEARCY WARD 3 E,Court of Appeals Associate Judge District 1, Position 2,,Jeannette Robertson,57,0,30,0,27
White,PANGBURN WARD 3,Court of Appeals Associate Judge District 1, Position 2,,Jeannette Robertson,9,0,7,0,2
White,ALBION,Court of Appeals Associate Judge District 1, Position 2,,Richard Lusby,9,4,2,0,3
White,ANTIOCH,Court of Appeals Associate Judge District 1, Position 2,,Richard Lusby,9,1,6,0,2
White,BALD KNOB WARD 1,Court of Appeals Associate Judge District 1, Position 2,,Richard Lusby,19,0,15,0,4
White,BALD KNOB WARD 2,Court of Appeals Associate Judge District 1, Position 2,,Richard Lusby,14,0,11,0,3
White,BALD KNOB WARD 3,Court of Appeals Associate Judge District 1, Position 2,,Richard Lusby,19,0,18,0,1
White,BALD KNOB TWP,Court of Appeals Associate Judge District 1, Position 2,,Richard Lusby,16,0,16,0,0
White,BEEBE WARD 1,Court of Appeals Associate Judge District 1, Position 2,,Richard Lusby,14,0,14,0,0
White,BEEBE WARD 2,Court of Appeals Associate Judge District 1, Position 2,,Richard Lusby,13,0,11,0,2
White,BEEBE WARD 3,Court of Appeals Associate Judge District 1, Position 2,,Richard Lusby,19,0,15,0,4
White,BIG CREEK,Court of Appeals Associate Judge District 1, Position 2,,Richard Lusby,15,0,12,0,3
White,BRADFORD WARD 1,Court of Appeals Associate Judge District 1, Position 2,,Richard Lusby,15,0,15,0,0
White,BRADFORD WARD 2,Court of Appeals Associate Judge District 1, Position 2,,Richard Lusby,3,0,3,0,0
White,BRADFORD WARD 3,Court of Appeals Associate Judge District 1, Position 2,,Richard Lusby,9,0,7,0,2
White,CADRON,Court of Appeals Associate Judge District 1, Position 2,,Richard Lusby,5,0,3,0,2
White,CANE,Court of Appeals Associate Judge District 1, Position 2,,Richard Lusby,19,0,15,0,4
White,CHRISP,Court of Appeals Associate Judge District 1, Position 2,,Richard Lusby,13,0,11,0,2
White,CLAY,Court of Appeals Associate Judge District 1, Position 2,,Richard Lusby,18,0,14,0,4
White,CLEVELAND,Court of Appeals Associate Judge District 1, Position 2,,Richard Lusby,2,0,1,0,1
White,COFFEY,Court of Appeals Associate Judge District 1, Position 2,,Richard Lusby,24,0,22,0,2
White,COLDWELL,Court of Appeals Associate Judge District 1, Position 2,,Richard Lusby,12,0,9,0,3
White,CROSBY,Court of Appeals Associate Judge District 1, Position 2,,Richard Lusby,15,0,9,0,6
White,CYPERT,Court of Appeals Associate Judge District 1, Position 2,,Richard Lusby,8,0,8,0,0
White,DENMARK,Court of Appeals Associate Judge District 1, Position 2,,Richard Lusby,1,0,0,0,1
White,DES ARC,Court of Appeals Associate Judge District 1, Position 2,,Richard Lusby,38,0,25,0,13
White,DOGWOOD TWP,Court of Appeals Associate Judge District 1, Position 2,,Richard Lusby,3,0,3,0,0
White,EL PASO,Court of Appeals Associate Judge District 1, Position 2,,Richard Lusby,11,0,11,0,0
White,FRANCURE,Court of Appeals Associate Judge District 1, Position 2,,Richard Lusby,2,0,1,0,1
White,GARNER TWP,Court of Appeals Associate Judge District 1, Position 2,,Richard Lusby,6,0,4,0,2
White,GARNER CITY,Court of Appeals Associate Judge District 1, Position 2,,Richard Lusby,4,0,4,0,0
White,GRAVEL HILL,Court of Appeals Associate Judge District 1, Position 2,,Richard Lusby,5,0,5,0,0
White,GRAY A,Court of Appeals Associate Judge District 1, Position 2,,Richard Lusby,31,2,22,0,7
White,GRAY B,Court of Appeals Associate Judge District 1, Position 2,,Richard Lusby,58,0,32,0,26
White,GRIFFITHVILLE,Court of Appeals Associate Judge District 1, Position 2,,Richard Lusby,10,0,10,0,0
White,GUM SPRINGS,Court of Appeals Associate Judge District 1, Position 2,,Richard Lusby,40,0,32,0,8
White,GUTHRIE,Court of Appeals Associate Judge District 1, Position 2,,Richard Lusby,29,0,24,0,5
White,HARRISON,Court of Appeals Associate Judge District 1, Position 2,,Richard Lusby,37,0,23,0,14
White,HARTSELL,Court of Appeals Associate Judge District 1, Position 2,,Richard Lusby,13,0,11,0,2
White,HIGGINSON TWP,Court of Appeals Associate Judge District 1, Position 2,,Richard Lusby,5,0,4,0,1
White,HIGGINSON CITY,Court of Appeals Associate Judge District 1, Position 2,,Richard Lusby,7,0,5,0,2
White,JACKSON,Court of Appeals Associate Judge District 1, Position 2,,Richard Lusby,6,0,5,0,1
White,JEFFERSON,Court of Appeals Associate Judge District 1, Position 2,,Richard Lusby,10,0,10,0,0
White,JOY,Court of Appeals Associate Judge District 1, Position 2,,Richard Lusby,11,0,11,0,0
White,JUDSONIA WARD 1,Court of Appeals Associate Judge District 1, Position 2,,Richard Lusby,21,0,15,0,6
White,JUDSONIA WARD 2,Court of Appeals Associate Judge District 1, Position 2,,Richard Lusby,16,0,13,0,3
White,JUDSONIA WARD 3,Court of Appeals Associate Judge District 1, Position 2,,Richard Lusby,9,0,7,0,2
White,KENSETT WARD 1,Court of Appeals Associate Judge District 1, Position 2,,Richard Lusby,13,4,8,0,1
White,KENSETT WARD 2,Court of Appeals Associate Judge District 1, Position 2,,Richard Lusby,29,0,26,0,3
White,KENSETT WARD 3,Court of Appeals Associate Judge District 1, Position 2,,Richard Lusby,12,0,12,0,0
White,KENSETT TWP,Court of Appeals Associate Judge District 1, Position 2,,Richard Lusby,11,0,8,0,3
White,KENTUCKY,Court of Appeals Associate Judge District 1, Position 2,,Richard Lusby,12,0,9,0,3
White,LETONIA,Court of Appeals Associate Judge District 1, Position 2,,Richard Lusby,1,0,1,0,0
White,LIBERTY,Court of Appeals Associate Judge District 1, Position 2,,Richard Lusby,10,0,10,0,0
White,MARION,Court of Appeals Associate Judge District 1, Position 2,,Richard Lusby,5,0,5,0,0
White,MARSHALL,Court of Appeals Associate Judge District 1, Position 2,,Richard Lusby,12,0,11,0,1
White,MCRAE WARD 1,Court of Appeals Associate Judge District 1, Position 2,,Richard Lusby,6,0,6,0,0
White,MCRAE WARD 2,Court of Appeals Associate Judge District 1, Position 2,,Richard Lusby,6,0,6,0,0
White,MCRAE TWP,Court of Appeals Associate Judge District 1, Position 2,,Richard Lusby,11,0,11,0,0
White,MT PISGAH,Court of Appeals Associate Judge District 1, Position 2,,Richard Lusby,1,0,0,0,1
White,PANGBURN WARD 1,Court of Appeals Associate Judge District 1, Position 2,,Richard Lusby,3,0,3,0,0
White,PANGBURN WARD 2,Court of Appeals Associate Judge District 1, Position 2,,Richard Lusby,6,0,5,0,1
White,RED RIVER,Court of Appeals Associate Judge District 1, Position 2,,Richard Lusby,14,0,12,0,2
