county,precinct,office,district,party,candidate,votes,absentee,provisional,early_voting,election_day
Crawford,Cove City CSD,Commissioner of State Lands,,Dem,Larry Williams,17,0,0,6,11
Crawford,Dean Springs,Commissioner of State Lands,,Dem,Larry Williams,118,2,0,43,73
Crawford,Dora,Commissioner of State Lands,,Dem,Larry Williams,92,1,0,41,50
Crawford,Dyer,Commissioner of State Lands,,Dem,Larry Williams,112,2,0,27,83
Crawford,Eagle Crest,Commissioner of State Lands,,Dem,Larry Williams,37,0,0,16,21
Crawford,Figure Five,Commissioner of State Lands,,Dem,Larry Williams,30,0,0,16,14
Crawford,Jasper,Commissioner of State Lands,,Dem,Larry Williams,135,4,0,62,69
Crawford,Kibler,Commissioner of State Lands,,Dem,Larry Williams,91,2,0,30,59
Crawford,Lancaster,Commissioner of State Lands,,Dem,Larry Williams,62,1,1,23,37
Crawford,Lee Creek CSD,Commissioner of State Lands,,Dem,Larry Williams,27,0,0,11,16
Crawford,Locke,Commissioner of State Lands,,Dem,Larry Williams,18,1,0,2,15
Crawford,Mountain,Commissioner of State Lands,,Dem,Larry Williams,142,3,0,40,99
Crawford,Mulberry 1,Commissioner of State Lands,,Dem,Larry Williams,23,1,0,4,18
Crawford,Mulberry 2,Commissioner of State Lands,,Dem,Larry Williams,8,0,0,2,6
Crawford,Mulberry 3,Commissioner of State Lands,,Dem,Larry Williams,105,1,0,19,85
Crawford,Oliver Springs,Commissioner of State Lands,,Dem,Larry Williams,83,2,0,47,34
Crawford,Porter,Commissioner of State Lands,,Dem,Larry Williams,28,1,0,8,19
Crawford,Rudy,Commissioner of State Lands,,Dem,Larry Williams,78,1,0,30,47
Crawford,Union,Commissioner of State Lands,,Dem,Larry Williams,54,0,0,20,34
Crawford,Upper,Commissioner of State Lands,,Dem,Larry Williams,2,0,0,0,2
Crawford,Van Buren 01,Commissioner of State Lands,,Dem,Larry Williams,134,3,0,91,40
Crawford,Van Buren 02,Commissioner of State Lands,,Dem,Larry Williams,165,3,0,88,74
Crawford,Van Buren 03,Commissioner of State Lands,,Dem,Larry Williams,239,2,2,128,107
Crawford,Van Buren 04,Commissioner of State Lands,,Dem,Larry Williams,79,1,0,57,21
Crawford,Van Buren 05,Commissioner of State Lands,,Dem,Larry Williams,195,5,0,65,125
Crawford,Van Buren 06,Commissioner of State Lands,,Dem,Larry Williams,135,4,1,77,53
Crawford,Van Buren 07,Commissioner of State Lands,,Dem,Larry Williams,100,4,0,64,32
Crawford,Van Buren 08,Commissioner of State Lands,,Dem,Larry Williams,97,1,0,39,57
Crawford,Van Buren 09,Commissioner of State Lands,,Dem,Larry Williams,115,8,0,61,46
Crawford,Van Buren 10,Commissioner of State Lands,,Dem,Larry Williams,146,3,1,81,61
Crawford,Van Buren 11,Commissioner of State Lands,,Dem,Larry Williams,131,0,0,65,66
Crawford,Van Buren 12,Commissioner of State Lands,,Dem,Larry Williams,175,13,0,101,61
Crawford,Vine Prairie,Commissioner of State Lands,,Dem,Larry Williams,28,0,0,6,22
Crawford,Whitley,Commissioner of State Lands,,Dem,Larry Williams,54,0,0,13,41
Crawford,Winfrey,Commissioner of State Lands,,Dem,Larry Williams,0,0,0,0,0
Crawford,Alma 1,State Senate,5,Dem,Jim Wallace,125,2,0,46,77
Crawford,Alma 2,State Senate,5,Dem,Jim Wallace,28,2,0,16,10
Crawford,Alma 3,State Senate,5,Dem,Jim Wallace,190,3,0,79,108
Crawford,Alma 4,State Senate,5,Dem,Jim Wallace,105,1,0,42,62
Crawford,Bidville,State Senate,5,Dem,Jim Wallace,2,1,0,1,0
Crawford,Cedar Creek,State Senate,5,Dem,Jim Wallace,18,0,0,8,10
Crawford,Cedarville,State Senate,5,Dem,Jim Wallace,97,1,0,44,52
Crawford,Chester,State Senate,5,Dem,Jim Wallace,47,2,0,11,34
Crawford,Cove City CSD,State Senate,5,Dem,Jim Wallace,17,0,0,6,11
Crawford,Dean Springs,State Senate,5,Dem,Jim Wallace,112,2,0,43,67
Crawford,Dyer,State Senate,5,Dem,Jim Wallace,110,2,0,31,77
Crawford,Eagle Crest,State Senate,5,Dem,Jim Wallace,40,0,0,17,23
Crawford,Figure Five,State Senate,5,Dem,Jim Wallace,31,0,0,16,15
Crawford,Kibler,State Senate,5,Dem,Jim Wallace,82,2,0,29,51
Crawford,Lancaster,State Senate,5,Dem,Jim Wallace,58,1,1,20,36
Crawford,Lee Creek CSD,State Senate,5,Dem,Jim Wallace,23,0,0,10,13
Crawford,Locke,State Senate,5,Dem,Jim Wallace,12,1,0,2,9
Crawford,Mountain,State Senate,5,Dem,Jim Wallace,146,4,0,42,100
Crawford,Mulberry 1,State Senate,5,Dem,Jim Wallace,24,1,0,5,18
Crawford,Mulberry 2,State Senate,5,Dem,Jim Wallace,5,0,0,2,3
Crawford,Mulberry 3,State Senate,5,Dem,Jim Wallace,94,1,0,15,78
Crawford,Oliver Springs,State Senate,5,Dem,Jim Wallace,74,2,0,43,29
Crawford,Porter,State Senate,5,Dem,Jim Wallace,29,1,0,8,20
Crawford,Rudy,State Senate,5,Dem,Jim Wallace,75,1,0,30,44
Crawford,Union,State Senate,5,Dem,Jim Wallace,55,2,0,22,31
Crawford,Upper,State Senate,5,Dem,Jim Wallace,2,0,0,0,2
Crawford,Van Buren 08,State Senate,5,Dem,Jim Wallace,92,1,0,38,53
Crawford,Vine Prairie,State Senate,5,Dem,Jim Wallace,25,1,0,4,20
Crawford,Whitley,State Senate,5,Dem,Jim Wallace,53,0,0,13,40
Crawford,Winfrey,State Senate,5,Dem,Jim Wallace,1,0,0,0,1
Crawford,Alma 1,State Senate,5,Rep,Representative Bob Ballinger,302,4,0,94,204
Crawford,Alma 2,State Senate,5,Rep,Representative Bob Ballinger,137,1,0,59,77
Crawford,Alma 3,State Senate,5,Rep,Representative Bob Ballinger,650,9,0,247,394
Crawford,Alma 4,State Senate,5,Rep,Representative Bob Ballinger,383,3,2,151,227
Crawford,Bidville,State Senate,5,Rep,Representative Bob Ballinger,14,1,0,6,7
Crawford,Cedar Creek,State Senate,5,Rep,Representative Bob Ballinger,117,1,1,27,88
Crawford,Cedarville,State Senate,5,Rep,Representative Bob Ballinger,534,2,0,208,324
Crawford,Chester,State Senate,5,Rep,Representative Bob Ballinger,119,1,0,26,92
Crawford,Cove City CSD,State Senate,5,Rep,Representative Bob Ballinger,58,0,0,18,40
Crawford,Dean Springs,State Senate,5,Rep,Representative Bob Ballinger,500,3,0,152,345
Crawford,Dyer,State Senate,5,Rep,Representative Bob Ballinger,372,6,0,103,263
Crawford,Eagle Crest,State Senate,5,Rep,Representative Bob Ballinger,161,0,1,79,81
Crawford,Figure Five,State Senate,5,Rep,Representative Bob Ballinger,142,0,0,53,89
Crawford,Kibler,State Senate,5,Rep,Representative Bob Ballinger,428,0,1,141,286
Crawford,Lancaster,State Senate,5,Rep,Representative Bob Ballinger,274,3,2,86,183
Crawford,Lee Creek CSD,State Senate,5,Rep,Representative Bob Ballinger,176,0,0,50,126
Crawford,Locke,State Senate,5,Rep,Representative Bob Ballinger,82,2,0,19,61
Crawford,Mountain,State Senate,5,Rep,Representative Bob Ballinger,452,7,2,128,315
Crawford,Mulberry 1,State Senate,5,Rep,Representative Bob Ballinger,75,0,0,16,59
Crawford,Mulberry 2,State Senate,5,Rep,Representative Bob Ballinger,41,0,0,4,37
Crawford,Mulberry 3,State Senate,5,Rep,Representative Bob Ballinger,264,4,0,54,206
Crawford,Oliver Springs,State Senate,5,Rep,Representative Bob Ballinger,305,2,0,112,191
Crawford,Porter,State Senate,5,Rep,Representative Bob Ballinger,65,0,0,22,43
Crawford,Rudy,State Senate,5,Rep,Representative Bob Ballinger,343,7,0,140,196
Crawford,Union,State Senate,5,Rep,Representative Bob Ballinger,200,0,0,82,118
Crawford,Upper,State Senate,5,Rep,Representative Bob Ballinger,24,2,0,4,18
Crawford,Van Buren 08,State Senate,5,Rep,Representative Bob Ballinger,285,5,0,137,143
Crawford,Vine Prairie,State Senate,5,Rep,Representative Bob Ballinger,123,3,0,34,86
Crawford,Whitley,State Senate,5,Rep,Representative Bob Ballinger,215,1,0,85,129
Crawford,Winfrey,State Senate,5,Rep,Representative Bob Ballinger,19,0,0,9,10
Crawford,Alma 1,State Senate,5,Lib,Lee Evans,21,0,0,5,16
Crawford,Alma 2,State Senate,5,Lib,Lee Evans,6,0,0,1,5
Crawford,Alma 3,State Senate,5,Lib,Lee Evans,27,0,0,7,20
Crawford,Alma 4,State Senate,5,Lib,Lee Evans,15,0,0,5,10
Crawford,Bidville,State Senate,5,Lib,Lee Evans,0,0,0,0,0
Crawford,Cedar Creek,State Senate,5,Lib,Lee Evans,3,0,0,1,2
Crawford,Cedarville,State Senate,5,Lib,Lee Evans,23,0,0,9,14
Crawford,Chester,State Senate,5,Lib,Lee Evans,5,0,0,0,5
Crawford,Cove City CSD,State Senate,5,Lib,Lee Evans,3,0,0,2,1
Crawford,Dean Springs,State Senate,5,Lib,Lee Evans,19,1,0,5,13
Crawford,Dyer,State Senate,5,Lib,Lee Evans,20,0,0,8,12
Crawford,Eagle Crest,State Senate,5,Lib,Lee Evans,8,1,0,3,4
Crawford,Figure Five,State Senate,5,Lib,Lee Evans,4,0,0,0,4
Crawford,Kibler,State Senate,5,Lib,Lee Evans,12,0,0,1,11
Crawford,Lancaster,State Senate,5,Lib,Lee Evans,12,0,0,3,9
Crawford,Lee Creek CSD,State Senate,5,Lib,Lee Evans,7,0,0,3,4
Crawford,Locke,State Senate,5,Lib,Lee Evans,1,0,0,1,0
Crawford,Mountain,State Senate,5,Lib,Lee Evans,18,0,1,8,9
Crawford,Mulberry 1,State Senate,5,Lib,Lee Evans,0,0,0,0,0
Crawford,Mulberry 2,State Senate,5,Lib,Lee Evans,2,0,0,1,1
Crawford,Mulberry 3,State Senate,5,Lib,Lee Evans,9,0,0,2,7
Crawford,Oliver Springs,State Senate,5,Lib,Lee Evans,7,0,0,4,3
Crawford,Porter,State Senate,5,Lib,Lee Evans,3,0,0,0,3
Crawford,Rudy,State Senate,5,Lib,Lee Evans,16,0,0,3,13
Crawford,Union,State Senate,5,Lib,Lee Evans,16,1,0,3,12
Crawford,Upper,State Senate,5,Lib,Lee Evans,0,0,0,0,0
Crawford,Van Buren 08,State Senate,5,Lib,Lee Evans,10,0,0,3,7
Crawford,Vine Prairie,State Senate,5,Lib,Lee Evans,4,0,0,0,4
Crawford,Whitley,State Senate,5,Lib,Lee Evans,9,0,0,2,7
Crawford,Winfrey,State Senate,5,Lib,Lee Evans,0,0,0,0,0
Crawford,Cedar Creek,State Representative,80,Dem,Lou Reed Sharp,18,0,0,7,11
Crawford,Cedarville,State Representative,80,Dem,Lou Reed Sharp,89,1,0,44,44
Crawford,Cove City CSD,State Representative,80,Dem,Lou Reed Sharp,13,0,0,5,8
Crawford,Jasper,State Representative,80,Dem,Lou Reed Sharp,124,1,0,58,65
Crawford,Lee Creek CSD,State Representative,80,Dem,Lou Reed Sharp,24,0,0,9,15
Crawford,Union,State Representative,80,Dem,Lou Reed Sharp,54,2,0,21,31
Crawford,Cedar Creek,State Representative,80,Rep,Representative Charlene Fite,114,1,1,26,86
Crawford,Cedarville,State Representative,80,Rep,Representative Charlene Fite,543,2,0,212,329
Crawford,Cove City CSD,State Representative,80,Rep,Representative Charlene Fite,59,0,0,19,40
Crawford,Jasper,State Representative,80,Rep,Representative Charlene Fite,666,10,1,280,375
Crawford,Lee Creek CSD,State Representative,80,Rep,Representative Charlene Fite,173,0,0,48,125
Crawford,Union,State Representative,80,Rep,Representative Charlene Fite,195,0,0,79,116
Crawford,Cedar Creek,State Representative,80,Lib,Casey D. Copeland,5,0,0,2,3
Crawford,Cedarville,State Representative,80,Lib,Casey D. Copeland,22,0,0,4,18
Crawford,Cove City CSD,State Representative,80,Lib,Casey D. Copeland,5,0,0,2,3
Crawford,Jasper,State Representative,80,Lib,Casey D. Copeland,50,0,0,18,32
Crawford,Lee Creek CSD,State Representative,80,Lib,Casey D. Copeland,11,1,0,7,3
Crawford,Union,State Representative,80,Lib,Casey D. Copeland,22,1,0,7,14
Crawford,Alma 1,State Representative,81,Dem,Donald R. McKinney,133,2,0,47,84
Crawford,Alma 2,State Representative,81,Dem,Donald R. McKinney,33,2,0,16,15
Crawford,Alma 3,State Representative,81,Dem,Donald R. McKinney,190,2,0,77,111
Crawford,Alma 4,State Representative,81,Dem,Donald R. McKinney,97,1,0,34,62
Crawford,Chester,State Representative,81,Dem,Donald R. McKinney,50,2,0,10,38
Crawford,Dean Springs,State Representative,81,Dem,Donald R. McKinney,98,1,0,40,57
Crawford,Eagle Crest,State Representative,81,Dem,Donald R. McKinney,38,0,0,16,22
Crawford,Figure Five,State Representative,81,Dem,Donald R. McKinney,28,0,0,15,13
Crawford,Lancaster,State Representative,81,Dem,Donald R. McKinney,61,1,1,23,36
Crawford,Mountain,State Representative,81,Dem,Donald R. McKinney,134,3,0,37,94
Crawford,Oliver Springs,State Representative,81,Dem,Donald R. McKinney,76,2,0,47,27
Crawford,Porter,State Representative,81,Dem,Donald R. McKinney,28,1,0,7,20
Crawford,Rudy,State Representative,81,Dem,Donald R. McKinney,74,0,0,27,47
Crawford,Upper,State Representative,81,Dem,Donald R. McKinney,1,0,0,0,1
Crawford,Van Buren 10,State Representative,81,Dem,Donald R. McKinney,1,0,0,0,1
Crawford,Alma 1,State Representative,81,Rep,Representative Bruce Coleman,317,4,0,98,215
Crawford,Alma 2,State Representative,81,Rep,Representative Bruce Coleman,137,1,0,60,76
Crawford,Alma 3,State Representative,81,Rep,Representative Bruce Coleman,682,11,0,258,413
Crawford,Alma 4,State Representative,81,Rep,Representative Bruce Coleman,404,3,2,165,234
Crawford,Chester,State Representative,81,Rep,Representative Bruce Coleman,121,1,0,27,93
Crawford,Dean Springs,State Representative,81,Rep,Representative Bruce Coleman,465,4,0,145,316
Crawford,Eagle Crest,State Representative,81,Rep,Representative Bruce Coleman,172,1,1,83,87
Crawford,Figure Five,State Representative,81,Rep,Representative Bruce Coleman,150,0,0,55,95
Crawford,Lancaster,State Representative,81,Rep,Representative Bruce Coleman,284,3,2,85,194
Crawford,Mountain,State Representative,81,Rep,Representative Bruce Coleman,483,8,3,140,332
Crawford,Oliver Springs,State Representative,81,Rep,Representative Bruce Coleman,307,2,0,110,195
Crawford,Porter,State Representative,81,Rep,Representative Bruce Coleman,68,0,0,23,45
Crawford,Rudy,State Representative,81,Rep,Representative Bruce Coleman,357,8,0,144,205
Crawford,Upper,State Representative,81,Rep,Representative Bruce Coleman,25,2,0,4,19
Crawford,Van Buren 10,State Representative,81,Rep,Representative Bruce Coleman,2,0,0,0,2
Crawford,Alma 1,State Supreme Court Associate Justice Position 3,,NON,David Sterling,207,2,0,66,139
Crawford,Alma 2,State Supreme Court Associate Justice Position 3,,NON,David Sterling,78,1,0,36,41
Crawford,Alma 3,State Supreme Court Associate Justice Position 3,,NON,David Sterling,380,6,0,139,235
Crawford,Alma 4,State Supreme Court Associate Justice Position 3,,NON,David Sterling,219,1,1,84,133
Crawford,Bidville,State Supreme Court Associate Justice Position 3,,NON,David Sterling,7,0,0,4,3
Crawford,Cedar Creek,State Supreme Court Associate Justice Position 3,,NON,David Sterling,68,1,0,11,56
Crawford,Cedarville,State Supreme Court Associate Justice Position 3,,NON,David Sterling,286,0,0,96,190
Crawford,Chester,State Supreme Court Associate Justice Position 3,,NON,David Sterling,76,1,0,16,59
Crawford,Cove City CSD,State Supreme Court Associate Justice Position 3,,NON,David Sterling,31,0,0,8,23
Crawford,Dean Springs,State Supreme Court Associate Justice Position 3,,NON,David Sterling,307,0,0,87,220
Crawford,Dora,State Supreme Court Associate Justice Position 3,,NON,David Sterling,162,1,0,73,88
Crawford,Dyer,State Supreme Court Associate Justice Position 3,,NON,David Sterling,217,1,0,64,152
Crawford,Eagle Crest,State Supreme Court Associate Justice Position 3,,NON,David Sterling,85,0,1,43,41
Crawford,Figure Five,State Supreme Court Associate Justice Position 3,,NON,David Sterling,75,0,0,25,50
Crawford,Jasper,State Supreme Court Associate Justice Position 3,,NON,David Sterling,396,7,0,148,241
Crawford,Kibler,State Supreme Court Associate Justice Position 3,,NON,David Sterling,247,2,1,80,164
Crawford,Lancaster,State Supreme Court Associate Justice Position 3,,NON,David Sterling,168,3,2,45,118
Crawford,Lee Creek CSD,State Supreme Court Associate Justice Position 3,,NON,David Sterling,84,0,0,21,63
Crawford,Locke,State Supreme Court Associate Justice Position 3,,NON,David Sterling,53,2,0,8,43
Crawford,Mountain,State Supreme Court Associate Justice Position 3,,NON,David Sterling,273,4,1,82,186
Crawford,Mulberry 1,State Supreme Court Associate Justice Position 3,,NON,David Sterling,41,0,0,6,35
Crawford,Mulberry 2,State Supreme Court Associate Justice Position 3,,NON,David Sterling,18,0,0,1,17
Crawford,Mulberry 3,State Supreme Court Associate Justice Position 3,,NON,David Sterling,192,2,0,35,155
Crawford,Oliver Springs,State Supreme Court Associate Justice Position 3,,NON,David Sterling,183,2,0,66,115
Crawford,Porter,State Supreme Court Associate Justice Position 3,,NON,David Sterling,47,0,0,13,34
Crawford,Rudy,State Supreme Court Associate Justice Position 3,,NON,David Sterling,171,3,0,64,104
Crawford,Union,State Supreme Court Associate Justice Position 3,,NON,David Sterling,126,2,0,48,76
Crawford,Upper,State Supreme Court Associate Justice Position 3,,NON,David Sterling,13,1,0,2,10
Crawford,Van Buren 01,State Supreme Court Associate Justice Position 3,,NON,David Sterling,207,1,2,150,54
Crawford,Van Buren 02,State Supreme Court Associate Justice Position 3,,NON,David Sterling,274,4,0,128,142
Crawford,Van Buren 03,State Supreme Court Associate Justice Position 3,,NON,David Sterling,498,4,0,254,240
Crawford,Van Buren 04,State Supreme Court Associate Justice Position 3,,NON,David Sterling,90,1,1,64,24
Crawford,Van Buren 05,State Supreme Court Associate Justice Position 3,,NON,David Sterling,389,3,1,143,242
Crawford,Van Buren 06,State Supreme Court Associate Justice Position 3,,NON,David Sterling,208,4,1,130,73
Crawford,Van Buren 07,State Supreme Court Associate Justice Position 3,,NON,David Sterling,163,2,0,92,69
Crawford,Van Buren 08,State Supreme Court Associate Justice Position 3,,NON,David Sterling,191,2,0,88,101
Crawford,Van Buren 09,State Supreme Court Associate Justice Position 3,,NON,David Sterling,200,8,0,105,87
Crawford,Van Buren 10,State Supreme Court Associate Justice Position 3,,NON,David Sterling,252,1,0,136,115
Crawford,Van Buren 11,State Supreme Court Associate Justice Position 3,,NON,David Sterling,242,2,0,106,134
Crawford,Van Buren 12,State Supreme Court Associate Justice Position 3,,NON,David Sterling,355,11,0,200,144
Crawford,Vine Prairie,State Supreme Court Associate Justice Position 3,,NON,David Sterling,77,1,0,16,60
Crawford,Whitley,State Supreme Court Associate Justice Position 3,,NON,David Sterling,134,0,0,44,90
Crawford,Winfrey,State Supreme Court Associate Justice Position 3,,NON,David Sterling,7,0,0,3,4
Crawford,Alma 1,State Supreme Court Associate Justice Position 3,,NON,State Supreme Court Justice Courtney Goodson,232,4,0,75,153
Crawford,Alma 2,State Supreme Court Associate Justice Position 3,,NON,State Supreme Court Justice Courtney Goodson,88,2,0,38,48
Crawford,Alma 3,State Supreme Court Associate Justice Position 3,,NON,State Supreme Court Justice Courtney Goodson,475,6,0,191,278
Crawford,Alma 4,State Supreme Court Associate Justice Position 3,,NON,State Supreme Court Justice Courtney Goodson,269,3,1,107,158
Crawford,Bidville,State Supreme Court Associate Justice Position 3,,NON,State Supreme Court Justice Courtney Goodson,9,2,0,3,4
Crawford,Cedar Creek,State Supreme Court Associate Justice Position 3,,NON,State Supreme Court Justice Courtney Goodson,67,0,1,23,43
Crawford,Cedarville,State Supreme Court Associate Justice Position 3,,NON,State Supreme Court Justice Courtney Goodson,350,3,0,155,192
Crawford,Chester,State Supreme Court Associate Justice Position 3,,NON,State Supreme Court Justice Courtney Goodson,89,1,0,20,68
Crawford,Cove City CSD,State Supreme Court Associate Justice Position 3,,NON,State Supreme Court Justice Courtney Goodson,42,0,0,16,26
Crawford,Dean Springs,State Supreme Court Associate Justice Position 3,,NON,State Supreme Court Justice Courtney Goodson,299,5,0,106,188
Crawford,Dora,State Supreme Court Associate Justice Position 3,,NON,State Supreme Court Justice Courtney Goodson,253,0,0,129,124
Crawford,Dyer,State Supreme Court Associate Justice Position 3,,NON,State Supreme Court Justice Courtney Goodson,273,7,0,75,191
Crawford,Eagle Crest,State Supreme Court Associate Justice Position 3,,NON,State Supreme Court Justice Courtney Goodson,117,1,0,49,67
Crawford,Figure Five,State Supreme Court Associate Justice Position 3,,NON,State Supreme Court Justice Courtney Goodson,98,0,0,42,56
Crawford,Jasper,State Supreme Court Associate Justice Position 3,,NON,State Supreme Court Justice Courtney Goodson,426,4,1,200,221
Crawford,Kibler,State Supreme Court Associate Justice Position 3,,NON,State Supreme Court Justice Courtney Goodson,265,0,0,86,179
Crawford,Lancaster,State Supreme Court Associate Justice Position 3,,NON,State Supreme Court Justice Courtney Goodson,172,1,1,61,109
Crawford,Lee Creek CSD,State Supreme Court Associate Justice Position 3,,NON,State Supreme Court Justice Courtney Goodson,117,0,0,42,75
Crawford,Locke,State Supreme Court Associate Justice Position 3,,NON,State Supreme Court Justice Courtney Goodson,38,1,0,13,24
Crawford,Mountain,State Supreme Court Associate Justice Position 3,,NON,State Supreme Court Justice Courtney Goodson,332,7,2,91,232
Crawford,Mulberry 1,State Supreme Court Associate Justice Position 3,,NON,State Supreme Court Justice Courtney Goodson,50,1,0,11,38
Crawford,Mulberry 2,State Supreme Court Associate Justice Position 3,,NON,State Supreme Court Justice Courtney Goodson,30,0,0,6,24
Crawford,Mulberry 3,State Supreme Court Associate Justice Position 3,,NON,State Supreme Court Justice Courtney Goodson,177,3,0,37,137
Crawford,Oliver Springs,State Supreme Court Associate Justice Position 3,,NON,State Supreme Court Justice Courtney Goodson,191,2,0,86,103
Crawford,Porter,State Supreme Court Associate Justice Position 3,,NON,State Supreme Court Justice Courtney Goodson,43,1,0,16,26
Crawford,Rudy,State Supreme Court Associate Justice Position 3,,NON,State Supreme Court Justice Courtney Goodson,251,5,0,103,143
Crawford,Union,State Supreme Court Associate Justice Position 3,,NON,State Supreme Court Justice Courtney Goodson,134,1,0,54,79
Crawford,Upper,State Supreme Court Associate Justice Position 3,,NON,State Supreme Court Justice Courtney Goodson,12,1,0,2,9
Crawford,Van Buren 01,State Supreme Court Associate Justice Position 3,,NON,State Supreme Court Justice Courtney Goodson,270,4,0,173,93
Crawford,Van Buren 02,State Supreme Court Associate Justice Position 3,,NON,State Supreme Court Justice Courtney Goodson,369,6,2,165,196
Crawford,Van Buren 03,State Supreme Court Associate Justice Position 3,,NON,State Supreme Court Justice Courtney Goodson,655,6,3,333,313
Crawford,Van Buren 04,State Supreme Court Associate Justice Position 3,,NON,State Supreme Court Justice Courtney Goodson,119,2,0,79,38
Crawford,Van Buren 05,State Supreme Court Associate Justice Position 3,,NON,State Supreme Court Justice Courtney Goodson,422,10,0,182,230
Crawford,Van Buren 06,State Supreme Court Associate Justice Position 3,,NON,State Supreme Court Justice Courtney Goodson,255,11,0,135,109
Crawford,Van Buren 07,State Supreme Court Associate Justice Position 3,,NON,State Supreme Court Justice Courtney Goodson,174,4,0,106,64
Crawford,Van Buren 08,State Supreme Court Associate Justice Position 3,,NON,State Supreme Court Justice Courtney Goodson,189,4,0,89,96
Crawford,Van Buren 09,State Supreme Court Associate Justice Position 3,,NON,State Supreme Court Justice Courtney Goodson,278,17,0,128,133
Crawford,Van Buren 10,State Supreme Court Associate Justice Position 3,,NON,State Supreme Court Justice Courtney Goodson,306,3,1,150,152
Crawford,Van Buren 11,State Supreme Court Associate Justice Position 3,,NON,State Supreme Court Justice Courtney Goodson,298,3,1,158,136
Crawford,Van Buren 12,State Supreme Court Associate Justice Position 3,,NON,State Supreme Court Justice Courtney Goodson,438,29,1,243,165
Crawford,Vine Prairie,State Supreme Court Associate Justice Position 3,,NON,State Supreme Court Justice Courtney Goodson,76,2,0,22,52
Crawford,Whitley,State Supreme Court Associate Justice Position 3,,NON,State Supreme Court Justice Courtney Goodson,138,0,0,56,82
Crawford,Winfrey,State Supreme Court Associate Justice Position 3,,NON,State Supreme Court Justice Courtney Goodson,11,0,0,6,5
Crawford,Alma 1,Circuit Clerk,,Rep,Sharon Blount-Baker Circuit Clerk,424,5,0,133,286
Crawford,Alma 2,Circuit Clerk,,Rep,Sharon Blount-Baker Circuit Clerk,165,3,0,71,91
Crawford,Alma 3,Circuit Clerk,,Rep,Sharon Blount-Baker Circuit Clerk,838,12,0,317,509
Crawford,Alma 4,Circuit Clerk,,Rep,Sharon Blount-Baker Circuit Clerk,486,3,2,198,283
Crawford,Bidville,Circuit Clerk,,Rep,Sharon Blount-Baker Circuit Clerk,14,2,0,6,6
Crawford,Cedar Creek,Circuit Clerk,,Rep,Sharon Blount-Baker Circuit Clerk,133,1,1,33,98
Crawford,Cedarville,Circuit Clerk,,Rep,Sharon Blount-Baker Circuit Clerk,634,3,0,248,383
Crawford,Chester,Circuit Clerk,,Rep,Sharon Blount-Baker Circuit Clerk,161,3,0,36,122
Crawford,Cove City CSD,Circuit Clerk,,Rep,Sharon Blount-Baker Circuit Clerk,70,0,0,22,48
Crawford,Dean Springs,Circuit Clerk,,Rep,Sharon Blount-Baker Circuit Clerk,614,5,0,193,416
Crawford,Dora,Circuit Clerk,,Rep,Sharon Blount-Baker Circuit Clerk,419,1,0,203,215
Crawford,Dyer,Circuit Clerk,,Rep,Sharon Blount-Baker Circuit Clerk,471,7,0,130,334
Crawford,Eagle Crest,Circuit Clerk,,Rep,Sharon Blount-Baker Circuit Clerk,200,1,1,93,105
Crawford,Figure Five,Circuit Clerk,,Rep,Sharon Blount-Baker Circuit Clerk,170,0,0,65,105
Crawford,Jasper,Circuit Clerk,,Rep,Sharon Blount-Baker Circuit Clerk,808,10,1,343,454
Crawford,Kibler,Circuit Clerk,,Rep,Sharon Blount-Baker Circuit Clerk,505,2,1,162,340
Crawford,Lancaster,Circuit Clerk,,Rep,Sharon Blount-Baker Circuit Clerk,331,3,3,102,223
Crawford,Lee Creek CSD,Circuit Clerk,,Rep,Sharon Blount-Baker Circuit Clerk,205,0,0,63,142
Crawford,Locke,Circuit Clerk,,Rep,Sharon Blount-Baker Circuit Clerk,90,3,0,21,66
Crawford,Mountain,Circuit Clerk,,Rep,Sharon Blount-Baker Circuit Clerk,590,9,3,168,410
Crawford,Mulberry 1,Circuit Clerk,,Rep,Sharon Blount-Baker Circuit Clerk,95,1,0,19,75
Crawford,Mulberry 2,Circuit Clerk,,Rep,Sharon Blount-Baker Circuit Clerk,46,0,0,7,39
Crawford,Mulberry 3,Circuit Clerk,,Rep,Sharon Blount-Baker Circuit Clerk,359,5,0,71,283
Crawford,Oliver Springs,Circuit Clerk,,Rep,Sharon Blount-Baker Circuit Clerk,362,2,0,144,216
Crawford,Porter,Circuit Clerk,,Rep,Sharon Blount-Baker Circuit Clerk,86,0,0,30,56
Crawford,Rudy,Circuit Clerk,,Rep,Sharon Blount-Baker Circuit Clerk,415,8,0,168,239
Crawford,Union,Circuit Clerk,,Rep,Sharon Blount-Baker Circuit Clerk,257,3,0,96,158
Crawford,Upper,Circuit Clerk,,Rep,Sharon Blount-Baker Circuit Clerk,25,2,0,4,19
Crawford,Van Buren 01,Circuit Clerk,,Rep,Sharon Blount-Baker Circuit Clerk,462,5,2,309,146
Crawford,Van Buren 02,Circuit Clerk,,Rep,Sharon Blount-Baker Circuit Clerk,630,10,2,282,336
Crawford,Van Buren 03,Circuit Clerk,,Rep,Sharon Blount-Baker Circuit Clerk,1147,10,3,579,555
Crawford,Van Buren 04,Circuit Clerk,,Rep,Sharon Blount-Baker Circuit Clerk,203,4,1,139,59
