county,precinct,office,district,party,candidate,votes,election_day,early_voting,absentee,provisional,hand_count
Desha,RAILROAD DEPOT,State Senate,26,DEM,Eddie Cheatham,298,213,73,12,0,0
Desha,RAILROAD DEPOT,State Senate,26,REP,Mike Akin,226,138,81,6,1,0
Desha,RAILROAD DEPOT,U.S. House,1,DEM,Scott Ellington,317,214,91,12,0,0
Desha,RAILROAD DEPOT,U.S. House,1,GRN,Jacob Holloway,11,10,1,0,0,0
Desha,RAILROAD DEPOT,U.S. House,1,LIB,Jessica Paxton,7,5,2,0,0,0
Desha,RAILROAD DEPOT,U.S. House,1,REP,Rick Crawford,181,115,59,6,1,0
Desha,RAILROAD DEPOT,President,,DEM,Barack Obama / Joe Biden,258,182,67,9,0,0
Desha,RAILROAD DEPOT,President,,GRN,Jill Stein / Cheri Honkala,2,1,1,0,0,0
Desha,RAILROAD DEPOT,President,,LIB,Gary Johnson / James P. Gray,8,5,3,0,0,0
Desha,RAILROAD DEPOT,President,,REP,Mitt Romney / Paul Ryan,276,175,91,9,1,0
Desha,RALPH AYECOCK SHOP,State Senate,26,DEM,Eddie Cheatham,27,23,4,0,0,0
Desha,RALPH AYECOCK SHOP,State Senate,26,REP,Mike Akin,55,50,4,1,0,0
Desha,RALPH AYECOCK SHOP,U.S. House,1,DEM,Scott Ellington,42,36,6,0,0,0
Desha,RALPH AYECOCK SHOP,U.S. House,1,GRN,Jacob Holloway,1,1,0,0,0,0
Desha,RALPH AYECOCK SHOP,U.S. House,1,REP,Rick Crawford,37,34,2,1,0,0
Desha,RALPH AYECOCK SHOP,President,,DEM,Barack Obama / Joe Biden,23,20,3,0,0,0
Desha,RALPH AYECOCK SHOP,President,,GRN,Jill Stein / Cheri Honkala,1,1,0,0,0,0
Desha,RALPH AYECOCK SHOP,President,,LIB,Gary Johnson / James P. Gray,1,1,0,0,0,0
Desha,RALPH AYECOCK SHOP,President,,REP,Mitt Romney / Paul Ryan,60,54,5,1,0,0
Desha,REED CITY HALL 1,State Senate,26,DEM,Eddie Cheatham,72,47,22,3,0,0
Desha,REED CITY HALL 1,State Senate,26,REP,Mike Akin,42,20,16,6,0,0
Desha,REED CITY HALL 1,U.S. House,1,DEM,Scott Ellington,74,50,20,4,0,0
Desha,REED CITY HALL 1,U.S. House,1,GRN,Jacob Holloway,3,2,1,0,0,0
Desha,REED CITY HALL 1,U.S. House,1,LIB,Jessica Paxton,2,2,0,0,0,0
Desha,REED CITY HALL 1,U.S. House,1,REP,Rick Crawford,34,12,17,5,0,0
Desha,REED CITY HALL 1,President,,DEM,Barack Obama / Joe Biden,69,49,17,3,0,0
Desha,REED CITY HALL 1,President,,REP,Mitt Romney / Paul Ryan,44,17,21,6,0,0
Desha,REED CITY HALL 1,President,,SOC,Peta Lindsay / Yari Osorio,1,1,0,0,0,0
Desha,REED CITY HALL 2,State Senate,26,DEM,Eddie Cheatham,80,67,7,1,5,0
Desha,REED CITY HALL 2,State Senate,26,REP,Mike Akin,5,3,1,0,1,0
Desha,REED CITY HALL 2,U.S. House,1,DEM,Scott Ellington,76,64,7,1,4,0
Desha,REED CITY HALL 2,U.S. House,1,GRN,Jacob Holloway,1,1,0,0,0,0
Desha,REED CITY HALL 2,U.S. House,1,REP,Rick Crawford,5,4,0,0,1,0
Desha,REED CITY HALL 2,President,,DEM,Barack Obama / Joe Biden,85,74,5,1,5,0
Desha,REED CITY HALL 2,President,,GRN,Jill Stein / Cheri Honkala,1,1,0,0,0,0
Desha,REED CITY HALL 2,President,,LIB,Gary Johnson / James P. Gray,1,0,0,0,1,0
Desha,REED CITY HALL 2,President,,REP,Mitt Romney / Paul Ryan,3,0,3,0,0,0
Desha,REED CITY HALL 3,State Senate,26,DEM,Eddie Cheatham,6,6,0,0,0,0
Desha,REED CITY HALL 3,State Senate,26,REP,Mike Akin,4,3,1,0,0,0
Desha,REED CITY HALL 3,U.S. House,1,DEM,Scott Ellington,5,4,1,0,0,0
Desha,REED CITY HALL 3,U.S. House,1,REP,Rick Crawford,5,5,0,0,0,0
Desha,REED CITY HALL 3,President,,DEM,Barack Obama / Joe Biden,4,4,0,0,0,0
Desha,REED CITY HALL 3,President,,REP,Mitt Romney / Paul Ryan,6,5,1,0,0,0
Desha,WATSON CITY HALL,State Senate,25,DEM,Stephanie Flowers,2,2,0,0,0,0
Desha,WATSON CITY HALL,State Senate,26,DEM,Eddie Cheatham,107,75,31,1,0,0
Desha,WATSON CITY HALL,State Senate,26,REP,Mike Akin,96,79,17,0,0,0
Desha,WATSON CITY HALL,U.S. House,1,DEM,Scott Ellington,108,85,22,1,0,0
Desha,WATSON CITY HALL,U.S. House,1,GRN,Jacob Holloway,10,6,4,0,0,0
Desha,WATSON CITY HALL,U.S. House,1,LIB,Jessica Paxton,6,3,3,0,0,0
Desha,WATSON CITY HALL,U.S. House,1,REP,Rick Crawford,86,67,19,0,0,0
Desha,WATSON CITY HALL,President,,DEM,Barack Obama / Joe Biden,90,67,22,1,0,0
Desha,WATSON CITY HALL,President,,GRN,Jill Stein / Cheri Honkala,1,1,0,0,0,0
Desha,WATSON CITY HALL,President,,LIB,Gary Johnson / James P. Gray,7,6,1,0,0,0
Desha,WATSON CITY HALL,President,,REP,Mitt Romney / Paul Ryan,123,97,26,0,0,0
Drew,COLLINS,State Representative,9,DEM,Sheilla E. Lampkin,64,52,12,0,0,0
Drew,COLLINS,State Representative,9,REP,Gary Meggs,53,40,13,0,0,0
Drew,COLLINS,State Senate,26,DEM,Eddie Cheatham,42,35,7,0,0,0
Drew,COLLINS,State Senate,26,REP,Mike Akin,75,57,18,0,0,0
Drew,COLLINS,U.S. House,4,DEM,Gene Jeffress,45,35,10,0,0,0
Drew,COLLINS,U.S. House,4,GRN,J. Joshua Drake,1,1,0,0,0,0
Drew,COLLINS,U.S. House,4,LIB,Bobby Tullis,1,1,0,0,0,0
Drew,COLLINS,U.S. House,4,REP,Tom Cotton,70,55,15,0,0,0
Drew,COLLINS,President,,DEM,Barack Obama / Joe Biden,36,30,6,0,0,0
Drew,COLLINS,President,,REP,Mitt Romney / Paul Ryan,83,64,19,0,0,0
Drew,ENON,State Representative,9,DEM,Sheilla E. Lampkin,64,49,15,0,0,0
Drew,ENON,State Representative,9,REP,Gary Meggs,73,48,25,0,0,0
Drew,ENON,State Senate,26,DEM,Eddie Cheatham,35,29,6,0,0,0
Drew,ENON,State Senate,26,REP,Mike Akin,99,67,32,0,0,0
Drew,ENON,U.S. House,4,DEM,Gene Jeffress,40,29,11,0,0,0
Drew,ENON,U.S. House,4,REP,Tom Cotton,96,67,29,0,0,0
Drew,ENON,President,,DEM,Barack Obama / Joe Biden,20,16,4,0,0,0
Drew,ENON,President,,LIB,Gary Johnson / James P. Gray,1,1,0,0,0,0
Drew,ENON,President,,REP,Mitt Romney / Paul Ryan,116,80,36,0,0,0
Drew,JEROME,State Representative,9,DEM,Sheilla E. Lampkin,17,17,0,0,0,0
Drew,JEROME,State Representative,9,REP,Gary Meggs,11,11,0,0,0,0
Drew,JEROME,State Senate,26,DEM,Eddie Cheatham,11,11,0,0,0,0
Drew,JEROME,State Senate,26,REP,Mike Akin,17,17,0,0,0,0
Drew,JEROME,U.S. House,4,DEM,Gene Jeffress,12,12,0,0,0,0
Drew,JEROME,U.S. House,4,REP,Tom Cotton,16,16,0,0,0,0
Drew,JEROME,President,,DEM,Barack Obama / Joe Biden,8,8,0,0,0,0
Drew,JEROME,President,,REP,Mitt Romney / Paul Ryan,20,20,0,0,0,0
Drew,LACEY,State Representative,9,DEM,Sheilla E. Lampkin,138,86,52,0,0,0
Drew,LACEY,State Representative,9,REP,Gary Meggs,93,49,44,0,0,0
Drew,LACEY,State Senate,26,DEM,Eddie Cheatham,87,52,35,0,0,0
Drew,LACEY,State Senate,26,REP,Mike Akin,143,82,61,0,0,0
Drew,LACEY,U.S. House,4,DEM,Gene Jeffress,83,47,36,0,0,0
Drew,LACEY,U.S. House,4,GRN,J. Joshua Drake,1,1,0,0,0,0
Drew,LACEY,U.S. House,4,LIB,Bobby Tullis,4,3,1,0,0,0
Drew,LACEY,U.S. House,4,REP,Tom Cotton,146,86,60,0,0,0
Drew,LACEY,President,,DEM,Barack Obama / Joe Biden,64,35,29,0,0,0
Drew,LACEY,President,,GRN,Jill Stein / Cheri Honkala,3,2,1,0,0,0
Drew,LACEY,President,,LIB,Gary Johnson / James P. Gray,1,0,1,0,0,0
Drew,LACEY,President,,REP,Mitt Romney / Paul Ryan,170,102,68,0,0,0
Drew,MARION N BOX 1,State Representative,10,DEM,Mike Holcomb,25,11,14,0,0,0
Drew,MARION N BOX 1,State Representative,10,REP,Charles Roberts,43,17,26,0,0,0
Drew,MARION N BOX 1,State Representative,9,DEM,Sheilla E. Lampkin,411,174,237,0,0,0
Drew,MARION N BOX 1,State Representative,9,REP,Gary Meggs,237,100,137,0,0,0
Drew,MARION N BOX 1,State Senate,26,DEM,Eddie Cheatham,305,115,190,0,0,0
Drew,MARION N BOX 1,State Senate,26,REP,Mike Akin,414,186,228,0,0,0
Drew,MARION N BOX 1,U.S. House,4,DEM,Gene Jeffress,306,111,195,0,0,0
Drew,MARION N BOX 1,U.S. House,4,GRN,J. Joshua Drake,6,2,4,0,0,0
Drew,MARION N BOX 1,U.S. House,4,LIB,Bobby Tullis,11,7,4,0,0,0
Drew,MARION N BOX 1,U.S. House,4,REP,Tom Cotton,396,183,213,0,0,0
Drew,MARION N BOX 1,President,,DEM,Barack Obama / Joe Biden,277,102,175,0,0,0
Drew,MARION N BOX 1,President,,GRN,Jill Stein / Cheri Honkala,3,3,0,0,0,0
Drew,MARION N BOX 1,President,,LIB,Gary Johnson / James P. Gray,13,10,3,0,0,0
Drew,MARION N BOX 1,President,,REP,Mitt Romney / Paul Ryan,434,190,244,0,0,0
Drew,MARION N BOX 1,President,,SOC,Peta Lindsay / Yari Osorio,1,0,1,0,0,0
Drew,MARION N BOX 2,State Representative,10,DEM,Mike Holcomb,168,69,99,0,0,0
Drew,MARION N BOX 2,State Representative,10,REP,Charles Roberts,189,76,113,0,0,0
Drew,MARION N BOX 2,State Representative,9,DEM,Sheilla E. Lampkin,2,0,2,0,0,0
Drew,MARION N BOX 2,State Senate,26,DEM,Eddie Cheatham,128,52,76,0,0,0
Drew,MARION N BOX 2,State Senate,26,REP,Mike Akin,243,103,140,0,0,0
Drew,MARION N BOX 2,U.S. House,4,DEM,Gene Jeffress,119,43,76,0,0,0
Drew,MARION N BOX 2,U.S. House,4,GRN,J. Joshua Drake,2,0,2,0,0,0
Drew,MARION N BOX 2,U.S. House,4,LIB,Bobby Tullis,4,0,4,0,0,0
Drew,MARION N BOX 2,U.S. House,4,REP,Tom Cotton,250,113,137,0,0,0
Drew,MARION N BOX 2,President,,DEM,Barack Obama / Joe Biden,100,29,71,0,0,0
Drew,MARION N BOX 2,President,,GRN,Jill Stein / Cheri Honkala,2,1,1,0,0,0
Drew,MARION N BOX 2,President,,LIB,Gary Johnson / James P. Gray,4,0,4,0,0,0
Drew,MARION N BOX 2,President,,REP,Mitt Romney / Paul Ryan,275,126,149,0,0,0
Drew,MARION SOUTH,State Representative,9,DEM,Sheilla E. Lampkin,249,130,119,0,0,0
Drew,MARION SOUTH,State Representative,9,REP,Gary Meggs,281,129,152,0,0,0
Drew,MARION SOUTH,State Senate,26,DEM,Eddie Cheatham,146,69,77,0,0,0
Drew,MARION SOUTH,State Senate,26,REP,Mike Akin,380,190,190,0,0,0
Drew,MARION SOUTH,U.S. House,4,DEM,Gene Jeffress,143,61,82,0,0,0
Drew,MARION SOUTH,U.S. House,4,GRN,J. Joshua Drake,3,2,1,0,0,0
Drew,MARION SOUTH,U.S. House,4,LIB,Bobby Tullis,9,5,4,0,0,0
Drew,MARION SOUTH,U.S. House,4,REP,Tom Cotton,374,191,183,0,0,0
Drew,MARION SOUTH,President,,DEM,Barack Obama / Joe Biden,105,43,62,0,0,0
Drew,MARION SOUTH,President,,GRN,Jill Stein / Cheri Honkala,3,1,2,0,0,0
Drew,MARION SOUTH,President,,LIB,Gary Johnson / James P. Gray,6,3,3,0,0,0
Drew,MARION SOUTH,President,,REP,Mitt Romney / Paul Ryan,421,213,208,0,0,0
Drew,MARION SOUTH,President,,SOC,Peta Lindsay / Yari Osorio,1,0,1,0,0,0
Drew,OZMENT,State Senate,26,DEM,Eddie Cheatham,53,32,21,0,0,0
Drew,OZMENT,State Senate,26,REP,Mike Akin,61,35,26,0,0,0
Drew,OZMENT,U.S. House,4,DEM,Gene Jeffress,63,36,27,0,0,0
Drew,OZMENT,U.S. House,4,REP,Tom Cotton,52,32,20,0,0,0
Drew,OZMENT,President,,DEM,Barack Obama / Joe Biden,39,17,22,0,0,0
Drew,OZMENT,President,,GRN,Jill Stein / Cheri Honkala,2,2,0,0,0,0
Drew,OZMENT,President,,REP,Mitt Romney / Paul Ryan,76,49,27,0,0,0
Drew,PLANTERSVILLE,State Representative,10,DEM,Mike Holcomb,103,55,34,14,0,0
Drew,PLANTERSVILLE,State Representative,10,REP,Charles Roberts,111,78,27,6,0,0
Drew,PLANTERSVILLE,State Representative,9,DEM,Sheilla E. Lampkin,5,2,3,0,0,0
Drew,PLANTERSVILLE,State Representative,9,REP,Gary Meggs,5,0,5,0,0,0
Drew,PLANTERSVILLE,State Senate,26,DEM,Eddie Cheatham,76,42,34,0,0,0
Drew,PLANTERSVILLE,State Senate,26,REP,Mike Akin,130,91,39,0,0,0
Drew,PLANTERSVILLE,U.S. House,4,DEM,Gene Jeffress,58,30,28,0,0,0
Drew,PLANTERSVILLE,U.S. House,4,GRN,J. Joshua Drake,3,2,1,0,0,0
Drew,PLANTERSVILLE,U.S. House,4,LIB,Bobby Tullis,2,0,2,0,0,0
Drew,PLANTERSVILLE,U.S. House,4,REP,Tom Cotton,148,103,45,0,0,0
Drew,PLANTERSVILLE,President,,DEM,Barack Obama / Joe Biden,48,22,26,0,0,0
Drew,PLANTERSVILLE,President,,GRN,Jill Stein / Cheri Honkala,1,0,1,0,0,0
Drew,PLANTERSVILLE,President,,LIB,Gary Johnson / James P. Gray,2,2,0,0,0,0
Drew,PLANTERSVILLE,President,,REP,Mitt Romney / Paul Ryan,161,112,49,0,0,0
Drew,SELMA,State Representative,9,DEM,Sheilla E. Lampkin,185,118,67,0,0,0
Drew,SELMA,State Representative,9,REP,Gary Meggs,75,55,20,0,0,0
Drew,SELMA,State Senate,26,DEM,Eddie Cheatham,122,73,49,0,0,0
Drew,SELMA,State Senate,26,REP,Mike Akin,142,102,40,0,0,0
Drew,SELMA,U.S. House,4,DEM,Gene Jeffress,126,73,53,0,0,0
Drew,SELMA,U.S. House,4,GRN,J. Joshua Drake,1,1,0,0,0,0
Drew,SELMA,U.S. House,4,LIB,Bobby Tullis,3,3,0,0,0,0
Drew,SELMA,U.S. House,4,REP,Tom Cotton,131,98,33,0,0,0
Drew,SELMA,President,,DEM,Barack Obama / Joe Biden,123,71,52,0,0,0
Drew,SELMA,President,,LIB,Gary Johnson / James P. Gray,1,1,0,0,0,0
Drew,SELMA,President,,REP,Mitt Romney / Paul Ryan,145,108,37,0,0,0
Drew,TILLAR,State Representative,9,DEM,Sheilla E. Lampkin,54,49,5,0,0,0
Drew,TILLAR,State Representative,9,REP,Gary Meggs,17,16,1,0,0,0
Drew,TILLAR,State Senate,26,DEM,Eddie Cheatham,30,25,5,0,0,0
Drew,TILLAR,State Senate,26,REP,Mike Akin,43,42,1,0,0,0
Drew,TILLAR,U.S. House,4,DEM,Gene Jeffress,33,28,5,0,0,0
Drew,TILLAR,U.S. House,4,GRN,J. Joshua Drake,1,1,0,0,0,0
Drew,TILLAR,U.S. House,4,LIB,Bobby Tullis,1,1,0,0,0,0
Drew,TILLAR,U.S. House,4,REP,Tom Cotton,38,37,1,0,0,0
Drew,TILLAR,President,,DEM,Barack Obama / Joe Biden,23,18,5,0,0,0
Drew,TILLAR,President,,GRN,Jill Stein / Cheri Honkala,1,1,0,0,0,0
Drew,TILLAR,President,,REP,Mitt Romney / Paul Ryan,50,49,1,0,0,0
Drew,WARD 1,State Representative,9,DEM,Sheilla E. Lampkin,544,225,319,0,0,0
Drew,WARD 1,State Representative,9,REP,Gary Meggs,147,62,85,0,0,0
Drew,WARD 1,State Senate,26,DEM,Eddie Cheatham,444,187,257,0,0,0
Drew,WARD 1,State Senate,26,REP,Mike Akin,235,95,140,0,0,0
Drew,WARD 1,U.S. House,4,DEM,Gene Jeffress,466,203,263,0,0,0
Drew,WARD 1,U.S. House,4,GRN,J. Joshua Drake,7,2,5,0,0,0
Drew,WARD 1,U.S. House,4,LIB,Bobby Tullis,9,4,5,0,0,0
Drew,WARD 1,U.S. House,4,REP,Tom Cotton,194,73,121,0,0,0
Drew,WARD 1,President,,DEM,Barack Obama / Joe Biden,493,210,283,0,0,0
Drew,WARD 1,President,,GRN,Jill Stein / Cheri Honkala,4,2,2,0,0,0
Drew,WARD 1,President,,LIB,Gary Johnson / James P. Gray,5,2,3,0,0,0
Drew,WARD 1,President,,REP,Mitt Romney / Paul Ryan,196,78,118,0,0,0
Drew,WARD 2,State Representative,10,DEM,Mike Holcomb,18,3,15,0,0,0
Drew,WARD 2,State Representative,10,REP,Charles Roberts,20,5,15,0,0,0
Drew,WARD 2,State Representative,9,DEM,Sheilla E. Lampkin,481,150,331,0,0,0
Drew,WARD 2,State Representative,9,REP,Gary Meggs,493,152,341,0,0,0
Drew,WARD 2,State Senate,26,DEM,Eddie Cheatham,320,94,226,0,0,0
Drew,WARD 2,State Senate,26,REP,Mike Akin,690,219,471,0,0,0
Drew,WARD 2,U.S. House,4,DEM,Gene Jeffress,353,104,249,0,0,0
Drew,WARD 2,U.S. House,4,GRN,J. Joshua Drake,8,4,4,0,0,0
Drew,WARD 2,U.S. House,4,LIB,Bobby Tullis,8,2,6,0,0,0
Drew,WARD 2,U.S. House,4,REP,Tom Cotton,648,204,444,0,0,0
Drew,WARD 2,President,,DEM,Barack Obama / Joe Biden,291,91,200,0,0,0
Drew,WARD 2,President,,GRN,Jill Stein / Cheri Honkala,4,2,2,0,0,0
Drew,WARD 2,President,,LIB,Gary Johnson / James P. Gray,7,3,4,0,0,0
Drew,WARD 2,President,,REP,Mitt Romney / Paul Ryan,708,217,491,0,0,0
Drew,WARD 2,President,,SOC,Peta Lindsay / Yari Osorio,2,1,1,0,0,0
Drew,WARD 3,State Representative,9,DEM,Sheilla E. Lampkin,493,164,236,93,0,0
Drew,WARD 3,State Representative,9,REP,Gary Meggs,279,88,130,61,0,0
Drew,WARD 3,State Senate,26,DEM,Eddie Cheatham,398,128,192,78,0,0
Drew,WARD 3,State Senate,26,REP,Mike Akin,407,122,173,112,0,0
Drew,WARD 3,U.S. House,4,DEM,Gene Jeffress,415,126,201,88,0,0
Drew,WARD 3,U.S. House,4,GRN,J. Joshua Drake,19,6,9,4,0,0
Drew,WARD 3,U.S. House,4,LIB,Bobby Tullis,21,11,8,2,0,0
Drew,WARD 3,U.S. House,4,REP,Tom Cotton,362,111,151,100,0,0
Drew,WARD 3,President,,DEM,Barack Obama / Joe Biden,420,131,205,84,0,0
Drew,WARD 3,President,,GRN,Jill Stein / Cheri Honkala,12,6,5,1,0,0
Drew,WARD 3,President,,LIB,Gary Johnson / James P. Gray,12,4,6,2,0,0
Drew,WARD 3,President,,REP,Mitt Romney / Paul Ryan,382,114,161,107,0,0
Drew,WARD 3,President,,SOC,Peta Lindsay / Yari Osorio,1,1,0,0,0,0
Drew,WARD 4,State Representative,9,DEM,Sheilla E. Lampkin,348,124,224,0,0,0
Drew,WARD 4,State Representative,9,REP,Gary Meggs,291,95,196,0,0,0
Drew,WARD 4,State Senate,26,DEM,Eddie Cheatham,261,92,169,0,0,0
Drew,WARD 4,State Senate,26,REP,Mike Akin,376,127,249,0,0,0
Drew,WARD 4,U.S. House,4,DEM,Gene Jeffress,259,86,173,0,0,0
Drew,WARD 4,U.S. House,4,GRN,J. Joshua Drake,10,4,6,0,0,0
Drew,WARD 4,U.S. House,4,LIB,Bobby Tullis,13,9,4,0,0,0
Drew,WARD 4,U.S. House,4,REP,Tom Cotton,353,119,234,0,0,0
Drew,WARD 4,President,,DEM,Barack Obama / Joe Biden,252,90,162,0,0,0
Drew,WARD 4,President,,GRN,Jill Stein / Cheri Honkala,4,2,2,0,0,0
Drew,WARD 4,President,,LIB,Gary Johnson / James P. Gray,10,8,2,0,0,0
Drew,WARD 4,President,,REP,Mitt Romney / Paul Ryan,380,124,256,0,0,0
Drew,WARD 4,President,,SOC,Peta Lindsay / Yari Osorio,1,0,1,0,0,0
Drew,WILMAR,State Senate,26,DEM,Eddie Cheatham,268,163,105,0,0,0
Drew,WILMAR,State Senate,26,REP,Mike Akin,236,111,125,0,0,0
Drew,WILMAR,U.S. House,4,DEM,Gene Jeffress,275,164,111,0,0,0
Drew,WILMAR,U.S. House,4,GRN,J. Joshua Drake,12,6,6,0,0,0
Drew,WILMAR,U.S. House,4,LIB,Bobby Tullis,13,12,1,0,0,0
Drew,WILMAR,U.S. House,4,REP,Tom Cotton,205,91,114,0,0,0
Drew,WILMAR,President,,DEM,Barack Obama / Joe Biden,257,165,92,0,0,0
Drew,WILMAR,President,,GRN,Jill Stein / Cheri Honkala,5,3,2,0,0,0
Drew,WILMAR,President,,LIB,Gary Johnson / James P. Gray,3,2,1,0,0,0
Drew,WILMAR,President,,REP,Mitt Romney / Paul Ryan,257,113,144,0,0,0
Drew,WILMAR,President,,SOC,Peta Lindsay / Yari Osorio,1,1,0,0,0,0
Drew,WINCHESTER,State Representative,9,DEM,Sheilla E. Lampkin,79,76,3,0,0,0
Drew,WINCHESTER,State Representative,9,REP,Gary Meggs,6,6,0,0,0,0
Drew,WINCHESTER,State Senate,26,DEM,Eddie Cheatham,69,66,3,0,0,0
Drew,WINCHESTER,State Senate,26,REP,Mike Akin,13,13,0,0,0,0
Drew,WINCHESTER,U.S. House,4,DEM,Gene Jeffress,67,64,3,0,0,0
Drew,WINCHESTER,U.S. House,4,GRN,J. Joshua Drake,2,2,0,0,0,0
Drew,WINCHESTER,U.S. House,4,LIB,Bobby Tullis,5,5,0,0,0,0
Drew,WINCHESTER,U.S. House,4,REP,Tom Cotton,10,10,0,0,0,0
Drew,WINCHESTER,President,,DEM,Barack Obama / Joe Biden,74,71,3,0,0,0
Drew,WINCHESTER,President,,REP,Mitt Romney / Paul Ryan,13,13,0,0,0,0
Faulkner,1C-N,State Representative,70,DEM,Cody Bassham,119,80,25,12,2,0
Faulkner,1C-N,State Representative,70,REP,David Meeks,132,84,33,14,1,0
Faulkner,1C-N,State Senate,35,DEM,Linda Tyler,136,90,31,13,2,0
Faulkner,1C-N,State Senate,35,REP,Jason Rapert,129,83,31,14,1,0
Faulkner,1C-N,U.S. House,2,DEM,Herb Rule,96,64,19,13,0,0
Faulkner,1C-N,U.S. House,2,GRN,Barbara Ward,12,4,5,0,3,0
Faulkner,1C-N,U.S. House,2,LIB,Chris Hayes,10,8,2,0,0,0
Faulkner,1C-N,U.S. House,2,REP,Tim Griffin,145,96,35,14,0,0
Faulkner,1C-N,President,,DEM,Barack Obama / Joe Biden,114,76,25,11,2,0
Faulkner,1C-N,President,,GRN,Jill Stein / Cheri Honkala,2,1,1,0,0,0
Faulkner,1C-N,President,,LIB,Gary Johnson / James P. Gray,8,4,3,0,1,0
Faulkner,1C-N,President,,REP,Mitt Romney / Paul Ryan,142,93,33,16,0,0
Faulkner,1C-N,President,,SOC,Peta Lindsay / Yari Osorio,1,0,1,0,0,0
Faulkner,1C-S,State Representative,70,DEM,Cody Bassham,405,230,160,15,0,0
Faulkner,1C-S,State Representative,70,REP,David Meeks,516,320,179,16,1,0
Faulkner,1C-S,State Senate,35,DEM,Linda Tyler,477,286,174,17,0,0
Faulkner,1C-S,State Senate,35,REP,Jason Rapert,472,285,171,15,1,0
Faulkner,1C-S,U.S. House,2,DEM,Herb Rule,358,205,137,16,0,0
Faulkner,1C-S,U.S. House,2,GRN,Barbara Ward,30,19,11,0,0,0
Faulkner,1C-S,U.S. House,2,LIB,Chris Hayes,24,13,11,0,0,0
Faulkner,1C-S,U.S. House,2,REP,Tim Griffin,532,328,187,16,1,0
Faulkner,1C-S,President,,DEM,Barack Obama / Joe Biden,418,245,157,16,0,0
Faulkner,1C-S,President,,GRN,Jill Stein / Cheri Honkala,9,4,5,0,0,0
Faulkner,1C-S,President,,LIB,Gary Johnson / James P. Gray,19,10,9,0,0,0
Faulkner,1C-S,President,,REP,Mitt Romney / Paul Ryan,519,320,182,16,1,0
Faulkner,1C-S,President,,SOC,Peta Lindsay / Yari Osorio,1,0,1,0,0,0
Faulkner,1E-E,State Representative,70,DEM,Cody Bassham,725,473,230,20,2,0
Faulkner,1E-E,State Representative,70,REP,David Meeks,1188,759,388,40,1,0
Faulkner,1E-E,State Senate,35,DEM,Linda Tyler,875,564,289,21,1,0
Faulkner,1E-E,State Senate,35,REP,Jason Rapert,1096,703,351,40,2,0
Faulkner,1E-E,U.S. House,2,DEM,Herb Rule,640,412,210,18,0,0
Faulkner,1E-E,U.S. House,2,GRN,Barbara Ward,58,38,19,0,1,0
Faulkner,1E-E,U.S. House,2,LIB,Chris Hayes,52,25,24,2,1,0
Faulkner,1E-E,U.S. House,2,REP,Tim Griffin,1216,791,383,40,2,0
Faulkner,1E-E,President,,DEM,Barack Obama / Joe Biden,742,474,244,21,3,0
Faulkner,1E-E,President,,GRN,Jill Stein / Cheri Honkala,13,7,6,0,0,0
Faulkner,1E-E,President,,LIB,Gary Johnson / James P. Gray,36,14,20,2,0,0
Faulkner,1E-E,President,,REP,Mitt Romney / Paul Ryan,1214,791,385,38,0,0
Faulkner,1E-W,State Representative,70,DEM,Cody Bassham,329,199,110,19,1,0
Faulkner,1E-W,State Representative,70,REP,David Meeks,650,392,228,30,0,0
Faulkner,1E-W,State Senate,35,DEM,Linda Tyler,426,263,134,28,1,0
Faulkner,1E-W,State Senate,35,REP,Jason Rapert,573,341,209,23,0,0
Faulkner,1E-W,U.S. House,2,DEM,Herb Rule,284,170,97,16,1,0
Faulkner,1E-W,U.S. House,2,GRN,Barbara Ward,23,12,9,2,0,0
Faulkner,1E-W,U.S. House,2,LIB,Chris Hayes,30,18,9,3,0,0
Faulkner,1E-W,U.S. House,2,REP,Tim Griffin,660,406,226,28,0,0
Faulkner,1E-W,President,,DEM,Barack Obama / Joe Biden,318,180,116,21,1,0
Faulkner,1E-W,President,,GRN,Jill Stein / Cheri Honkala,4,2,2,0,0,0
Faulkner,1E-W,President,,LIB,Gary Johnson / James P. Gray,17,10,6,1,0,0
Faulkner,1E-W,President,,REP,Mitt Romney / Paul Ryan,678,422,228,28,0,0
Faulkner,1E-W,President,,SOC,Peta Lindsay / Yari Osorio,1,0,0,1,0,0
Faulkner,2A,State Representative,72,DEM,Steve Magie,774,438,293,30,13,0
Faulkner,2A,State Representative,72,REP,Rocky Lawrence,477,276,170,22,9,0
Faulkner,2A,State Senate,35,DEM,Linda Tyler,735,402,288,31,14,0
Faulkner,2A,State Senate,35,REP,Jason Rapert,532,312,191,21,8,0
Faulkner,2A,U.S. House,2,DEM,Herb Rule,570,331,208,23,8,0
Faulkner,2A,U.S. House,2,GRN,Barbara Ward,41,19,17,1,4,0
Faulkner,2A,U.S. House,2,LIB,Chris Hayes,33,14,18,1,0,0
Faulkner,2A,U.S. House,2,REP,Tim Griffin,619,349,232,28,10,0
Faulkner,2A,President,,DEM,Barack Obama / Joe Biden,672,371,264,25,12,0
Faulkner,2A,President,,GRN,Jill Stein / Cheri Honkala,7,6,0,1,0,0
Faulkner,2A,President,,LIB,Gary Johnson / James P. Gray,19,8,11,0,0,0
Faulkner,2A,President,,REP,Mitt Romney / Paul Ryan,607,355,215,28,9,0
