county,precinct,office,district,party,candidate,votes,election_day,election_day_paper,early_vote,absentee,provisional
Pulaski,85,Little Rock City Director WARD 6,,IND,Russ Racop,56,0,22,26,8,0
Pulaski,86,Little Rock City Director WARD 6,,IND,Russ Racop,28,0,15,11,2,0
Pulaski,87,Little Rock City Director WARD 6,,IND,Russ Racop,28,0,18,10,0,0
Pulaski,97,Little Rock City Director WARD 6,,IND,Russ Racop,24,0,15,8,1,0
Pulaski,98,Little Rock City Director WARD 6,,IND,Russ Racop,32,0,15,17,0,0
Pulaski,99,Little Rock City Director WARD 6,,IND,Russ Racop,50,0,31,18,1,0
Pulaski,100,Little Rock City Director WARD 6,,IND,Russ Racop,15,0,9,6,0,0
Pulaski,79,Little Rock City Director WARD 7,,IND,B J (Brenda) Wyrick,440,0,207,230,1,2
Pulaski,80,Little Rock City Director WARD 7,,IND,B J (Brenda) Wyrick,947,0,419,518,6,4
Pulaski,81,Little Rock City Director WARD 7,,IND,B J (Brenda) Wyrick,725,0,362,348,14,1
Pulaski,82,Little Rock City Director WARD 7,,IND,B J (Brenda) Wyrick,497,0,244,247,5,1
Pulaski,83,Little Rock City Director WARD 7,,IND,B J (Brenda) Wyrick,744,0,315,417,11,1
Pulaski,101,Little Rock City Director WARD 7,,IND,B J (Brenda) Wyrick,351,0,194,151,4,2
Pulaski,102,Little Rock City Director WARD 7,,IND,B J (Brenda) Wyrick,413,0,224,186,3,0
Pulaski,104,Little Rock City Director WARD 7,,IND,B J (Brenda) Wyrick,624,0,314,302,5,3
Pulaski,105,Little Rock City Director WARD 7,,IND,B J (Brenda) Wyrick,82,0,30,51,1,0
Pulaski,79,Little Rock City Director WARD 7,,IND,Robert D. Williams,159,0,69,88,1,1
Pulaski,80,Little Rock City Director WARD 7,,IND,Robert D. Williams,246,0,100,142,3,1
Pulaski,81,Little Rock City Director WARD 7,,IND,Robert D. Williams,164,0,56,108,0,0
Pulaski,82,Little Rock City Director WARD 7,,IND,Robert D. Williams,177,0,73,103,1,0
Pulaski,83,Little Rock City Director WARD 7,,IND,Robert D. Williams,299,0,128,168,3,0
Pulaski,101,Little Rock City Director WARD 7,,IND,Robert D. Williams,203,0,101,99,1,2
Pulaski,102,Little Rock City Director WARD 7,,IND,Robert D. Williams,153,0,69,83,1,0
Pulaski,104,Little Rock City Director WARD 7,,IND,Robert D. Williams,227,0,117,109,0,1
Pulaski,105,Little Rock City Director WARD 7,,IND,Robert D. Williams,32,0,14,18,0,0
Pulaski,79,Little Rock City Director WARD 7,,IND,Edmond Davis,139,0,65,74,0,0
Pulaski,80,Little Rock City Director WARD 7,,IND,Edmond Davis,290,0,121,164,3,2
Pulaski,81,Little Rock City Director WARD 7,,IND,Edmond Davis,176,0,80,95,0,1
Pulaski,82,Little Rock City Director WARD 7,,IND,Edmond Davis,208,0,108,99,1,0
Pulaski,83,Little Rock City Director WARD 7,,IND,Edmond Davis,261,0,98,160,3,0
Pulaski,101,Little Rock City Director WARD 7,,IND,Edmond Davis,96,0,43,53,0,0
Pulaski,102,Little Rock City Director WARD 7,,IND,Edmond Davis,149,0,65,83,1,0
Pulaski,104,Little Rock City Director WARD 7,,IND,Edmond Davis,349,0,149,196,3,1
Pulaski,105,Little Rock City Director WARD 7,,IND,Edmond Davis,49,0,18,31,0,0
Pulaski,1,Maumelle Mayor CITY OF MAUMELLE,,IND,Leticia Sanders,76,0,38,38,0,0
Pulaski,2,Maumelle Mayor CITY OF MAUMELLE,,IND,Leticia Sanders,180,0,80,96,4,0
Pulaski,3,Maumelle Mayor CITY OF MAUMELLE,,IND,Leticia Sanders,55,0,23,31,1,0
Pulaski,4,Maumelle Mayor CITY OF MAUMELLE,,IND,Leticia Sanders,164,0,70,91,2,1
Pulaski,5,Maumelle Mayor CITY OF MAUMELLE,,IND,Leticia Sanders,128,0,35,92,1,0
Pulaski,8,Maumelle Mayor CITY OF MAUMELLE,,IND,Leticia Sanders,117,0,38,79,0,0
Pulaski,9,Maumelle Mayor CITY OF MAUMELLE,,IND,Leticia Sanders,27,0,14,12,1,0
Pulaski,136,Maumelle Mayor CITY OF MAUMELLE,,IND,Leticia Sanders,127,0,47,77,3,0
Pulaski,1,Maumelle Mayor CITY OF MAUMELLE,,IND,Roger Harrod,220,0,75,142,3,0
Pulaski,2,Maumelle Mayor CITY OF MAUMELLE,,IND,Roger Harrod,280,0,94,185,1,0
Pulaski,3,Maumelle Mayor CITY OF MAUMELLE,,IND,Roger Harrod,115,0,37,78,0,0
Pulaski,4,Maumelle Mayor CITY OF MAUMELLE,,IND,Roger Harrod,767,0,248,511,6,2
Pulaski,5,Maumelle Mayor CITY OF MAUMELLE,,IND,Roger Harrod,633,0,142,481,10,0
Pulaski,8,Maumelle Mayor CITY OF MAUMELLE,,IND,Roger Harrod,225,0,61,162,2,0
Pulaski,9,Maumelle Mayor CITY OF MAUMELLE,,IND,Roger Harrod,53,0,19,34,0,0
Pulaski,136,Maumelle Mayor CITY OF MAUMELLE,,IND,Roger Harrod,478,0,144,329,5,0
Pulaski,1,Maumelle Mayor CITY OF MAUMELLE,,IND,Caleb Norris,432,0,165,265,2,0
Pulaski,2,Maumelle Mayor CITY OF MAUMELLE,,IND,Caleb Norris,528,0,197,324,6,1
Pulaski,3,Maumelle Mayor CITY OF MAUMELLE,,IND,Caleb Norris,194,0,71,122,1,0
Pulaski,4,Maumelle Mayor CITY OF MAUMELLE,,IND,Caleb Norris,911,0,284,623,4,0
Pulaski,5,Maumelle Mayor CITY OF MAUMELLE,,IND,Caleb Norris,823,0,221,592,10,0
Pulaski,8,Maumelle Mayor CITY OF MAUMELLE,,IND,Caleb Norris,434,0,149,280,5,0
Pulaski,9,Maumelle Mayor CITY OF MAUMELLE,,IND,Caleb Norris,123,0,35,88,0,0
Pulaski,136,Maumelle Mayor CITY OF MAUMELLE,,IND,Caleb Norris,632,0,190,428,13,1
Pulaski,1,Maumelle Council Member MAUMELLE WARD 2 POSITION 2,,IND,Chad Gardner,1,0,0,1,0,0
Pulaski,2,Maumelle Council Member MAUMELLE WARD 2 POSITION 2,,IND,Chad Gardner,66,0,23,43,0,0
Pulaski,3,Maumelle Council Member MAUMELLE WARD 2 POSITION 2,,IND,Chad Gardner,179,0,64,115,0,0
Pulaski,4,Maumelle Council Member MAUMELLE WARD 2 POSITION 2,,IND,Chad Gardner,1079,0,340,733,5,1
Pulaski,1,Maumelle Council Member MAUMELLE WARD 2 POSITION 2,,IND,RJ Mazzoni,0,0,0,0,0,0
Pulaski,2,Maumelle Council Member MAUMELLE WARD 2 POSITION 2,,IND,RJ Mazzoni,34,0,14,20,0,0
Pulaski,3,Maumelle Council Member MAUMELLE WARD 2 POSITION 2,,IND,RJ Mazzoni,102,0,37,64,1,0
Pulaski,4,Maumelle Council Member MAUMELLE WARD 2 POSITION 2,,IND,RJ Mazzoni,505,0,163,334,7,1
Pulaski,1,Maumelle Council Member MAUMELLE WARD 2 POSITION 2,,IND,James Moreno,0,0,0,0,0,0
Pulaski,2,Maumelle Council Member MAUMELLE WARD 2 POSITION 2,,IND,James Moreno,11,0,7,2,1,1
Pulaski,3,Maumelle Council Member MAUMELLE WARD 2 POSITION 2,,IND,James Moreno,48,0,20,28,0,0
Pulaski,4,Maumelle Council Member MAUMELLE WARD 2 POSITION 2,,IND,James Moreno,135,0,53,81,1,0
Pulaski,2,Maumelle Council Member MAUMELLE WARD 3 POSITION 2,,IND,Timmons,45,0,24,21,0,0
Pulaski,8,Maumelle Council Member MAUMELLE WARD 3 POSITION 2,,IND,Timmons,134,0,42,90,2,0
Pulaski,136,Maumelle Council Member MAUMELLE WARD 3 POSITION 2,,IND,Timmons,536,0,147,382,6,1
Pulaski,2,Maumelle Council Member MAUMELLE WARD 3 POSITION 2,,IND,Michael Tierney,71,0,39,31,1,0
Pulaski,8,Maumelle Council Member MAUMELLE WARD 3 POSITION 2,,IND,Michael Tierney,174,0,62,112,0,0
Pulaski,136,Maumelle Council Member MAUMELLE WARD 3 POSITION 2,,IND,Michael Tierney,572,0,188,371,13,0
Pulaski,1,Maumelle Council Member MAUMELLE WARD 4 POSITION 2,,IND,Ray Schwankhart,356,0,119,237,0,0
Pulaski,2,Maumelle Council Member MAUMELLE WARD 4 POSITION 2,,IND,Ray Schwankhart,262,0,80,173,9,0
Pulaski,8,Maumelle Council Member MAUMELLE WARD 4 POSITION 2,,IND,Ray Schwankhart,9,0,3,6,0,0
Pulaski,1,Maumelle Council Member MAUMELLE WARD 4 POSITION 2,,IND,Jessie Holt,309,0,127,177,5,0
Pulaski,2,Maumelle Council Member MAUMELLE WARD 4 POSITION 2,,IND,Jessie Holt,429,0,161,267,1,0
Pulaski,8,Maumelle Council Member MAUMELLE WARD 4 POSITION 2,,IND,Jessie Holt,19,0,8,11,0,0
Pulaski,15,North Little Rock Council Member,,IND,Harlan Hunter,227,0,111,113,3,0
Pulaski,16,North Little Rock Council Member,,IND,Harlan Hunter,121,0,56,63,2,0
Pulaski,47,North Little Rock Council Member,,IND,Harlan Hunter,0,0,0,0,0,0
Pulaski,48,North Little Rock Council Member,,IND,Harlan Hunter,1,0,0,1,0,0
Pulaski,52,North Little Rock Council Member,,IND,Harlan Hunter,147,0,71,72,2,2
Pulaski,53,North Little Rock Council Member,,IND,Harlan Hunter,176,0,121,53,2,0
Pulaski,54,North Little Rock Council Member,,IND,Harlan Hunter,241,0,152,85,3,1
Pulaski,55,North Little Rock Council Member,,IND,Harlan Hunter,306,0,175,131,0,0
Pulaski,15,North Little Rock Council Member,,IND,Linda Robinson,364,0,177,182,3,2
Pulaski,16,North Little Rock Council Member,,IND,Linda Robinson,245,0,125,117,2,1
Pulaski,47,North Little Rock Council Member,,IND,Linda Robinson,0,0,0,0,0,0
Pulaski,48,North Little Rock Council Member,,IND,Linda Robinson,0,0,0,0,0,0
Pulaski,52,North Little Rock Council Member,,IND,Linda Robinson,295,0,177,109,4,5
Pulaski,53,North Little Rock Council Member,,IND,Linda Robinson,382,0,236,130,12,4
Pulaski,54,North Little Rock Council Member,,IND,Linda Robinson,614,0,444,168,1,1
Pulaski,55,North Little Rock Council Member,,IND,Linda Robinson,545,0,220,317,7,1
Pulaski,13,North Little Rock Council Member,,IND,J.T. Zakrzewski,137,0,54,81,2,0
Pulaski,19,North Little Rock Council Member,,IND,J.T. Zakrzewski,26,0,13,12,1,0
Pulaski,22,North Little Rock Council Member,,IND,J.T. Zakrzewski,446,0,240,202,3,1
Pulaski,23,North Little Rock Council Member,,IND,J.T. Zakrzewski,833,0,439,386,7,1
Pulaski,24,North Little Rock Council Member,,IND,J.T. Zakrzewski,489,0,266,217,5,1
Pulaski,25,North Little Rock Council Member,,IND,J.T. Zakrzewski,268,0,156,111,0,1
Pulaski,31,North Little Rock Council Member,,IND,J.T. Zakrzewski,23,0,11,12,0,0
Pulaski,40,North Little Rock Council Member,,IND,J.T. Zakrzewski,265,0,139,125,1,0
Pulaski,48,North Little Rock Council Member,,IND,J.T. Zakrzewski,0,0,0,0,0,0
Pulaski,50,North Little Rock Council Member,,IND,J.T. Zakrzewski,626,0,347,265,12,2
Pulaski,52,North Little Rock Council Member,,IND,J.T. Zakrzewski,0,0,0,0,0,0
Pulaski,13,North Little Rock Council Member,,IND,Jane Ginn,128,0,49,79,0,0
Pulaski,19,North Little Rock Council Member,,IND,Jane Ginn,43,0,30,13,0,0
Pulaski,22,North Little Rock Council Member,,IND,Jane Ginn,747,0,410,333,4,0
Pulaski,23,North Little Rock Council Member,,IND,Jane Ginn,730,0,375,342,13,0
Pulaski,24,North Little Rock Council Member,,IND,Jane Ginn,448,0,249,187,12,0
Pulaski,25,North Little Rock Council Member,,IND,Jane Ginn,299,0,178,118,3,0
Pulaski,31,North Little Rock Council Member,,IND,Jane Ginn,37,0,14,23,0,0
Pulaski,40,North Little Rock Council Member,,IND,Jane Ginn,224,0,106,111,6,1
Pulaski,48,North Little Rock Council Member,,IND,Jane Ginn,0,0,0,0,0,0
Pulaski,50,North Little Rock Council Member,,IND,Jane Ginn,579,0,284,276,16,3
Pulaski,52,North Little Rock Council Member,,IND,Jane Ginn,6,0,3,3,0,0
Pulaski,28,Sherwood Mayor CITY OF SHERWOOD,,IND,Mayor Virginia Hillman Young,261,0,126,133,2,0
Pulaski,31,Sherwood Mayor CITY OF SHERWOOD,,IND,Mayor Virginia Hillman Young,708,0,341,357,10,0
Pulaski,32,Sherwood Mayor CITY OF SHERWOOD,,IND,Mayor Virginia Hillman Young,832,0,464,357,11,0
Pulaski,33,Sherwood Mayor CITY OF SHERWOOD,,IND,Mayor Virginia Hillman Young,0,0,0,0,0,0
Pulaski,39,Sherwood Mayor CITY OF SHERWOOD,,IND,Mayor Virginia Hillman Young,1616,0,668,931,17,0
Pulaski,40,Sherwood Mayor CITY OF SHERWOOD,,IND,Mayor Virginia Hillman Young,433,0,218,211,4,0
Pulaski,41,Sherwood Mayor CITY OF SHERWOOD,,IND,Mayor Virginia Hillman Young,1258,0,419,819,19,1
Pulaski,42,Sherwood Mayor CITY OF SHERWOOD,,IND,Mayor Virginia Hillman Young,999,0,475,508,15,1
Pulaski,43,Sherwood Mayor CITY OF SHERWOOD,,IND,Mayor Virginia Hillman Young,1072,0,523,543,6,0
Pulaski,44,Sherwood Mayor CITY OF SHERWOOD,,IND,Mayor Virginia Hillman Young,1462,0,689,753,18,2
Pulaski,48,Sherwood Mayor CITY OF SHERWOOD,,IND,Mayor Virginia Hillman Young,191,0,93,95,1,2
Pulaski,49,Sherwood Mayor CITY OF SHERWOOD,,IND,Mayor Virginia Hillman Young,1458,64,664,714,12,4
Pulaski,28,Sherwood City Attorney CITY OF SHERWOOD,,IND,Steve Cobb,189,0,90,97,2,0
Pulaski,31,Sherwood City Attorney CITY OF SHERWOOD,,IND,Steve Cobb,533,0,262,262,9,0
Pulaski,32,Sherwood City Attorney CITY OF SHERWOOD,,IND,Steve Cobb,598,0,330,263,5,0
Pulaski,33,Sherwood City Attorney CITY OF SHERWOOD,,IND,Steve Cobb,0,0,0,0,0,0
Pulaski,39,Sherwood City Attorney CITY OF SHERWOOD,,IND,Steve Cobb,1159,0,447,693,19,0
Pulaski,40,Sherwood City Attorney CITY OF SHERWOOD,,IND,Steve Cobb,321,0,162,158,1,0
Pulaski,41,Sherwood City Attorney CITY OF SHERWOOD,,IND,Steve Cobb,919,0,289,613,16,1
Pulaski,42,Sherwood City Attorney CITY OF SHERWOOD,,IND,Steve Cobb,748,0,354,384,9,1
Pulaski,43,Sherwood City Attorney CITY OF SHERWOOD,,IND,Steve Cobb,738,0,346,388,4,0
Pulaski,44,Sherwood City Attorney CITY OF SHERWOOD,,IND,Steve Cobb,1114,0,525,577,12,0
Pulaski,48,Sherwood City Attorney CITY OF SHERWOOD,,IND,Steve Cobb,135,0,61,71,3,0
Pulaski,49,Sherwood City Attorney CITY OF SHERWOOD,,IND,Steve Cobb,1112,45,489,565,10,3
Pulaski,28,Sherwood City Attorney CITY OF SHERWOOD,,IND,Chris Oswalt,92,0,50,42,0,0
Pulaski,31,Sherwood City Attorney CITY OF SHERWOOD,,IND,Chris Oswalt,214,0,104,106,4,0
Pulaski,32,Sherwood City Attorney CITY OF SHERWOOD,,IND,Chris Oswalt,267,0,153,110,4,0
Pulaski,33,Sherwood City Attorney CITY OF SHERWOOD,,IND,Chris Oswalt,0,0,0,0,0,0
Pulaski,39,Sherwood City Attorney CITY OF SHERWOOD,,IND,Chris Oswalt,538,0,258,277,3,0
Pulaski,40,Sherwood City Attorney CITY OF SHERWOOD,,IND,Chris Oswalt,143,0,79,61,3,0
Pulaski,41,Sherwood City Attorney CITY OF SHERWOOD,,IND,Chris Oswalt,433,0,163,268,2,0
Pulaski,42,Sherwood City Attorney CITY OF SHERWOOD,,IND,Chris Oswalt,357,0,179,171,7,0
Pulaski,43,Sherwood City Attorney CITY OF SHERWOOD,,IND,Chris Oswalt,392,0,215,176,1,0
Pulaski,44,Sherwood City Attorney CITY OF SHERWOOD,,IND,Chris Oswalt,468,0,220,241,6,1
Pulaski,48,Sherwood City Attorney CITY OF SHERWOOD,,IND,Chris Oswalt,73,0,35,36,0,2
Pulaski,49,Sherwood City Attorney CITY OF SHERWOOD,,IND,Chris Oswalt,421,18,228,170,3,2
Pulaski,31,Sherwood Council Member SHERWOOD WARD 1 POSITION 1,,IND,April Ford Broderick,241,0,135,103,3,0
Pulaski,39,Sherwood Council Member SHERWOOD WARD 1 POSITION 1,,IND,April Ford Broderick,456,0,182,266,8,0
Pulaski,40,Sherwood Council Member SHERWOOD WARD 1 POSITION 1,,IND,April Ford Broderick,271,0,148,119,4,0
Pulaski,41,Sherwood Council Member SHERWOOD WARD 1 POSITION 1,,IND,April Ford Broderick,386,0,187,193,6,0
Pulaski,42,Sherwood Council Member SHERWOOD WARD 1 POSITION 1,,IND,April Ford Broderick,104,0,54,48,1,1
Pulaski,49,Sherwood Council Member SHERWOOD WARD 1 POSITION 1,,IND,April Ford Broderick,441,37,227,172,3,2
Pulaski,31,Sherwood Council Member SHERWOOD WARD 1 POSITION 1,,IND,Ken Keplinger,234,0,115,117,2,0
Pulaski,39,Sherwood Council Member SHERWOOD WARD 1 POSITION 1,,IND,Ken Keplinger,211,0,79,128,4,0
Pulaski,40,Sherwood Council Member SHERWOOD WARD 1 POSITION 1,,IND,Ken Keplinger,208,0,96,112,0,0
Pulaski,41,Sherwood Council Member SHERWOOD WARD 1 POSITION 1,,IND,Ken Keplinger,243,0,107,135,0,1
Pulaski,42,Sherwood Council Member SHERWOOD WARD 1 POSITION 1,,IND,Ken Keplinger,103,0,54,47,2,0
Pulaski,49,Sherwood Council Member SHERWOOD WARD 1 POSITION 1,,IND,Ken Keplinger,346,25,173,146,2,0
Pulaski,32,Sherwood Council Member SHERWOOD WARD 2 POSITION 1,,IND,Mary Jo Heye,44,0,13,29,2,0
Pulaski,43,Sherwood Council Member SHERWOOD WARD 2 POSITION 1,,IND,Mary Jo Heye,376,0,200,173,3,0
Pulaski,44,Sherwood Council Member SHERWOOD WARD 2 POSITION 1,,IND,Mary Jo Heye,885,0,411,458,16,0
Pulaski,48,Sherwood Council Member SHERWOOD WARD 2 POSITION 1,,IND,Mary Jo Heye,106,0,52,51,2,1
Pulaski,32,Sherwood Council Member SHERWOOD WARD 2 POSITION 1,,IND,Shelby Thomas,42,0,21,21,0,0
Pulaski,43,Sherwood Council Member SHERWOOD WARD 2 POSITION 1,,IND,Shelby Thomas,261,0,143,117,1,0
Pulaski,44,Sherwood Council Member SHERWOOD WARD 2 POSITION 1,,IND,Shelby Thomas,770,0,367,396,5,2
Pulaski,48,Sherwood Council Member SHERWOOD WARD 2 POSITION 1,,IND,Shelby Thomas,110,0,47,61,1,1
Pulaski,133,Wrightsville Mayor CITY OF WRIGHTSVILLE,,IND,Terry Mizer,261,0,208,52,1,0
Pulaski,1,Issue No. 2: A Constitutional Amendment Adding as a Qualification to Vote that a Voter Present Certain Valid Photographic Identification When Casting a Ballot In Person or Casting and Absentee Ballot,,NON,FOR,705,0,282,416,5,2
Pulaski,2,Issue No. 2: A Constitutional Amendment Adding as a Qualification to Vote that a Voter Present Certain Valid Photographic Identification When Casting a Ballot In Person or Casting and Absentee Ballot,,NON,FOR,724,0,287,429,7,1
Pulaski,3,Issue No. 2: A Constitutional Amendment Adding as a Qualification to Vote that a Voter Present Certain Valid Photographic Identification When Casting a Ballot In Person or Casting and Absentee Ballot,,NON,FOR,250,0,97,153,0,0
Pulaski,4,Issue No. 2: A Constitutional Amendment Adding as a Qualification to Vote that a Voter Present Certain Valid Photographic Identification When Casting a Ballot In Person or Casting and Absentee Ballot,,NON,FOR,1382,0,471,903,7,1
Pulaski,5,Issue No. 2: A Constitutional Amendment Adding as a Qualification to Vote that a Voter Present Certain Valid Photographic Identification When Casting a Ballot In Person or Casting and Absentee Ballot,,NON,FOR,1178,0,312,850,16,0
Pulaski,6,Issue No. 2: A Constitutional Amendment Adding as a Qualification to Vote that a Voter Present Certain Valid Photographic Identification When Casting a Ballot In Person or Casting and Absentee Ballot,,NON,FOR,254,0,127,125,2,0
Pulaski,7,Issue No. 2: A Constitutional Amendment Adding as a Qualification to Vote that a Voter Present Certain Valid Photographic Identification When Casting a Ballot In Person or Casting and Absentee Ballot,,NON,FOR,394,0,270,121,3,0
Pulaski,8,Issue No. 2: A Constitutional Amendment Adding as a Qualification to Vote that a Voter Present Certain Valid Photographic Identification When Casting a Ballot In Person or Casting and Absentee Ballot,,NON,FOR,811,0,304,497,7,3
Pulaski,9,Issue No. 2: A Constitutional Amendment Adding as a Qualification to Vote that a Voter Present Certain Valid Photographic Identification When Casting a Ballot In Person or Casting and Absentee Ballot,,NON,FOR,731,0,319,406,6,0
Pulaski,10,Issue No. 2: A Constitutional Amendment Adding as a Qualification to Vote that a Voter Present Certain Valid Photographic Identification When Casting a Ballot In Person or Casting and Absentee Ballot,,NON,FOR,560,0,276,278,4,2
Pulaski,11,Issue No. 2: A Constitutional Amendment Adding as a Qualification to Vote that a Voter Present Certain Valid Photographic Identification When Casting a Ballot In Person or Casting and Absentee Ballot,,NON,FOR,201,0,124,77,0,0
Pulaski,12,Issue No. 2: A Constitutional Amendment Adding as a Qualification to Vote that a Voter Present Certain Valid Photographic Identification When Casting a Ballot In Person or Casting and Absentee Ballot,,NON,FOR,362,0,263,99,0,0
Pulaski,13,Issue No. 2: A Constitutional Amendment Adding as a Qualification to Vote that a Voter Present Certain Valid Photographic Identification When Casting a Ballot In Person or Casting and Absentee Ballot,,NON,FOR,563,0,276,283,4,0
Pulaski,14,Issue No. 2: A Constitutional Amendment Adding as a Qualification to Vote that a Voter Present Certain Valid Photographic Identification When Casting a Ballot In Person or Casting and Absentee Ballot,,NON,FOR,751,0,406,330,14,1
Pulaski,15,Issue No. 2: A Constitutional Amendment Adding as a Qualification to Vote that a Voter Present Certain Valid Photographic Identification When Casting a Ballot In Person or Casting and Absentee Ballot,,NON,FOR,543,0,264,274,5,0
Pulaski,16,Issue No. 2: A Constitutional Amendment Adding as a Qualification to Vote that a Voter Present Certain Valid Photographic Identification When Casting a Ballot In Person or Casting and Absentee Ballot,,NON,FOR,174,0,85,88,1,0
Pulaski,17,Issue No. 2: A Constitutional Amendment Adding as a Qualification to Vote that a Voter Present Certain Valid Photographic Identification When Casting a Ballot In Person or Casting and Absentee Ballot,,NON,FOR,477,0,249,223,4,1
Pulaski,18,Issue No. 2: A Constitutional Amendment Adding as a Qualification to Vote that a Voter Present Certain Valid Photographic Identification When Casting a Ballot In Person or Casting and Absentee Ballot,,NON,FOR,709,0,460,241,8,0
Pulaski,19,Issue No. 2: A Constitutional Amendment Adding as a Qualification to Vote that a Voter Present Certain Valid Photographic Identification When Casting a Ballot In Person or Casting and Absentee Ballot,,NON,FOR,618,0,349,258,8,3
Pulaski,20,Issue No. 2: A Constitutional Amendment Adding as a Qualification to Vote that a Voter Present Certain Valid Photographic Identification When Casting a Ballot In Person or Casting and Absentee Ballot,,NON,FOR,753,0,389,355,9,0
Pulaski,21,Issue No. 2: A Constitutional Amendment Adding as a Qualification to Vote that a Voter Present Certain Valid Photographic Identification When Casting a Ballot In Person or Casting and Absentee Ballot,,NON,FOR,424,0,266,154,3,1
Pulaski,22,Issue No. 2: A Constitutional Amendment Adding as a Qualification to Vote that a Voter Present Certain Valid Photographic Identification When Casting a Ballot In Person or Casting and Absentee Ballot,,NON,FOR,833,0,484,344,5,0
Pulaski,23,Issue No. 2: A Constitutional Amendment Adding as a Qualification to Vote that a Voter Present Certain Valid Photographic Identification When Casting a Ballot In Person or Casting and Absentee Ballot,,NON,FOR,1082,0,593,476,13,0
Pulaski,24,Issue No. 2: A Constitutional Amendment Adding as a Qualification to Vote that a Voter Present Certain Valid Photographic Identification When Casting a Ballot In Person or Casting and Absentee Ballot,,NON,FOR,672,0,392,267,12,1
Pulaski,25,Issue No. 2: A Constitutional Amendment Adding as a Qualification to Vote that a Voter Present Certain Valid Photographic Identification When Casting a Ballot In Person or Casting and Absentee Ballot,,NON,FOR,402,0,254,145,2,1
Pulaski,26,Issue No. 2: A Constitutional Amendment Adding as a Qualification to Vote that a Voter Present Certain Valid Photographic Identification When Casting a Ballot In Person or Casting and Absentee Ballot,,NON,FOR,970,0,660,301,9,0
Pulaski,27,Issue No. 2: A Constitutional Amendment Adding as a Qualification to Vote that a Voter Present Certain Valid Photographic Identification When Casting a Ballot In Person or Casting and Absentee Ballot,,NON,FOR,1258,0,651,593,8,6
Pulaski,28,Issue No. 2: A Constitutional Amendment Adding as a Qualification to Vote that a Voter Present Certain Valid Photographic Identification When Casting a Ballot In Person or Casting and Absentee Ballot,,NON,FOR,1087,0,612,469,5,1
Pulaski,29,Issue No. 2: A Constitutional Amendment Adding as a Qualification to Vote that a Voter Present Certain Valid Photographic Identification When Casting a Ballot In Person or Casting and Absentee Ballot,,NON,FOR,65,0,29,33,1,2
Pulaski,30,Issue No. 2: A Constitutional Amendment Adding as a Qualification to Vote that a Voter Present Certain Valid Photographic Identification When Casting a Ballot In Person or Casting and Absentee Ballot,,NON,FOR,84,0,41,39,4,0
Pulaski,31,Issue No. 2: A Constitutional Amendment Adding as a Qualification to Vote that a Voter Present Certain Valid Photographic Identification When Casting a Ballot In Person or Casting and Absentee Ballot,,NON,FOR,981,0,500,463,18,0
Pulaski,32,Issue No. 2: A Constitutional Amendment Adding as a Qualification to Vote that a Voter Present Certain Valid Photographic Identification When Casting a Ballot In Person or Casting and Absentee Ballot,,NON,FOR,995,0,513,474,8,0
Pulaski,33,Issue No. 2: A Constitutional Amendment Adding as a Qualification to Vote that a Voter Present Certain Valid Photographic Identification When Casting a Ballot In Person or Casting and Absentee Ballot,,NON,FOR,639,0,199,431,6,3
Pulaski,34,Issue No. 2: A Constitutional Amendment Adding as a Qualification to Vote that a Voter Present Certain Valid Photographic Identification When Casting a Ballot In Person or Casting and Absentee Ballot,,NON,FOR,517,0,293,215,7,2
Pulaski,35,Issue No. 2: A Constitutional Amendment Adding as a Qualification to Vote that a Voter Present Certain Valid Photographic Identification When Casting a Ballot In Person or Casting and Absentee Ballot,,NON,FOR,626,0,338,282,5,1
Pulaski,36,Issue No. 2: A Constitutional Amendment Adding as a Qualification to Vote that a Voter Present Certain Valid Photographic Identification When Casting a Ballot In Person or Casting and Absentee Ballot,,NON,FOR,390,0,184,202,4,0
Pulaski,37,Issue No. 2: A Constitutional Amendment Adding as a Qualification to Vote that a Voter Present Certain Valid Photographic Identification When Casting a Ballot In Person or Casting and Absentee Ballot,,NON,FOR,702,0,337,358,6,1
Pulaski,38,Issue No. 2: A Constitutional Amendment Adding as a Qualification to Vote that a Voter Present Certain Valid Photographic Identification When Casting a Ballot In Person or Casting and Absentee Ballot,,NON,FOR,283,0,160,122,0,1
Pulaski,39,Issue No. 2: A Constitutional Amendment Adding as a Qualification to Vote that a Voter Present Certain Valid Photographic Identification When Casting a Ballot In Person or Casting and Absentee Ballot,,NON,FOR,1333,0,607,711,15,0
Pulaski,40,Issue No. 2: A Constitutional Amendment Adding as a Qualification to Vote that a Voter Present Certain Valid Photographic Identification When Casting a Ballot In Person or Casting and Absentee Ballot,,NON,FOR,707,0,378,317,11,1
Pulaski,41,Issue No. 2: A Constitutional Amendment Adding as a Qualification to Vote that a Voter Present Certain Valid Photographic Identification When Casting a Ballot In Person or Casting and Absentee Ballot,,NON,FOR,1076,0,385,672,18,1
Pulaski,42,Issue No. 2: A Constitutional Amendment Adding as a Qualification to Vote that a Voter Present Certain Valid Photographic Identification When Casting a Ballot In Person or Casting and Absentee Ballot,,NON,FOR,878,0,447,417,13,1
