county,precinct,office,district,party,candidate,votes,election_day,early_vote,absentee,hand_count,provisional
Mississippi,Manila Depot,Cty Judge,,REP,John Alan Nelson,741,384,353,4,0,0
Mississippi,ANC Burdette,Cty Judge,,REP,John Alan Nelson,39,27,10,2,0,0
Mississippi,Charles Strong CC,Cty Judge,,REP,John Alan Nelson,114,49,57,7,0,1
Mississippi,Osceola Main Street,Cty Judge,,REP,John Alan Nelson,675,121,534,19,0,1
Mississippi,Keiser FBC,Cty Judge,,REP,John Alan Nelson,177,129,48,0,0,0
Mississippi,Wilson Library,Cty Judge,,REP,John Alan Nelson,188,115,73,0,0,0
Mississippi,Joiner CH,Cty Judge,,REP,John Alan Nelson,64,55,9,0,0,0
Mississippi,Birdsong FS,Cty Judge,,REP,John Alan Nelson,55,42,10,1,0,2
Mississippi,Dyess City Hall,Cty Judge,,REP,John Alan Nelson,69,57,11,1,0,0
Mississippi,Etowah FS,Cty Judge,,REP,John Alan Nelson,121,89,32,0,0,0
Mississippi,Bassett CH,Cty Judge,,REP,John Alan Nelson,77,58,9,10,0,0
Mississippi,Trinity Baptist Church,Cty Sheriff,,REP,Bobby Ephlin,260,62,194,4,0,0
Mississippi,Miss County Election Cent,Cty Sheriff,,REP,Bobby Ephlin,750,144,594,10,0,2
Mississippi,AAMOD Bldg,Cty Sheriff,,REP,Bobby Ephlin,134,23,109,1,0,1
Mississippi,Armorel Planting Co,Cty Sheriff,,REP,Bobby Ephlin,231,130,94,7,0,0
Mississippi,Gosnell Comm Center,Cty Sheriff,,REP,Bobby Ephlin,124,66,56,1,0,1
Mississippi,Frim Foundation Ministrie,Cty Sheriff,,REP,Bobby Ephlin,133,76,57,0,0,0
Mississippi,Gosnell School,Cty Sheriff,,REP,Bobby Ephlin,152,68,83,1,0,0
Mississippi,Dell Community Center,Cty Sheriff,,REP,Bobby Ephlin,149,86,63,0,0,0
Mississippi,Leachville City Hall,Cty Sheriff,,REP,Bobby Ephlin,283,128,153,2,0,0
Mississippi,Manila Depot,Cty Sheriff,,REP,Bobby Ephlin,651,340,307,4,0,0
Mississippi,ANC Burdette,Cty Sheriff,,REP,Bobby Ephlin,23,18,5,0,0,0
Mississippi,Charles Strong CC,Cty Sheriff,,REP,Bobby Ephlin,162,78,80,4,0,0
Mississippi,Osceola Main Street,Cty Sheriff,,REP,Bobby Ephlin,690,129,548,12,0,1
Mississippi,Keiser FBC,Cty Sheriff,,REP,Bobby Ephlin,183,129,54,0,0,0
Mississippi,Wilson Library,Cty Sheriff,,REP,Bobby Ephlin,205,139,66,0,0,0
Mississippi,Joiner CH,Cty Sheriff,,REP,Bobby Ephlin,49,44,5,0,0,0
Mississippi,Birdsong FS,Cty Sheriff,,REP,Bobby Ephlin,44,34,10,0,0,0
Mississippi,Dyess City Hall,Cty Sheriff,,REP,Bobby Ephlin,74,64,9,1,0,0
Mississippi,Etowah FS,Cty Sheriff,,REP,Bobby Ephlin,94,67,26,1,0,0
Mississippi,Bassett CH,Cty Sheriff,,REP,Bobby Ephlin,61,49,5,7,0,0
Mississippi,Trinity Baptist Church,Cty Sheriff,,DEM,Dale Cook,737,164,564,9,0,0
Mississippi,Miss County Election Cent,Cty Sheriff,,DEM,Dale Cook,1130,192,910,26,0,2
Mississippi,AAMOD Bldg,Cty Sheriff,,DEM,Dale Cook,763,160,586,14,0,3
Mississippi,Armorel Planting Co,Cty Sheriff,,DEM,Dale Cook,146,73,72,0,0,1
Mississippi,Gosnell Comm Center,Cty Sheriff,,DEM,Dale Cook,88,48,40,0,0,0
Mississippi,Frim Foundation Ministrie,Cty Sheriff,,DEM,Dale Cook,132,70,59,2,0,1
Mississippi,Gosnell School,Cty Sheriff,,DEM,Dale Cook,158,62,95,1,0,0
Mississippi,Dell Community Center,Cty Sheriff,,DEM,Dale Cook,130,80,50,0,0,0
Mississippi,Leachville City Hall,Cty Sheriff,,DEM,Dale Cook,290,115,173,1,0,1
Mississippi,Manila Depot,Cty Sheriff,,DEM,Dale Cook,417,211,204,2,0,0
Mississippi,ANC Burdette,Cty Sheriff,,DEM,Dale Cook,37,25,10,2,0,0
Mississippi,Charles Strong CC,Cty Sheriff,,DEM,Dale Cook,235,95,105,32,0,3
Mississippi,Osceola Main Street,Cty Sheriff,,DEM,Dale Cook,1305,255,998,49,0,3
Mississippi,Keiser FBC,Cty Sheriff,,DEM,Dale Cook,85,65,20,0,0,0
Mississippi,Wilson Library,Cty Sheriff,,DEM,Dale Cook,144,82,59,1,0,2
Mississippi,Joiner CH,Cty Sheriff,,DEM,Dale Cook,97,80,14,3,0,0
Mississippi,Birdsong FS,Cty Sheriff,,DEM,Dale Cook,63,53,7,1,0,2
Mississippi,Dyess City Hall,Cty Sheriff,,DEM,Dale Cook,50,42,8,0,0,0
Mississippi,Etowah FS,Cty Sheriff,,DEM,Dale Cook,111,81,30,0,0,0
Mississippi,Bassett CH,Cty Sheriff,,DEM,Dale Cook,72,56,9,6,0,1
Mississippi,Trinity Baptist Church,Cty Clerk,,DEM,Janice Currie,719,171,541,7,0,0
Mississippi,Miss County Election Cent,Cty Clerk,,DEM,Janice Currie,918,185,707,23,0,3
Mississippi,AAMOD Bldg,Cty Clerk,,DEM,Janice Currie,704,156,531,12,0,5
Mississippi,Armorel Planting Co,Cty Clerk,,DEM,Janice Currie,76,36,39,0,0,1
Mississippi,Gosnell Comm Center,Cty Clerk,,DEM,Janice Currie,85,42,42,0,0,1
Mississippi,Frim Foundation Ministrie,Cty Clerk,,DEM,Janice Currie,98,58,39,1,0,0
Mississippi,Gosnell School,Cty Clerk,,DEM,Janice Currie,129,53,75,1,0,0
Mississippi,Dell Community Center,Cty Clerk,,DEM,Janice Currie,86,48,38,0,0,0
Mississippi,Leachville City Hall,Cty Clerk,,DEM,Janice Currie,156,67,87,1,0,1
Mississippi,Manila Depot,Cty Clerk,,DEM,Janice Currie,336,165,169,2,0,0
Mississippi,ANC Burdette,Cty Clerk,,DEM,Janice Currie,29,19,8,2,0,0
Mississippi,Charles Strong CC,Cty Clerk,,DEM,Janice Currie,294,125,134,32,0,3
Mississippi,Osceola Main Street,Cty Clerk,,DEM,Janice Currie,1303,273,981,45,0,4
Mississippi,Keiser FBC,Cty Clerk,,DEM,Janice Currie,85,66,19,0,0,0
Mississippi,Wilson Library,Cty Clerk,,DEM,Janice Currie,148,87,59,1,0,1
Mississippi,Joiner CH,Cty Clerk,,DEM,Janice Currie,99,81,15,3,0,0
Mississippi,Birdsong FS,Cty Clerk,,DEM,Janice Currie,56,46,7,1,0,2
Mississippi,Dyess City Hall,Cty Clerk,,DEM,Janice Currie,31,26,5,0,0,0
Mississippi,Etowah FS,Cty Clerk,,DEM,Janice Currie,69,52,16,1,0,0
Mississippi,Bassett CH,Cty Clerk,,DEM,Janice Currie,51,40,8,2,0,1
Mississippi,Trinity Baptist Church,Cty Clerk,,REP,Tyler Dunegan,257,53,200,4,0,0
Mississippi,Miss County Election Cent,Cty Clerk,,REP,Tyler Dunegan,937,148,774,14,0,1
Mississippi,AAMOD Bldg,Cty Clerk,,REP,Tyler Dunegan,159,18,139,2,0,0
Mississippi,Armorel Planting Co,Cty Clerk,,REP,Tyler Dunegan,294,165,123,6,0,0
Mississippi,Gosnell Comm Center,Cty Clerk,,REP,Tyler Dunegan,127,72,54,1,0,0
Mississippi,Frim Foundation Ministrie,Cty Clerk,,REP,Tyler Dunegan,158,82,75,0,0,1
Mississippi,Gosnell School,Cty Clerk,,REP,Tyler Dunegan,177,75,101,1,0,0
Mississippi,Dell Community Center,Cty Clerk,,REP,Tyler Dunegan,190,116,74,0,0,0
Mississippi,Leachville City Hall,Cty Clerk,,REP,Tyler Dunegan,410,174,234,2,0,0
Mississippi,Manila Depot,Cty Clerk,,REP,Tyler Dunegan,717,379,334,4,0,0
Mississippi,ANC Burdette,Cty Clerk,,REP,Tyler Dunegan,29,22,7,0,0,0
Mississippi,Charles Strong CC,Cty Clerk,,REP,Tyler Dunegan,96,48,43,5,0,0
Mississippi,Osceola Main Street,Cty Clerk,,REP,Tyler Dunegan,698,113,570,15,0,0
Mississippi,Keiser FBC,Cty Clerk,,REP,Tyler Dunegan,180,127,53,0,0,0
Mississippi,Wilson Library,Cty Clerk,,REP,Tyler Dunegan,199,133,65,0,0,1
Mississippi,Joiner CH,Cty Clerk,,REP,Tyler Dunegan,47,42,5,0,0,0
Mississippi,Birdsong FS,Cty Clerk,,REP,Tyler Dunegan,47,37,10,0,0,0
Mississippi,Dyess City Hall,Cty Clerk,,REP,Tyler Dunegan,94,81,12,1,0,0
Mississippi,Etowah FS,Cty Clerk,,REP,Tyler Dunegan,130,92,38,0,0,0
Mississippi,Bassett CH,Cty Clerk,,REP,Tyler Dunegan,80,65,6,9,0,0
Mississippi,Trinity Baptist Church,Collector,,IND,Jacqueline Welspom,497,128,366,3,0,0
Mississippi,Miss County Election Cent,Collector,,IND,Jacqueline Welspom,500,118,367,13,0,2
Mississippi,AAMOD Bldg,Collector,,IND,Jacqueline Welspom,523,121,390,8,0,4
Mississippi,Armorel Planting Co,Collector,,IND,Jacqueline Welspom,40,25,15,0,0,0
Mississippi,Gosnell Comm Center,Collector,,IND,Jacqueline Welspom,40,21,19,0,0,0
Mississippi,Frim Foundation Ministrie,Collector,,IND,Jacqueline Welspom,45,23,22,0,0,0
Mississippi,Gosnell School,Collector,,IND,Jacqueline Welspom,66,23,43,0,0,0
Mississippi,Dell Community Center,Collector,,IND,Jacqueline Welspom,18,11,7,0,0,0
Mississippi,Leachville City Hall,Collector,,IND,Jacqueline Welspom,81,37,42,1,0,1
Mississippi,Manila Depot,Collector,,IND,Jacqueline Welspom,170,99,69,2,0,0
Mississippi,ANC Burdette,Collector,,IND,Jacqueline Welspom,14,9,4,1,0,0
Mississippi,Charles Strong CC,Collector,,IND,Jacqueline Welspom,224,94,98,29,0,3
Mississippi,Osceola Main Street,Collector,,IND,Jacqueline Welspom,919,209,677,30,0,3
Mississippi,Keiser FBC,Collector,,IND,Jacqueline Welspom,44,34,10,0,0,0
Mississippi,Wilson Library,Collector,,IND,Jacqueline Welspom,61,44,15,1,0,1
Mississippi,Joiner CH,Collector,,IND,Jacqueline Welspom,65,54,10,1,0,0
Mississippi,Birdsong FS,Collector,,IND,Jacqueline Welspom,38,32,5,1,0,0
Mississippi,Dyess City Hall,Collector,,IND,Jacqueline Welspom,26,22,4,0,0,0
Mississippi,Etowah FS,Collector,,IND,Jacqueline Welspom,42,32,10,0,0,0
Mississippi,Bassett CH,Collector,,IND,Jacqueline Welspom,22,18,2,1,0,1
Mississippi,Trinity Baptist Church,Collector,,REP,Susan Goff McCormick,422,86,329,7,0,0
Mississippi,Miss County Election Cent,Collector,,REP,Susan Goff McCormick,1329,210,1094,23,0,2
Mississippi,AAMOD Bldg,Collector,,REP,Susan Goff McCormick,257,40,213,3,0,1
Mississippi,Armorel Planting Co,Collector,,REP,Susan Goff McCormick,332,174,151,6,0,1
Mississippi,Gosnell Comm Center,Collector,,REP,Susan Goff McCormick,169,90,77,1,0,1
Mississippi,Frim Foundation Ministrie,Collector,,REP,Susan Goff McCormick,211,117,91,2,0,1
Mississippi,Gosnell School,Collector,,REP,Susan Goff McCormick,240,103,135,2,0,0
Mississippi,Dell Community Center,Collector,,REP,Susan Goff McCormick,260,155,105,0,0,0
Mississippi,Leachville City Hall,Collector,,REP,Susan Goff McCormick,480,200,278,2,0,0
Mississippi,Manila Depot,Collector,,REP,Susan Goff McCormick,874,439,431,4,0,0
Mississippi,ANC Burdette,Collector,,REP,Susan Goff McCormick,43,32,10,1,0,0
Mississippi,Charles Strong CC,Collector,,REP,Susan Goff McCormick,138,63,69,6,0,0
Mississippi,Osceola Main Street,Collector,,REP,Susan Goff McCormick,961,150,780,30,0,1
Mississippi,Keiser FBC,Collector,,REP,Susan Goff McCormick,218,156,62,0,0,0
Mississippi,Wilson Library,Collector,,REP,Susan Goff McCormick,278,173,104,0,0,1
Mississippi,Joiner CH,Collector,,REP,Susan Goff McCormick,68,58,8,2,0,0
Mississippi,Birdsong FS,Collector,,REP,Susan Goff McCormick,61,49,10,0,0,2
Mississippi,Dyess City Hall,Collector,,REP,Susan Goff McCormick,95,81,13,1,0,0
Mississippi,Etowah FS,Collector,,REP,Susan Goff McCormick,154,109,44,1,0,0
Mississippi,Bassett CH,Collector,,REP,Susan Goff McCormick,103,81,12,10,0,0
Mississippi,Trinity Baptist Church,Cty Assessor,,REP,Harley Badley,444,94,341,9,0,0
Mississippi,Miss County Election Cent,Cty Assessor,,REP,Harley Badley,1310,198,1085,24,0,3
Mississippi,AAMOD Bldg,Cty Assessor,,REP,Harley Badley,313,73,232,6,0,2
Mississippi,Armorel Planting Co,Cty Assessor,,REP,Harley Badley,324,174,145,4,0,1
Mississippi,Gosnell Comm Center,Cty Assessor,,REP,Harley Badley,163,86,76,1,0,0
Mississippi,Frim Foundation Ministrie,Cty Assessor,,REP,Harley Badley,209,115,91,2,0,1
Mississippi,Gosnell School,Cty Assessor,,REP,Harley Badley,237,100,135,2,0,0
Mississippi,Dell Community Center,Cty Assessor,,REP,Harley Badley,255,154,101,0,0,0
Mississippi,Leachville City Hall,Cty Assessor,,REP,Harley Badley,502,213,287,2,0,0
Mississippi,Manila Depot,Cty Assessor,,REP,Harley Badley,899,458,439,2,0,0
Mississippi,ANC Burdette,Cty Assessor,,REP,Harley Badley,48,34,12,2,0,0
Mississippi,Charles Strong CC,Cty Assessor,,REP,Harley Badley,169,69,92,8,0,0
Mississippi,Osceola Main Street,Cty Assessor,,REP,Harley Badley,1092,169,890,32,0,1
Mississippi,Keiser FBC,Cty Assessor,,REP,Harley Badley,227,166,61,0,0,0
Mississippi,Wilson Library,Cty Assessor,,REP,Harley Badley,285,178,106,0,0,1
Mississippi,Joiner CH,Cty Assessor,,REP,Harley Badley,75,66,9,0,0,0
Mississippi,Birdsong FS,Cty Assessor,,REP,Harley Badley,63,49,12,0,0,2
Mississippi,Dyess City Hall,Cty Assessor,,REP,Harley Badley,104,89,14,1,0,0
Mississippi,Etowah FS,Cty Assessor,,REP,Harley Badley,160,113,46,1,0,0
Mississippi,Bassett CH,Cty Assessor,,REP,Harley Badley,102,84,10,8,0,0
Mississippi,Trinity Baptist Church,Cty Assessor,,IND,Gwendolyn Orr,506,128,375,3,0,0
Mississippi,Miss County Election Cent,Cty Assessor,,IND,Gwendolyn Orr,534,130,390,13,0,1
Mississippi,AAMOD Bldg,Cty Assessor,,IND,Gwendolyn Orr,497,93,395,6,0,3
Mississippi,Armorel Planting Co,Cty Assessor,,IND,Gwendolyn Orr,47,26,19,2,0,0
Mississippi,Gosnell Comm Center,Cty Assessor,,IND,Gwendolyn Orr,42,22,19,0,0,1
Mississippi,Frim Foundation Ministrie,Cty Assessor,,IND,Gwendolyn Orr,50,25,25,0,0,0
Mississippi,Gosnell School,Cty Assessor,,IND,Gwendolyn Orr,68,26,42,0,0,0
Mississippi,Dell Community Center,Cty Assessor,,IND,Gwendolyn Orr,24,12,12,0,0,0
Mississippi,Leachville City Hall,Cty Assessor,,IND,Gwendolyn Orr,60,25,33,1,0,1
Mississippi,Manila Depot,Cty Assessor,,IND,Gwendolyn Orr,149,83,62,4,0,0
Mississippi,ANC Burdette,Cty Assessor,,IND,Gwendolyn Orr,12,9,3,0,0,0
Mississippi,Charles Strong CC,Cty Assessor,,IND,Gwendolyn Orr,201,92,77,29,0,3
Mississippi,Osceola Main Street,Cty Assessor,,IND,Gwendolyn Orr,816,193,592,28,0,3
Mississippi,Keiser FBC,Cty Assessor,,IND,Gwendolyn Orr,36,23,13,0,0,0
Mississippi,Wilson Library,Cty Assessor,,IND,Gwendolyn Orr,56,38,16,1,0,1
Mississippi,Joiner CH,Cty Assessor,,IND,Gwendolyn Orr,59,47,9,3,0,0
Mississippi,Birdsong FS,Cty Assessor,,IND,Gwendolyn Orr,37,31,5,1,0,0
Mississippi,Dyess City Hall,Cty Assessor,,IND,Gwendolyn Orr,19,16,3,0,0,0
Mississippi,Etowah FS,Cty Assessor,,IND,Gwendolyn Orr,37,29,8,0,0,0
Mississippi,Bassett CH,Cty Assessor,,IND,Gwendolyn Orr,25,19,4,1,0,1
Mississippi,Trinity Baptist Church,JP 8 JP DISTRICT 8,,DEM,Emma Jackson,47,4,43,0,0,0
Mississippi,Miss County Election Cent,JP 8 JP DISTRICT 8,,DEM,Emma Jackson,43,12,30,1,0,0
Mississippi,Armorel Planting Co,JP 8 JP DISTRICT 8,,DEM,Emma Jackson,49,27,22,0,0,0
Mississippi,ANC Burdette,JP 8 JP DISTRICT 8,,DEM,Emma Jackson,2,1,1,0,0,0
Mississippi,Charles Strong CC,JP 8 JP DISTRICT 8,,DEM,Emma Jackson,216,93,95,25,0,3
Mississippi,Osceola Main Street,JP 8 JP DISTRICT 8,,DEM,Emma Jackson,17,5,12,0,0,0
Mississippi,Trinity Baptist Church,JP 8 JP DISTRICT 8,,REP,Rick Ash,89,18,70,1,0,0
Mississippi,Miss County Election Cent,JP 8 JP DISTRICT 8,,REP,Rick Ash,91,11,77,3,0,0
Mississippi,Armorel Planting Co,JP 8 JP DISTRICT 8,,REP,Rick Ash,321,172,142,6,0,1
Mississippi,ANC Burdette,JP 8 JP DISTRICT 8,,REP,Rick Ash,7,6,1,0,0,0
Mississippi,Charles Strong CC,JP 8 JP DISTRICT 8,,REP,Rick Ash,178,80,87,11,0,0
Mississippi,Osceola Main Street,JP 8 JP DISTRICT 8,,REP,Rick Ash,35,1,34,0,0,0
Mississippi,Osceola Main Street,JP10 JP DISTRICT 10,,DEM,Sandra Kennedy-Mitchell,490,93,390,5,0,2
Mississippi,Keiser FBC,JP10 JP DISTRICT 10,,DEM,Sandra Kennedy-Mitchell,44,36,8,0,0,0
Mississippi,Wilson Library,JP10 JP DISTRICT 10,,DEM,Sandra Kennedy-Mitchell,0,0,0,0,0,0
Mississippi,Osceola Main Street,JP10 JP DISTRICT 10,,REP,Betty V. Helper,587,89,483,15,0,0
Mississippi,Keiser FBC,JP10 JP DISTRICT 10,,REP,Betty V. Helper,199,147,52,0,0,0
Mississippi,Wilson Library,JP10 JP DISTRICT 10,,REP,Betty V. Helper,0,0,0,0,0,0
Mississippi,Bassett CH,Constable Scott,,IND,Jason Bennett,81,65,7,9,0,0
Mississippi,Bassett CH,Constable Scott,,IND,Dennis E. Tucker Sr,45,38,2,4,0,1
Mississippi,Trinity Baptist Church,Circuit Clerk,,DEM,Leslie Mullins Mason,877,201,668,8,0,0
Mississippi,Miss County Election Cent,Circuit Clerk,,DEM,Leslie Mullins Mason,1581,287,1257,33,0,4
Mississippi,AAMOD Bldg,Circuit Clerk,,DEM,Leslie Mullins Mason,781,165,602,12,0,2
Mississippi,Armorel Planting Co,Circuit Clerk,,DEM,Leslie Mullins Mason,236,134,95,6,0,1
Mississippi,Gosnell Comm Center,Circuit Clerk,,DEM,Leslie Mullins Mason,165,85,79,1,0,0
Mississippi,Frim Foundation Ministrie,Circuit Clerk,,DEM,Leslie Mullins Mason,213,116,94,2,0,1
Mississippi,Gosnell School,Circuit Clerk,,DEM,Leslie Mullins Mason,260,101,158,1,0,0
Mississippi,Dell Community Center,Circuit Clerk,,DEM,Leslie Mullins Mason,232,134,98,0,0,0
Mississippi,Leachville City Hall,Circuit Clerk,,DEM,Leslie Mullins Mason,426,174,248,3,0,1
Mississippi,Manila Depot,Circuit Clerk,,DEM,Leslie Mullins Mason,839,424,411,4,0,0
Mississippi,ANC Burdette,Circuit Clerk,,DEM,Leslie Mullins Mason,50,34,14,2,0,0
Mississippi,Charles Strong CC,Circuit Clerk,,DEM,Leslie Mullins Mason,303,133,134,34,0,2
Mississippi,Osceola Main Street,Circuit Clerk,,DEM,Leslie Mullins Mason,1674,338,1288,44,0,4
Mississippi,Keiser FBC,Circuit Clerk,,DEM,Leslie Mullins Mason,191,141,50,0,0,0
Mississippi,Wilson Library,Circuit Clerk,,DEM,Leslie Mullins Mason,282,182,97,1,0,2
Mississippi,Joiner CH,Circuit Clerk,,DEM,Leslie Mullins Mason,127,109,15,3,0,0
Mississippi,Birdsong FS,Circuit Clerk,,DEM,Leslie Mullins Mason,86,71,12,1,0,2
Mississippi,Dyess City Hall,Circuit Clerk,,DEM,Leslie Mullins Mason,89,74,14,1,0,0
Mississippi,Etowah FS,Circuit Clerk,,DEM,Leslie Mullins Mason,151,108,42,1,0,0
Mississippi,Bassett CH,Circuit Clerk,,DEM,Leslie Mullins Mason,77,56,10,10,0,1
Mississippi,Keiser FBC,KEISER MAYOR,,IND,Eddie L.Gardner,155,120,35,0,0,0
Mississippi,Keiser FBC,KEISER MAYOR,,IND,George A. Herriman Jr.,60,47,13,0,0,0
Mississippi,Keiser FBC,Ward 1Pos 1 KEISER,,IND,Rethia Hoskins,71,60,11,0,0,0
Mississippi,Keiser FBC,Ward 1Pos 1 KEISER,,IND,Laura L. Smith,139,106,33,0,0,0
Mississippi,Keiser FBC,Ward 2 Pos 2 KEISER,,IND,Lynn Skaggs,149,118,31,0,0,0
Mississippi,Keiser FBC,Ward 2 Pos 2 KEISER,,IND,Jerry Sellars,62,47,15,0,0,0
Mississippi,Charles Strong CC,LUXORA MAYOR,,IND,Lee Charles Brown Jr,227,123,91,12,0,1
Mississippi,Charles Strong CC,LUXORA MAYOR,,IND,Joey Ramirez,43,29,13,1,0,0
Mississippi,Charles Strong CC,LUXORA MAYOR,,IND,Mayor Jasper Jackson,110,27,58,23,0,2
Mississippi,Charles Strong CC,Ward 2 Pos 1 LUXORA,,IND,Carl W. Miner,175,70,78,25,0,2
Mississippi,Charles Strong CC,Ward 2 Pos 1 LUXORA,,IND,Regina Winford,95,54,34,6,0,1
Mississippi,Charles Strong CC,Ward 2 Pos 1 LUXORA,,IND,Billie Fernandez,103,49,48,6,0,0
Mississippi,Charles Strong CC,Ward 2 Pos 2 Lux LUXORA,,IND,Annie Williams Clark,161,72,83,3,0,3
Mississippi,Charles Strong CC,Ward 2 Pos 2 Lux LUXORA,,IND,Finda Robertson,203,103,74,26,0,0
Mississippi,Charles Strong CC,Ward 3 Pos 1 Lux LUXORA,,IND,Willie Willis,230,86,100,22,19,3
Mississippi,Charles Strong CC,Ward 3 Pos 1 Lux LUXORA,,IND,Loretta McCadney,149,84,57,4,4,0
Mississippi,Charles Strong CC,Ward 3 Pos 2 Lux LUXORA,,IND,Darrell Talley,248,129,111,7,0,1
Mississippi,Charles Strong CC,Ward 3 Pos 2 Lux LUXORA,,IND,Tracy A. Range,111,44,62,3,0,2
Mississippi,Osceola Main Street,OSCEOLA MAYOR,,IND,Sally Wilson,1037,222,793,19,0,3
Mississippi,Osceola Main Street,OSCEOLA MAYOR,,IND,Dickie Kennemore,645,100,514,30,0,1
Mississippi,Osceola Main Street,OSCEOLA MAYOR,,IND,"William ""Steve"" Stallings",316,65,241,10,0,0
Mississippi,Osceola Main Street,Ward 1 Pos 1 Osc OSCEOLA WARD 1,,IND,Donnie Pugh,196,61,123,12,0,0
Mississippi,Osceola Main Street,Ward 1 Pos 1 Osc OSCEOLA WARD 1,,IND,Stanley L. Williams Sr,245,51,179,14,0,1
Mississippi,Osceola Main Street,Ward 2 Pos 1 Osc OSCEOLA WARD 2,,IND,Dot Pollock,287,43,233,10,0,1
Mississippi,Osceola Main Street,Ward 2 Pos 1 Osc OSCEOLA WARD 2,,IND,Gregory Baker,423,95,320,7,0,1
Mississippi,Osceola Main Street,Ward 3 Pos 1 Osc OSCEOLA WARD 3,,IND,Adrian Jones,186,37,147,1,0,1
Mississippi,Osceola Main Street,Ward 3 Pos 1 Osc OSCEOLA WARD 3,,IND,Gary Cooper,477,60,403,14,0,0
Mississippi,Osceola Main Street,Ward 3 Pos 1 Osc OSCEOLA WARD 3,,IND,Archie Thomas,157,37,119,1,0,0
Mississippi,Wilson Library,WilSON MAYOR,,IND,Becton Bell,191,138,52,0,0,1
Mississippi,Wilson Library,WilSON MAYOR,,IND,Perry Tippy,81,52,28,1,0,0
Mississippi,Wilson Library,Ward 2 Pos 1 Wil WILSON,,IND,Dwayne Lucius,81,54,27,0,0,0
Mississippi,Wilson Library,Ward 2 Pos 1 Wil WILSON,,IND,Johnny Worsham,186,132,52,1,0,1
Mississippi,Wilson Library,Ward 2 Pos 2 Wil WILSON,,IND,Jimmy W. Walker,177,127,50,0,0,0
Mississippi,Wilson Library,Ward 2 Pos 2 Wil WILSON,,IND,Tony King,94,63,29,1,0,1
Mississippi,Trinity Baptist Church,BLYTHEVILLE MAYOR,,IND,Harold L. Sudbury Jr,289,60,223,6,0,0
Mississippi,Miss County Election Cent,BLYTHEVILLE MAYOR,,IND,Harold L. Sudbury Jr,563,95,452,14,0,2
Mississippi,AAMOD Bldg,BLYTHEVILLE MAYOR,,IND,Harold L. Sudbury Jr,282,53,222,7,0,0
Mississippi,Trinity Baptist Church,BLYTHEVILLE MAYOR,,IND,Tom Henry,150,33,114,3,0,0
Mississippi,Miss County Election Cent,BLYTHEVILLE MAYOR,,IND,Tom Henry,291,43,238,8,0,2
Mississippi,AAMOD Bldg,BLYTHEVILLE MAYOR,,IND,Tom Henry,77,14,62,0,0,1
Mississippi,Trinity Baptist Church,BLYTHEVILLE MAYOR,,IND,James W. Sanders,561,132,425,4,0,0
Mississippi,Miss County Election Cent,BLYTHEVILLE MAYOR,,IND,James W. Sanders,594,117,473,4,0,0
Mississippi,AAMOD Bldg,BLYTHEVILLE MAYOR,,IND,James W. Sanders,557,117,427,9,0,4
Mississippi,Trinity Baptist Church,Ward 1 Pos 2 Bly BLYTHEVILLE WARD 1,,IND,Don Driskell,168,36,130,2,0,0
Mississippi,Trinity Baptist Church,Ward 1 Pos 2 Bly BLYTHEVILLE WARD 1,,IND,Stan Parks,255,53,197,5,0,0
Mississippi,Trinity Baptist Church,Ward 1 Pos 2 Bly BLYTHEVILLE WARD 1,,IND,Vera James,552,134,413,5,0,0
Mississippi,Miss County Election Cent,Ward 2 Pos 2 Bly BLYTHEVILLE WARD 2,,IND,Matt Perin,917,151,743,19,0,4
Mississippi,Miss County Election Cent,Ward 2 Pos 2 Bly BLYTHEVILLE WARD 2,,IND,L.C. Hartsfield III,436,78,350,8,0,0
Mississippi,Gosnell Comm Center,GOSNELL MAYOR,,IND,Teresa Walker,79,52,26,0,0,1
Mississippi,Frim Foundation Ministrie,GOSNELL MAYOR,,IND,Teresa Walker,65,42,21,2,0,0
Mississippi,Gosnell School,GOSNELL MAYOR,,IND,Teresa Walker,75,29,45,1,0,0
Mississippi,Gosnell Comm Center,GOSNELL MAYOR,,IND,Darryl Grissom,71,34,37,0,0,0
Mississippi,Frim Foundation Ministrie,GOSNELL MAYOR,,IND,Darryl Grissom,70,39,30,0,0,1
Mississippi,Gosnell School,GOSNELL MAYOR,,IND,Darryl Grissom,50,18,32,0,0,0
Mississippi,Gosnell Comm Center,GOSNELL MAYOR,,IND,John Pate,64,30,33,1,0,0
Mississippi,Frim Foundation Ministrie,GOSNELL MAYOR,,IND,John Pate,131,66,65,0,0,0
Mississippi,Gosnell School,GOSNELL MAYOR,,IND,John Pate,66,30,36,0,0,0
Mississippi,Gosnell Comm Center,Ward 1 Pos 1 Gos GOSNELL WARD 1,,IND,James Christopher Haynes,66,23,41,1,0,1
Mississippi,Gosnell Comm Center,Ward 1 Pos 1 Gos GOSNELL WARD 1,,IND,Eric Blount,60,41,19,0,0,0
Mississippi,Gosnell Comm Center,Ward 1 Pos 1 Gos GOSNELL WARD 1,,IND,C. Steve Ledbetter,84,48,36,0,0,0
Mississippi,Manila Depot,MANILA MAYOR,,IND,Wayne Wagner,474,247,225,2,0,0
Mississippi,Manila Depot,MANILA MAYOR,,IND,Jackie Hill,405,203,198,4,0,0
