county,precinct,office,district,party,candidate,votes,absentee,provisional,early_vote,election_day
Craighead,Precinct 3,Lieutenant Governor,,DEM,Anthony Bland,203,2,0,134,67
Craighead,Precinct 4,Lieutenant Governor,,DEM,Anthony Bland,197,4,0,139,54
Craighead,Precinct 5,Lieutenant Governor,,DEM,Anthony Bland,155,5,0,106,44
Craighead,Precinct 6,Lieutenant Governor,,DEM,Anthony Bland,145,8,0,88,49
Craighead,Precinct 7,Lieutenant Governor,,DEM,Anthony Bland,175,1,0,104,70
Craighead,Precinct 8,Lieutenant Governor,,DEM,Anthony Bland,136,4,1,59,72
Craighead,Precinct 9,Lieutenant Governor,,DEM,Anthony Bland,125,4,0,82,39
Craighead,Precinct 10,Lieutenant Governor,,DEM,Anthony Bland,151,0,0,91,60
Craighead,Precinct 11,Lieutenant Governor,,DEM,Anthony Bland,144,2,0,94,48
Craighead,Precinct 12,Lieutenant Governor,,DEM,Anthony Bland,149,4,0,100,45
Craighead,Precinct 13,Lieutenant Governor,,DEM,Anthony Bland,212,4,1,108,99
Craighead,Precinct 14,Lieutenant Governor,,DEM,Anthony Bland,191,3,0,97,91
Craighead,Precinct 15,Lieutenant Governor,,DEM,Anthony Bland,202,9,0,119,74
Craighead,Precinct 16,Lieutenant Governor,,DEM,Anthony Bland,168,3,0,122,43
Craighead,Precinct 17,Lieutenant Governor,,DEM,Anthony Bland,173,2,0,137,34
Craighead,Precinct 18,Lieutenant Governor,,DEM,Anthony Bland,203,9,0,127,67
Craighead,Precinct 19,Lieutenant Governor,,DEM,Anthony Bland,121,2,1,47,71
Craighead,Precinct 20,Lieutenant Governor,,DEM,Anthony Bland,166,3,0,126,37
Craighead,Precinct 21,Lieutenant Governor,,DEM,Anthony Bland,193,5,0,103,85
Craighead,Precinct 22,Lieutenant Governor,,DEM,Anthony Bland,173,5,0,89,79
Craighead,Precinct 23,Lieutenant Governor,,DEM,Anthony Bland,157,6,0,107,44
Craighead,Precinct 24,Lieutenant Governor,,DEM,Anthony Bland,175,1,0,99,75
Craighead,Precinct 25,Lieutenant Governor,,DEM,Anthony Bland,170,4,0,118,48
Craighead,Precinct 26,Lieutenant Governor,,DEM,Anthony Bland,173,2,1,107,63
Craighead,Precinct 27,Lieutenant Governor,,DEM,Anthony Bland,149,3,0,80,66
Craighead,Precinct 28,Lieutenant Governor,,DEM,Anthony Bland,192,2,1,123,66
Craighead,Precinct 29,Lieutenant Governor,,DEM,Anthony Bland,219,2,1,135,81
Craighead,Precinct 30,Lieutenant Governor,,DEM,Anthony Bland,204,0,0,140,64
Craighead,Precinct 31,Lieutenant Governor,,DEM,Anthony Bland,74,1,0,39,34
Craighead,Precinct 32,Lieutenant Governor,,DEM,Anthony Bland,161,0,1,73,87
Craighead,Precinct 33,Lieutenant Governor,,DEM,Anthony Bland,182,2,0,112,68
Craighead,Precinct 34,Lieutenant Governor,,DEM,Anthony Bland,185,1,1,72,111
Craighead,Precinct 35,Lieutenant Governor,,DEM,Anthony Bland,169,2,0,87,80
Craighead,Precinct 36,Lieutenant Governor,,DEM,Anthony Bland,148,3,0,84,61
Craighead,Precinct 37,Lieutenant Governor,,DEM,Anthony Bland,108,1,0,50,57
Craighead,Precinct 38,Lieutenant Governor,,DEM,Anthony Bland,108,1,0,72,35
Craighead,Precinct 39,Lieutenant Governor,,DEM,Anthony Bland,142,2,1,69,70
Craighead,Precinct 40,Lieutenant Governor,,DEM,Anthony Bland,91,0,0,64,27
Craighead,Precinct 41,Lieutenant Governor,,DEM,Anthony Bland,97,2,0,33,62
Craighead,Precinct 42,Lieutenant Governor,,DEM,Anthony Bland,65,0,0,35,30
Craighead,Precinct 43,Lieutenant Governor,,DEM,Anthony Bland,113,2,0,38,73
Craighead,Precinct 44,Lieutenant Governor,,DEM,Anthony Bland,158,2,1,90,65
Craighead,Precinct 45,Lieutenant Governor,,DEM,Anthony Bland,127,1,0,65,61
Craighead,Precinct 46,Lieutenant Governor,,DEM,Anthony Bland,145,0,0,78,67
Craighead,Precinct 47,Lieutenant Governor,,DEM,Anthony Bland,99,1,0,56,42
Craighead,Precinct 48,Lieutenant Governor,,DEM,Anthony Bland,130,0,0,85,45
Craighead,Precinct 49,Lieutenant Governor,,DEM,Anthony Bland,44,0,0,13,31
Craighead,Precinct 50,Lieutenant Governor,,DEM,Anthony Bland,103,0,0,35,68
Craighead,Precinct 51,Lieutenant Governor,,DEM,Anthony Bland,101,0,0,35,66
Craighead,Precinct 52,Lieutenant Governor,,DEM,Anthony Bland,19,0,0,6,13
Craighead,Precinct 53,Lieutenant Governor,,DEM,Anthony Bland,17,0,0,8,9
Craighead,Precinct 1,Lieutenant Governor,,REP,Lt. Governor Tim Griffin,187,3,1,130,53
Craighead,Precinct 2,Lieutenant Governor,,REP,Lt. Governor Tim Griffin,206,1,0,147,58
Craighead,Precinct 3,Lieutenant Governor,,REP,Lt. Governor Tim Griffin,226,6,0,115,105
Craighead,Precinct 4,Lieutenant Governor,,REP,Lt. Governor Tim Griffin,208,2,1,134,71
Craighead,Precinct 5,Lieutenant Governor,,REP,Lt. Governor Tim Griffin,270,11,0,166,93
Craighead,Precinct 6,Lieutenant Governor,,REP,Lt. Governor Tim Griffin,549,10,0,343,196
Craighead,Precinct 7,Lieutenant Governor,,REP,Lt. Governor Tim Griffin,591,9,0,313,269
Craighead,Precinct 8,Lieutenant Governor,,REP,Lt. Governor Tim Griffin,492,5,0,236,251
Craighead,Precinct 9,Lieutenant Governor,,REP,Lt. Governor Tim Griffin,420,3,1,273,143
Craighead,Precinct 10,Lieutenant Governor,,REP,Lt. Governor Tim Griffin,372,3,0,228,141
Craighead,Precinct 11,Lieutenant Governor,,REP,Lt. Governor Tim Griffin,447,9,0,244,194
Craighead,Precinct 12,Lieutenant Governor,,REP,Lt. Governor Tim Griffin,338,2,0,198,138
Craighead,Precinct 13,Lieutenant Governor,,REP,Lt. Governor Tim Griffin,287,5,0,171,111
Craighead,Precinct 14,Lieutenant Governor,,REP,Lt. Governor Tim Griffin,104,4,0,48,52
Craighead,Precinct 15,Lieutenant Governor,,REP,Lt. Governor Tim Griffin,329,8,0,208,113
Craighead,Precinct 16,Lieutenant Governor,,REP,Lt. Governor Tim Griffin,340,7,0,227,106
Craighead,Precinct 17,Lieutenant Governor,,REP,Lt. Governor Tim Griffin,426,10,1,312,103
Craighead,Precinct 18,Lieutenant Governor,,REP,Lt. Governor Tim Griffin,345,7,0,216,122
Craighead,Precinct 19,Lieutenant Governor,,REP,Lt. Governor Tim Griffin,90,0,0,29,61
Craighead,Precinct 20,Lieutenant Governor,,REP,Lt. Governor Tim Griffin,339,13,0,253,73
Craighead,Precinct 21,Lieutenant Governor,,REP,Lt. Governor Tim Griffin,288,3,0,157,128
Craighead,Precinct 22,Lieutenant Governor,,REP,Lt. Governor Tim Griffin,258,2,0,124,132
Craighead,Precinct 23,Lieutenant Governor,,REP,Lt. Governor Tim Griffin,292,32,0,166,94
Craighead,Precinct 24,Lieutenant Governor,,REP,Lt. Governor Tim Griffin,280,2,0,198,80
Craighead,Precinct 25,Lieutenant Governor,,REP,Lt. Governor Tim Griffin,292,6,1,210,75
Craighead,Precinct 26,Lieutenant Governor,,REP,Lt. Governor Tim Griffin,112,1,0,71,40
Craighead,Precinct 27,Lieutenant Governor,,REP,Lt. Governor Tim Griffin,215,2,0,126,87
Craighead,Precinct 28,Lieutenant Governor,,REP,Lt. Governor Tim Griffin,391,13,0,237,141
Craighead,Precinct 29,Lieutenant Governor,,REP,Lt. Governor Tim Griffin,424,1,0,223,200
Craighead,Precinct 30,Lieutenant Governor,,REP,Lt. Governor Tim Griffin,718,6,0,414,298
Craighead,Precinct 31,Lieutenant Governor,,REP,Lt. Governor Tim Griffin,410,2,3,212,193
Craighead,Precinct 32,Lieutenant Governor,,REP,Lt. Governor Tim Griffin,48,0,1,22,25
Craighead,Precinct 33,Lieutenant Governor,,REP,Lt. Governor Tim Griffin,220,3,2,132,83
Craighead,Precinct 34,Lieutenant Governor,,REP,Lt. Governor Tim Griffin,127,4,0,56,67
Craighead,Precinct 35,Lieutenant Governor,,REP,Lt. Governor Tim Griffin,166,4,0,100,62
Craighead,Precinct 36,Lieutenant Governor,,REP,Lt. Governor Tim Griffin,428,6,0,212,210
Craighead,Precinct 37,Lieutenant Governor,,REP,Lt. Governor Tim Griffin,533,1,2,171,359
Craighead,Precinct 38,Lieutenant Governor,,REP,Lt. Governor Tim Griffin,397,4,0,185,208
Craighead,Precinct 39,Lieutenant Governor,,REP,Lt. Governor Tim Griffin,385,4,0,190,191
Craighead,Precinct 40,Lieutenant Governor,,REP,Lt. Governor Tim Griffin,436,3,0,228,205
Craighead,Precinct 41,Lieutenant Governor,,REP,Lt. Governor Tim Griffin,424,4,0,210,210
Craighead,Precinct 42,Lieutenant Governor,,REP,Lt. Governor Tim Griffin,341,2,1,158,180
Craighead,Precinct 43,Lieutenant Governor,,REP,Lt. Governor Tim Griffin,497,0,0,157,340
Craighead,Precinct 44,Lieutenant Governor,,REP,Lt. Governor Tim Griffin,382,2,0,238,142
Craighead,Precinct 45,Lieutenant Governor,,REP,Lt. Governor Tim Griffin,314,5,0,204,105
Craighead,Precinct 46,Lieutenant Governor,,REP,Lt. Governor Tim Griffin,497,2,0,272,223
Craighead,Precinct 47,Lieutenant Governor,,REP,Lt. Governor Tim Griffin,546,5,1,275,265
Craighead,Precinct 48,Lieutenant Governor,,REP,Lt. Governor Tim Griffin,412,3,0,239,170
Craighead,Precinct 49,Lieutenant Governor,,REP,Lt. Governor Tim Griffin,126,0,0,45,81
Craighead,Precinct 50,Lieutenant Governor,,REP,Lt. Governor Tim Griffin,369,1,0,122,246
Craighead,Precinct 51,Lieutenant Governor,,REP,Lt. Governor Tim Griffin,305,3,0,93,209
Craighead,Precinct 52,Lieutenant Governor,,REP,Lt. Governor Tim Griffin,64,0,0,33,31
Craighead,Precinct 53,Lieutenant Governor,,REP,Lt. Governor Tim Griffin,117,0,0,58,59
Craighead,Precinct 1,Lieutenant Governor,,LIB,Frank Gilbert,15,0,0,9,6
Craighead,Precinct 2,Lieutenant Governor,,LIB,Frank Gilbert,13,0,0,6,7
Craighead,Precinct 3,Lieutenant Governor,,LIB,Frank Gilbert,16,2,0,7,7
Craighead,Precinct 4,Lieutenant Governor,,LIB,Frank Gilbert,23,0,0,13,10
Craighead,Precinct 5,Lieutenant Governor,,LIB,Frank Gilbert,24,0,0,15,9
Craighead,Precinct 6,Lieutenant Governor,,LIB,Frank Gilbert,13,1,0,8,4
Craighead,Precinct 7,Lieutenant Governor,,LIB,Frank Gilbert,16,0,0,5,11
Craighead,Precinct 8,Lieutenant Governor,,LIB,Frank Gilbert,17,0,0,7,10
Craighead,Precinct 9,Lieutenant Governor,,LIB,Frank Gilbert,18,0,0,12,6
Craighead,Precinct 10,Lieutenant Governor,,LIB,Frank Gilbert,23,0,0,11,12
Craighead,Precinct 11,Lieutenant Governor,,LIB,Frank Gilbert,8,1,0,5,2
Craighead,Precinct 12,Lieutenant Governor,,LIB,Frank Gilbert,20,0,0,12,8
Craighead,Precinct 13,Lieutenant Governor,,LIB,Frank Gilbert,26,0,0,15,11
Craighead,Precinct 14,Lieutenant Governor,,LIB,Frank Gilbert,18,0,0,7,11
Craighead,Precinct 15,Lieutenant Governor,,LIB,Frank Gilbert,13,0,0,7,6
Craighead,Precinct 16,Lieutenant Governor,,LIB,Frank Gilbert,6,0,0,5,1
Craighead,Precinct 17,Lieutenant Governor,,LIB,Frank Gilbert,14,1,0,10,3
Craighead,Precinct 18,Lieutenant Governor,,LIB,Frank Gilbert,22,0,0,14,8
Craighead,Precinct 19,Lieutenant Governor,,LIB,Frank Gilbert,5,0,0,2,3
Craighead,Precinct 20,Lieutenant Governor,,LIB,Frank Gilbert,13,0,0,10,3
Craighead,Precinct 21,Lieutenant Governor,,LIB,Frank Gilbert,19,0,0,10,9
Craighead,Precinct 22,Lieutenant Governor,,LIB,Frank Gilbert,12,0,0,1,11
Craighead,Precinct 23,Lieutenant Governor,,LIB,Frank Gilbert,21,0,0,13,8
Craighead,Precinct 24,Lieutenant Governor,,LIB,Frank Gilbert,12,0,0,8,4
Craighead,Precinct 25,Lieutenant Governor,,LIB,Frank Gilbert,11,0,0,4,7
Craighead,Precinct 26,Lieutenant Governor,,LIB,Frank Gilbert,13,0,0,4,9
Craighead,Precinct 27,Lieutenant Governor,,LIB,Frank Gilbert,7,0,0,4,3
Craighead,Precinct 28,Lieutenant Governor,,LIB,Frank Gilbert,11,0,0,5,6
Craighead,Precinct 29,Lieutenant Governor,,LIB,Frank Gilbert,22,0,0,10,12
Craighead,Precinct 30,Lieutenant Governor,,LIB,Frank Gilbert,29,2,0,11,16
Craighead,Precinct 31,Lieutenant Governor,,LIB,Frank Gilbert,16,0,0,6,10
Craighead,Precinct 32,Lieutenant Governor,,LIB,Frank Gilbert,7,0,0,2,5
Craighead,Precinct 33,Lieutenant Governor,,LIB,Frank Gilbert,16,0,0,9,7
Craighead,Precinct 34,Lieutenant Governor,,LIB,Frank Gilbert,10,0,0,6,4
Craighead,Precinct 35,Lieutenant Governor,,LIB,Frank Gilbert,11,0,0,4,7
Craighead,Precinct 36,Lieutenant Governor,,LIB,Frank Gilbert,19,0,0,10,9
Craighead,Precinct 37,Lieutenant Governor,,LIB,Frank Gilbert,18,0,0,7,11
Craighead,Precinct 38,Lieutenant Governor,,LIB,Frank Gilbert,27,0,0,15,12
Craighead,Precinct 39,Lieutenant Governor,,LIB,Frank Gilbert,25,0,0,7,18
Craighead,Precinct 40,Lieutenant Governor,,LIB,Frank Gilbert,19,2,0,12,5
Craighead,Precinct 41,Lieutenant Governor,,LIB,Frank Gilbert,16,0,1,2,13
Craighead,Precinct 42,Lieutenant Governor,,LIB,Frank Gilbert,11,1,0,3,7
Craighead,Precinct 43,Lieutenant Governor,,LIB,Frank Gilbert,18,1,0,4,13
Craighead,Precinct 44,Lieutenant Governor,,LIB,Frank Gilbert,22,0,0,13,9
Craighead,Precinct 45,Lieutenant Governor,,LIB,Frank Gilbert,13,0,0,5,8
Craighead,Precinct 46,Lieutenant Governor,,LIB,Frank Gilbert,19,0,0,12,7
Craighead,Precinct 47,Lieutenant Governor,,LIB,Frank Gilbert,18,0,0,9,9
Craighead,Precinct 48,Lieutenant Governor,,LIB,Frank Gilbert,18,0,0,13,5
Craighead,Precinct 49,Lieutenant Governor,,LIB,Frank Gilbert,4,0,0,1,3
Craighead,Precinct 50,Lieutenant Governor,,LIB,Frank Gilbert,15,0,0,4,11
Craighead,Precinct 51,Lieutenant Governor,,LIB,Frank Gilbert,9,0,0,3,6
Craighead,Precinct 52,Lieutenant Governor,,LIB,Frank Gilbert,4,0,0,3,1
Craighead,Precinct 53,Lieutenant Governor,,LIB,Frank Gilbert,4,0,0,1,3
Craighead,Precinct 1,Attorney General,,LIB,Kerry Hicks,15,0,0,8,7
Craighead,Precinct 2,Attorney General,,LIB,Kerry Hicks,14,0,0,10,4
Craighead,Precinct 3,Attorney General,,LIB,Kerry Hicks,8,0,0,5,3
Craighead,Precinct 4,Attorney General,,LIB,Kerry Hicks,10,0,0,6,4
Craighead,Precinct 5,Attorney General,,LIB,Kerry Hicks,14,0,0,10,4
Craighead,Precinct 6,Attorney General,,LIB,Kerry Hicks,8,0,0,5,3
Craighead,Precinct 7,Attorney General,,LIB,Kerry Hicks,15,0,0,4,11
Craighead,Precinct 8,Attorney General,,LIB,Kerry Hicks,15,0,0,5,10
Craighead,Precinct 9,Attorney General,,LIB,Kerry Hicks,12,0,0,7,5
Craighead,Precinct 10,Attorney General,,LIB,Kerry Hicks,16,0,0,8,8
Craighead,Precinct 11,Attorney General,,LIB,Kerry Hicks,9,1,0,4,4
Craighead,Precinct 12,Attorney General,,LIB,Kerry Hicks,11,0,0,5,6
Craighead,Precinct 13,Attorney General,,LIB,Kerry Hicks,16,0,0,5,11
Craighead,Precinct 14,Attorney General,,LIB,Kerry Hicks,17,0,0,6,11
Craighead,Precinct 15,Attorney General,,LIB,Kerry Hicks,5,0,0,3,2
Craighead,Precinct 16,Attorney General,,LIB,Kerry Hicks,11,0,0,8,3
Craighead,Precinct 17,Attorney General,,LIB,Kerry Hicks,12,0,0,10,2
Craighead,Precinct 18,Attorney General,,LIB,Kerry Hicks,22,0,0,14,8
Craighead,Precinct 19,Attorney General,,LIB,Kerry Hicks,7,0,0,1,6
Craighead,Precinct 20,Attorney General,,LIB,Kerry Hicks,12,2,0,2,8
Craighead,Precinct 21,Attorney General,,LIB,Kerry Hicks,20,0,0,13,7
Craighead,Precinct 22,Attorney General,,LIB,Kerry Hicks,14,0,0,3,11
Craighead,Precinct 23,Attorney General,,LIB,Kerry Hicks,21,0,0,13,8
Craighead,Precinct 24,Attorney General,,LIB,Kerry Hicks,9,0,0,6,3
Craighead,Precinct 25,Attorney General,,LIB,Kerry Hicks,5,0,0,3,2
Craighead,Precinct 26,Attorney General,,LIB,Kerry Hicks,16,0,0,7,9
Craighead,Precinct 27,Attorney General,,LIB,Kerry Hicks,9,1,0,4,4
Craighead,Precinct 28,Attorney General,,LIB,Kerry Hicks,9,0,0,5,4
Craighead,Precinct 29,Attorney General,,LIB,Kerry Hicks,13,0,0,7,6
Craighead,Precinct 30,Attorney General,,LIB,Kerry Hicks,21,2,0,11,8
Craighead,Precinct 31,Attorney General,,LIB,Kerry Hicks,7,0,0,2,5
Craighead,Precinct 32,Attorney General,,LIB,Kerry Hicks,6,0,0,4,2
Craighead,Precinct 33,Attorney General,,LIB,Kerry Hicks,10,0,0,2,8
Craighead,Precinct 34,Attorney General,,LIB,Kerry Hicks,12,0,0,3,9
Craighead,Precinct 35,Attorney General,,LIB,Kerry Hicks,6,0,0,3,3
Craighead,Precinct 36,Attorney General,,LIB,Kerry Hicks,27,2,0,11,14
Craighead,Precinct 37,Attorney General,,LIB,Kerry Hicks,9,0,0,3,6
Craighead,Precinct 38,Attorney General,,LIB,Kerry Hicks,22,0,0,12,10
Craighead,Precinct 39,Attorney General,,LIB,Kerry Hicks,24,0,0,7,17
Craighead,Precinct 40,Attorney General,,LIB,Kerry Hicks,20,2,0,9,9
Craighead,Precinct 41,Attorney General,,LIB,Kerry Hicks,19,1,1,5,12
Craighead,Precinct 42,Attorney General,,LIB,Kerry Hicks,9,1,0,2,6
Craighead,Precinct 43,Attorney General,,LIB,Kerry Hicks,14,0,0,4,10
Craighead,Precinct 44,Attorney General,,LIB,Kerry Hicks,13,0,0,9,4
Craighead,Precinct 45,Attorney General,,LIB,Kerry Hicks,10,0,0,5,5
Craighead,Precinct 46,Attorney General,,LIB,Kerry Hicks,16,0,0,10,6
Craighead,Precinct 47,Attorney General,,LIB,Kerry Hicks,11,0,0,5,6
Craighead,Precinct 48,Attorney General,,LIB,Kerry Hicks,25,0,0,13,12
Craighead,Precinct 49,Attorney General,,LIB,Kerry Hicks,6,0,0,2,4
Craighead,Precinct 50,Attorney General,,LIB,Kerry Hicks,11,0,0,3,8
Craighead,Precinct 51,Attorney General,,LIB,Kerry Hicks,8,0,0,3,5
Craighead,Precinct 52,Attorney General,,LIB,Kerry Hicks,3,0,0,1,2
Craighead,Precinct 53,Attorney General,,LIB,Kerry Hicks,6,0,0,2,4
Craighead,Precinct 1,Attorney General,,REP,Attorney General Leslie Rutledge,176,3,0,127,46
Craighead,Precinct 2,Attorney General,,REP,Attorney General Leslie Rutledge,205,1,0,144,60
Craighead,Precinct 3,Attorney General,,REP,Attorney General Leslie Rutledge,231,6,0,118,107
Craighead,Precinct 4,Attorney General,,REP,Attorney General Leslie Rutledge,206,2,1,134,69
Craighead,Precinct 5,Attorney General,,REP,Attorney General Leslie Rutledge,271,10,0,168,93
Craighead,Precinct 6,Attorney General,,REP,Attorney General Leslie Rutledge,527,9,0,331,187
Craighead,Precinct 7,Attorney General,,REP,Attorney General Leslie Rutledge,574,9,0,302,263
Craighead,Precinct 8,Attorney General,,REP,Attorney General Leslie Rutledge,483,5,0,234,244
Craighead,Precinct 9,Attorney General,,REP,Attorney General Leslie Rutledge,408,5,1,261,141
Craighead,Precinct 10,Attorney General,,REP,Attorney General Leslie Rutledge,356,2,0,210,144
Craighead,Precinct 11,Attorney General,,REP,Attorney General Leslie Rutledge,433,9,0,235,189
Craighead,Precinct 12,Attorney General,,REP,Attorney General Leslie Rutledge,344,3,0,201,140
Craighead,Precinct 13,Attorney General,,REP,Attorney General Leslie Rutledge,292,5,1,177,109
Craighead,Precinct 14,Attorney General,,REP,Attorney General Leslie Rutledge,109,5,0,49,55
Craighead,Precinct 15,Attorney General,,REP,Attorney General Leslie Rutledge,320,6,0,204,110
Craighead,Precinct 16,Attorney General,,REP,Attorney General Leslie Rutledge,328,7,0,221,100
Craighead,Precinct 17,Attorney General,,REP,Attorney General Leslie Rutledge,405,11,1,295,98
Craighead,Precinct 18,Attorney General,,REP,Attorney General Leslie Rutledge,323,7,0,202,114
Craighead,Precinct 19,Attorney General,,REP,Attorney General Leslie Rutledge,85,0,0,31,54
Craighead,Precinct 20,Attorney General,,REP,Attorney General Leslie Rutledge,301,8,0,233,60
Craighead,Precinct 21,Attorney General,,REP,Attorney General Leslie Rutledge,276,3,0,151,122
Craighead,Precinct 22,Attorney General,,REP,Attorney General Leslie Rutledge,246,3,0,116,127
Craighead,Precinct 23,Attorney General,,REP,Attorney General Leslie Rutledge,280,30,0,162,88
Craighead,Precinct 24,Attorney General,,REP,Attorney General Leslie Rutledge,262,2,0,186,74
Craighead,Precinct 25,Attorney General,,REP,Attorney General Leslie Rutledge,280,7,1,199,73
Craighead,Precinct 26,Attorney General,,REP,Attorney General Leslie Rutledge,99,1,0,62,36
Craighead,Precinct 27,Attorney General,,REP,Attorney General Leslie Rutledge,206,1,0,124,81
Craighead,Precinct 28,Attorney General,,REP,Attorney General Leslie Rutledge,383,13,0,234,136
Craighead,Precinct 29,Attorney General,,REP,Attorney General Leslie Rutledge,416,1,0,219,196
Craighead,Precinct 30,Attorney General,,REP,Attorney General Leslie Rutledge,700,6,0,410,284
Craighead,Precinct 31,Attorney General,,REP,Attorney General Leslie Rutledge,415,2,3,213,197
Craighead,Precinct 32,Attorney General,,REP,Attorney General Leslie Rutledge,42,0,1,21,20
Craighead,Precinct 33,Attorney General,,REP,Attorney General Leslie Rutledge,213,3,2,130,78
Craighead,Precinct 34,Attorney General,,REP,Attorney General Leslie Rutledge,124,4,0,58,62
Craighead,Precinct 35,Attorney General,,REP,Attorney General Leslie Rutledge,175,4,0,107,64
Craighead,Precinct 36,Attorney General,,REP,Attorney General Leslie Rutledge,411,4,0,205,202
Craighead,Precinct 37,Attorney General,,REP,Attorney General Leslie Rutledge,522,1,2,167,352
Craighead,Precinct 38,Attorney General,,REP,Attorney General Leslie Rutledge,390,4,0,187,199
Craighead,Precinct 39,Attorney General,,REP,Attorney General Leslie Rutledge,373,4,0,184,185
Craighead,Precinct 40,Attorney General,,REP,Attorney General Leslie Rutledge,424,3,0,227,194
Craighead,Precinct 41,Attorney General,,REP,Attorney General Leslie Rutledge,416,3,0,209,204
Craighead,Precinct 42,Attorney General,,REP,Attorney General Leslie Rutledge,333,2,1,157,173
Craighead,Precinct 43,Attorney General,,REP,Attorney General Leslie Rutledge,489,1,0,154,334
Craighead,Precinct 44,Attorney General,,REP,Attorney General Leslie Rutledge,379,2,0,236,141
Craighead,Precinct 45,Attorney General,,REP,Attorney General Leslie Rutledge,310,5,0,200,105
Craighead,Precinct 46,Attorney General,,REP,Attorney General Leslie Rutledge,494,2,0,275,217
Craighead,Precinct 47,Attorney General,,REP,Attorney General Leslie Rutledge,546,5,1,278,262
Craighead,Precinct 48,Attorney General,,REP,Attorney General Leslie Rutledge,391,2,0,229,160
