county,precinct,office,district,party,candidate,votes,absentee,provisional,early_vote,election_day
Boone,District 6.1,Commissioner of State Lands,,REP,Tommy Land,108,0,0,37,71
Boone,"District 6.2,6.3,6.5 to 6.8",Commissioner of State Lands,,REP,Tommy Land,732,8,0,379,345
Boone,District 6.4,Commissioner of State Lands,,REP,Tommy Land,10,0,0,0,10
Boone,"District 7.1,7.3,7.8",Commissioner of State Lands,,REP,Tommy Land,494,6,0,194,294
Boone,District 7.2,Commissioner of State Lands,,REP,Tommy Land,16,1,0,7,8
Boone,District 7.4 to 7.7,Commissioner of State Lands,,REP,Tommy Land,241,1,0,113,127
Boone,"District 8.1,8.5",Commissioner of State Lands,,REP,Tommy Land,615,11,0,433,171
Boone,District 8.2 to 8.4,Commissioner of State Lands,,REP,Tommy Land,320,9,0,186,125
Boone,District 9.1,Commissioner of State Lands,,REP,Tommy Land,52,0,0,10,42
Boone,"District 9.2 to 9.4,9.6",Commissioner of State Lands,,REP,Tommy Land,697,10,0,362,325
Boone,District 9.5,Commissioner of State Lands,,REP,Tommy Land,45,0,0,26,19
Boone,District 10.1,Commissioner of State Lands,,REP,Tommy Land,37,0,0,7,30
Boone,District 10.2 to 10.8,Commissioner of State Lands,,REP,Tommy Land,858,23,0,276,559
Boone,District 11.1,Commissioner of State Lands,,REP,Tommy Land,72,1,0,14,57
Boone,District 11.2,Commissioner of State Lands,,REP,Tommy Land,25,0,0,9,16
Boone,"District 11.3,11.4",Commissioner of State Lands,,REP,Tommy Land,513,3,0,211,299
Boone,District 12.1 to 12.3,Commissioner of State Lands,,REP,Tommy Land,180,0,0,41,139
Boone,District 12.4,Commissioner of State Lands,,REP,Tommy Land,10,0,0,3,7
Boone,District 1.1,Commissioner of State Lands,,LIB,T.J. Campbell,43,1,0,26,16
Boone,District 1.2,Commissioner of State Lands,,LIB,T.J. Campbell,2,0,0,1,1
Boone,District 2.1,Commissioner of State Lands,,LIB,T.J. Campbell,41,0,0,34,7
Boone,District 2.2,Commissioner of State Lands,,LIB,T.J. Campbell,0,0,0,0,0
Boone,"District 3.1, 3.3",Commissioner of State Lands,,LIB,T.J. Campbell,39,1,0,17,21
Boone,District 3.2,Commissioner of State Lands,,LIB,T.J. Campbell,0,0,0,0,0
Boone,District 4.1,Commissioner of State Lands,,LIB,T.J. Campbell,29,1,0,22,6
Boone,District 4.2,Commissioner of State Lands,,LIB,T.J. Campbell,0,0,0,0,0
Boone,District 5.1,Commissioner of State Lands,,LIB,T.J. Campbell,4,0,0,2,2
Boone,"District 5.2,5.3,5.5 to 5.9",Commissioner of State Lands,,LIB,T.J. Campbell,28,0,0,11,17
Boone,District 5.4,Commissioner of State Lands,,LIB,T.J. Campbell,0,0,0,0,0
Boone,District 6.1,Commissioner of State Lands,,LIB,T.J. Campbell,2,0,0,1,1
Boone,"District 6.2,6.3,6.5 to 6.8",Commissioner of State Lands,,LIB,T.J. Campbell,21,0,0,8,13
Boone,District 6.4,Commissioner of State Lands,,LIB,T.J. Campbell,1,0,0,0,1
Boone,"District 7.1,7.3,7.8",Commissioner of State Lands,,LIB,T.J. Campbell,16,0,0,7,9
Boone,District 7.2,Commissioner of State Lands,,LIB,T.J. Campbell,3,0,0,0,3
Boone,District 7.4 to 7.7,Commissioner of State Lands,,LIB,T.J. Campbell,9,0,0,3,6
Boone,"District 8.1,8.5",Commissioner of State Lands,,LIB,T.J. Campbell,23,0,0,13,10
Boone,District 8.2 to 8.4,Commissioner of State Lands,,LIB,T.J. Campbell,18,0,0,9,9
Boone,District 9.1,Commissioner of State Lands,,LIB,T.J. Campbell,0,0,0,0,0
Boone,"District 9.2 to 9.4,9.6",Commissioner of State Lands,,LIB,T.J. Campbell,33,2,0,16,15
Boone,District 9.5,Commissioner of State Lands,,LIB,T.J. Campbell,4,0,0,2,2
Boone,District 10.1,Commissioner of State Lands,,LIB,T.J. Campbell,1,0,0,0,1
Boone,District 10.2 to 10.8,Commissioner of State Lands,,LIB,T.J. Campbell,26,3,0,8,15
Boone,District 11.1,Commissioner of State Lands,,LIB,T.J. Campbell,3,1,0,1,1
Boone,District 11.2,Commissioner of State Lands,,LIB,T.J. Campbell,5,0,0,2,3
Boone,"District 11.3,11.4",Commissioner of State Lands,,LIB,T.J. Campbell,16,0,0,6,10
Boone,District 12.1 to 12.3,Commissioner of State Lands,,LIB,T.J. Campbell,7,1,0,2,4
Boone,District 12.4,Commissioner of State Lands,,LIB,T.J. Campbell,1,1,0,0,0
Boone,District 1.1,State Senate,17,LIB,Kevin Vornheder,206,6,0,148,52
Boone,District 1.2,State Senate,17,LIB,Kevin Vornheder,5,0,0,3,2
Boone,District 2.1,State Senate,17,LIB,Kevin Vornheder,296,7,1,222,66
Boone,District 2.2,State Senate,17,LIB,Kevin Vornheder,3,1,0,1,1
Boone,"District 3.1, 3.3",State Senate,17,LIB,Kevin Vornheder,171,6,0,110,55
Boone,District 3.2,State Senate,17,LIB,Kevin Vornheder,4,0,0,4,0
Boone,District 4.1,State Senate,17,LIB,Kevin Vornheder,195,3,0,157,35
Boone,District 4.2,State Senate,17,LIB,Kevin Vornheder,4,0,0,4,0
Boone,District 5.1,State Senate,17,LIB,Kevin Vornheder,27,1,0,9,17
Boone,"District 5.2,5.3,5.5 to 5.9",State Senate,17,LIB,Kevin Vornheder,146,1,0,97,48
Boone,District 6.1,State Senate,17,LIB,Kevin Vornheder,17,0,0,4,13
Boone,"District 6.2,6.3,6.5 to 6.8",State Senate,17,LIB,Kevin Vornheder,116,2,0,58,56
Boone,District 6.4,State Senate,17,LIB,Kevin Vornheder,2,0,0,0,2
Boone,District 7.4 to 7.7,State Senate,17,LIB,Kevin Vornheder,54,0,0,31,23
Boone,"District 8.1,8.5",State Senate,17,LIB,Kevin Vornheder,144,1,0,105,38
Boone,District 9.1,State Senate,17,LIB,Kevin Vornheder,12,0,1,4,7
Boone,"District 9.2 to 9.4,9.6",State Senate,17,LIB,Kevin Vornheder,164,1,0,106,57
Boone,District 10.1,State Senate,17,LIB,Kevin Vornheder,8,0,0,1,7
Boone,District 10.2 to 10.8,State Senate,17,LIB,Kevin Vornheder,139,3,0,59,77
Boone,District 11.1,State Senate,17,LIB,Kevin Vornheder,19,1,1,2,15
Boone,District 11.2,State Senate,17,LIB,Kevin Vornheder,5,0,0,1,4
Boone,"District 11.3,11.4",State Senate,17,LIB,Kevin Vornheder,81,4,0,28,49
Boone,District 12.1 to 12.3,State Senate,17,LIB,Kevin Vornheder,59,0,0,16,43
Boone,District 12.4,State Senate,17,LIB,Kevin Vornheder,5,2,0,0,3
Boone,District 1.1,State Senate,17,REP,Senator Scott Flippo,634,9,0,471,154
Boone,District 1.2,State Senate,17,REP,Senator Scott Flippo,23,2,0,14,7
Boone,District 2.1,State Senate,17,REP,Senator Scott Flippo,1065,17,0,810,238
Boone,District 2.2,State Senate,17,REP,Senator Scott Flippo,31,0,0,26,5
Boone,"District 3.1, 3.3",State Senate,17,REP,Senator Scott Flippo,531,6,2,379,144
Boone,District 3.2,State Senate,17,REP,Senator Scott Flippo,23,0,0,16,7
Boone,District 4.1,State Senate,17,REP,Senator Scott Flippo,810,19,0,617,174
Boone,District 4.2,State Senate,17,REP,Senator Scott Flippo,15,0,0,10,5
Boone,District 5.1,State Senate,17,REP,Senator Scott Flippo,117,4,0,47,66
Boone,"District 5.2,5.3,5.5 to 5.9",State Senate,17,REP,Senator Scott Flippo,787,6,0,485,296
Boone,District 6.1,State Senate,17,REP,Senator Scott Flippo,112,0,0,41,71
Boone,"District 6.2,6.3,6.5 to 6.8",State Senate,17,REP,Senator Scott Flippo,743,9,0,385,349
Boone,District 6.4,State Senate,17,REP,Senator Scott Flippo,12,0,0,0,12
Boone,District 7.4 to 7.7,State Senate,17,REP,Senator Scott Flippo,259,1,0,117,141
Boone,"District 8.1,8.5",State Senate,17,REP,Senator Scott Flippo,651,12,0,460,179
Boone,District 9.1,State Senate,17,REP,Senator Scott Flippo,65,0,0,12,53
Boone,"District 9.2 to 9.4,9.6",State Senate,17,REP,Senator Scott Flippo,733,12,0,380,341
Boone,District 10.1,State Senate,17,REP,Senator Scott Flippo,38,0,0,8,30
Boone,District 10.2 to 10.8,State Senate,17,REP,Senator Scott Flippo,897,21,0,287,589
Boone,District 11.1,State Senate,17,REP,Senator Scott Flippo,75,1,0,15,59
Boone,District 11.2,State Senate,17,REP,Senator Scott Flippo,32,0,0,10,22
Boone,"District 11.3,11.4",State Senate,17,REP,Senator Scott Flippo,528,3,0,220,305
Boone,District 12.1 to 12.3,State Senate,17,REP,Senator Scott Flippo,195,1,0,44,150
Boone,District 12.4,State Senate,17,REP,Senator Scott Flippo,10,0,0,3,7
Boone,District 1.1,State Supreme Court Associate Justice Position 3,,NON,David Sterling,304,5,0,230,69
Boone,District 1.2,State Supreme Court Associate Justice Position 3,,NON,David Sterling,15,1,0,9,5
Boone,District 2.1,State Supreme Court Associate Justice Position 3,,NON,David Sterling,505,9,0,389,107
Boone,District 2.2,State Supreme Court Associate Justice Position 3,,NON,David Sterling,14,1,0,12,1
Boone,"District 3.1, 3.3",State Supreme Court Associate Justice Position 3,,NON,David Sterling,266,2,2,188,74
Boone,District 3.2,State Supreme Court Associate Justice Position 3,,NON,David Sterling,7,0,0,5,2
Boone,District 4.1,State Supreme Court Associate Justice Position 3,,NON,David Sterling,385,10,0,297,78
Boone,District 4.2,State Supreme Court Associate Justice Position 3,,NON,David Sterling,10,0,0,8,2
Boone,District 5.1,State Supreme Court Associate Justice Position 3,,NON,David Sterling,48,0,0,20,28
Boone,"District 5.2,5.3,5.5 to 5.9",State Supreme Court Associate Justice Position 3,,NON,David Sterling,345,0,0,207,138
Boone,District 5.4,State Supreme Court Associate Justice Position 3,,NON,David Sterling,1,0,0,0,1
Boone,District 6.1,State Supreme Court Associate Justice Position 3,,NON,David Sterling,46,0,0,13,33
Boone,"District 6.2,6.3,6.5 to 6.8",State Supreme Court Associate Justice Position 3,,NON,David Sterling,342,4,0,173,165
Boone,District 6.4,State Supreme Court Associate Justice Position 3,,NON,David Sterling,5,0,0,0,5
Boone,"District 7.1,7.3,7.8",State Supreme Court Associate Justice Position 3,,NON,David Sterling,246,3,0,112,131
Boone,District 7.2,State Supreme Court Associate Justice Position 3,,NON,David Sterling,8,1,0,3,4
Boone,District 7.4 to 7.7,State Supreme Court Associate Justice Position 3,,NON,David Sterling,139,0,0,71,68
Boone,"District 8.1,8.5",State Supreme Court Associate Justice Position 3,,NON,David Sterling,282,3,0,214,65
Boone,District 8.2 to 8.4,State Supreme Court Associate Justice Position 3,,NON,David Sterling,172,2,0,99,71
Boone,District 9.1,State Supreme Court Associate Justice Position 3,,NON,David Sterling,28,0,1,5,22
Boone,"District 9.2 to 9.4,9.6",State Supreme Court Associate Justice Position 3,,NON,David Sterling,358,6,0,197,155
Boone,District 9.5,State Supreme Court Associate Justice Position 3,,NON,David Sterling,26,0,0,17,9
Boone,District 10.1,State Supreme Court Associate Justice Position 3,,NON,David Sterling,19,0,0,4,15
Boone,District 10.2 to 10.8,State Supreme Court Associate Justice Position 3,,NON,David Sterling,441,9,0,139,293
Boone,District 11.1,State Supreme Court Associate Justice Position 3,,NON,David Sterling,36,0,1,8,27
Boone,District 11.2,State Supreme Court Associate Justice Position 3,,NON,David Sterling,14,0,0,6,8
Boone,"District 11.3,11.4",State Supreme Court Associate Justice Position 3,,NON,David Sterling,245,3,0,96,146
Boone,District 12.1 to 12.3,State Supreme Court Associate Justice Position 3,,NON,David Sterling,113,1,0,26,86
Boone,District 12.4,State Supreme Court Associate Justice Position 3,,NON,David Sterling,3,1,0,1,1
Boone,District 1.1,State Supreme Court Associate Justice Position 3,,NON,State Supreme Court Justice Courtney Goodson,508,8,0,370,130
Boone,District 1.2,State Supreme Court Associate Justice Position 3,,NON,State Supreme Court Justice Courtney Goodson,12,1,0,7,4
Boone,District 2.1,State Supreme Court Associate Justice Position 3,,NON,State Supreme Court Justice Courtney Goodson,817,13,1,616,187
Boone,District 2.2,State Supreme Court Associate Justice Position 3,,NON,State Supreme Court Justice Courtney Goodson,18,0,0,13,5
Boone,"District 3.1, 3.3",State Supreme Court Associate Justice Position 3,,NON,State Supreme Court Justice Courtney Goodson,411,10,1,280,120
Boone,District 3.2,State Supreme Court Associate Justice Position 3,,NON,State Supreme Court Justice Courtney Goodson,17,0,0,12,5
Boone,District 4.1,State Supreme Court Associate Justice Position 3,,NON,State Supreme Court Justice Courtney Goodson,567,11,0,433,123
Boone,District 4.2,State Supreme Court Associate Justice Position 3,,NON,State Supreme Court Justice Courtney Goodson,10,0,0,7,3
Boone,District 5.1,State Supreme Court Associate Justice Position 3,,NON,State Supreme Court Justice Courtney Goodson,86,4,0,30,52
Boone,"District 5.2,5.3,5.5 to 5.9",State Supreme Court Associate Justice Position 3,,NON,State Supreme Court Justice Courtney Goodson,526,5,0,339,182
Boone,District 5.4,State Supreme Court Associate Justice Position 3,,NON,State Supreme Court Justice Courtney Goodson,5,0,0,2,3
Boone,District 6.1,State Supreme Court Associate Justice Position 3,,NON,State Supreme Court Justice Courtney Goodson,74,0,0,27,47
Boone,"District 6.2,6.3,6.5 to 6.8",State Supreme Court Associate Justice Position 3,,NON,State Supreme Court Justice Courtney Goodson,461,6,0,246,209
Boone,District 6.4,State Supreme Court Associate Justice Position 3,,NON,State Supreme Court Justice Courtney Goodson,9,0,0,0,9
Boone,"District 7.1,7.3,7.8",State Supreme Court Associate Justice Position 3,,NON,State Supreme Court Justice Courtney Goodson,353,3,0,136,214
Boone,District 7.2,State Supreme Court Associate Justice Position 3,,NON,State Supreme Court Justice Courtney Goodson,14,0,0,5,9
Boone,District 7.4 to 7.7,State Supreme Court Associate Justice Position 3,,NON,State Supreme Court Justice Courtney Goodson,161,1,0,70,90
Boone,"District 8.1,8.5",State Supreme Court Associate Justice Position 3,,NON,State Supreme Court Justice Courtney Goodson,475,7,0,331,137
Boone,District 8.2 to 8.4,State Supreme Court Associate Justice Position 3,,NON,State Supreme Court Justice Courtney Goodson,267,6,0,158,103
Boone,District 9.1,State Supreme Court Associate Justice Position 3,,NON,State Supreme Court Justice Courtney Goodson,44,0,0,11,33
Boone,"District 9.2 to 9.4,9.6",State Supreme Court Associate Justice Position 3,,NON,State Supreme Court Justice Courtney Goodson,493,5,0,264,224
Boone,District 9.5,State Supreme Court Associate Justice Position 3,,NON,State Supreme Court Justice Courtney Goodson,36,0,0,19,17
Boone,District 10.1,State Supreme Court Associate Justice Position 3,,NON,State Supreme Court Justice Courtney Goodson,25,0,0,3,22
Boone,District 10.2 to 10.8,State Supreme Court Associate Justice Position 3,,NON,State Supreme Court Justice Courtney Goodson,528,14,0,186,328
Boone,District 11.1,State Supreme Court Associate Justice Position 3,,NON,State Supreme Court Justice Courtney Goodson,54,1,0,9,44
Boone,District 11.2,State Supreme Court Associate Justice Position 3,,NON,State Supreme Court Justice Courtney Goodson,21,0,0,3,18
Boone,"District 11.3,11.4",State Supreme Court Associate Justice Position 3,,NON,State Supreme Court Justice Courtney Goodson,332,4,0,135,193
Boone,District 12.1 to 12.3,State Supreme Court Associate Justice Position 3,,NON,State Supreme Court Justice Courtney Goodson,139,0,0,35,104
Boone,District 12.4,State Supreme Court Associate Justice Position 3,,NON,State Supreme Court Justice Courtney Goodson,10,1,0,2,7
Boone,District 1.1,CIRCUIT CLERK,,REP,JUDY KAY HARRIS,812,14,0,594,204
Boone,District 1.2,CIRCUIT CLERK,,REP,JUDY KAY HARRIS,25,2,0,15,8
Boone,District 2.1,CIRCUIT CLERK,,REP,JUDY KAY HARRIS,1316,24,1,996,295
Boone,District 2.2,CIRCUIT CLERK,,REP,JUDY KAY HARRIS,33,1,0,26,6
Boone,"District 3.1, 3.3",CIRCUIT CLERK,,REP,JUDY KAY HARRIS,660,8,1,461,190
Boone,District 3.2,CIRCUIT CLERK,,REP,JUDY KAY HARRIS,25,0,0,18,7
Boone,District 4.1,CIRCUIT CLERK,,REP,JUDY KAY HARRIS,954,21,0,729,204
Boone,District 4.2,CIRCUIT CLERK,,REP,JUDY KAY HARRIS,19,0,0,14,5
Boone,District 5.1,CIRCUIT CLERK,,REP,JUDY KAY HARRIS,136,5,0,54,77
Boone,"District 5.2,5.3,5.5 to 5.9",CIRCUIT CLERK,,REP,JUDY KAY HARRIS,887,6,0,549,332
Boone,District 5.4,CIRCUIT CLERK,,REP,JUDY KAY HARRIS,6,0,0,2,4
Boone,District 6.1,CIRCUIT CLERK,,REP,JUDY KAY HARRIS,125,0,0,43,82
Boone,"District 6.2,6.3,6.5 to 6.8",CIRCUIT CLERK,,REP,JUDY KAY HARRIS,829,10,0,429,390
Boone,District 6.4,CIRCUIT CLERK,,REP,JUDY KAY HARRIS,14,0,0,0,14
Boone,"District 7.1,7.3,7.8",CIRCUIT CLERK,,REP,JUDY KAY HARRIS,605,6,0,251,348
Boone,District 7.2,CIRCUIT CLERK,,REP,JUDY KAY HARRIS,24,1,0,9,14
Boone,District 7.4 to 7.7,CIRCUIT CLERK,,REP,JUDY KAY HARRIS,298,1,0,140,157
Boone,"District 8.1,8.5",CIRCUIT CLERK,,REP,JUDY KAY HARRIS,758,13,0,538,207
Boone,District 8.2 to 8.4,CIRCUIT CLERK,,REP,JUDY KAY HARRIS,412,8,0,243,161
Boone,District 9.1,CIRCUIT CLERK,,REP,JUDY KAY HARRIS,76,0,1,16,59
Boone,"District 9.2 to 9.4,9.6",CIRCUIT CLERK,,REP,JUDY KAY HARRIS,856,13,0,459,384
Boone,District 9.5,CIRCUIT CLERK,,REP,JUDY KAY HARRIS,63,0,0,36,27
Boone,District 10.1,CIRCUIT CLERK,,REP,JUDY KAY HARRIS,42,0,0,7,35
Boone,District 10.2 to 10.8,CIRCUIT CLERK,,REP,JUDY KAY HARRIS,997,24,0,327,646
Boone,District 11.1,CIRCUIT CLERK,,REP,JUDY KAY HARRIS,89,1,1,17,70
Boone,District 11.2,CIRCUIT CLERK,,REP,JUDY KAY HARRIS,34,0,0,11,23
Boone,"District 11.3,11.4",CIRCUIT CLERK,,REP,JUDY KAY HARRIS,591,6,0,239,346
Boone,District 12.1 to 12.3,CIRCUIT CLERK,,REP,JUDY KAY HARRIS,237,1,0,57,179
Boone,District 12.4,CIRCUIT CLERK,,REP,JUDY KAY HARRIS,12,1,0,3,8
Boone,District 9.1,CITY OF ALPENA MAYOR ALPENA,,IND,Theron McCammond,44,0,1,10,33
Boone,District 9.1,CITY OF ALPENA MAYOR ALPENA,,IND,Bobbie R Bailey,34,0,0,6,28
Boone,District 5.1,CITY OF BELLEFONTE MAYOR BELLEFONTE,,IND,Joe Hefley,136,6,0,50,80
Boone,District 6.1,CITY OF BERGMAN MAYOR BERGMAN,,IND,Danny Farmer,125,0,0,43,82
Boone,District 6.1,BERGMAN CITY ALDERMAN P5 BERGMAN,,IND,Justin Willis,44,0,0,14,30
Boone,District 6.1,BERGMAN CITY ALDERMAN P5 BERGMAN,,IND,Jason King,84,0,0,29,55
Boone,District 12.1 to 12.3,CITY OF DIAMOND CITY MAYOR DIAMOND,,IND,Al E. Stiff,109,0,0,28,81
Boone,District 12.1 to 12.3,CITY OF DIAMOND CITY MAYOR DIAMOND,,IND,Linda Miracle,147,1,0,33,113
Boone,District 12.1 to 12.3,DIAMOND CITY ALDERMAN W2 P2 DIAMOND,,IND,Cheryl Guthrie,89,1,0,21,67
Boone,District 12.1 to 12.3,DIAMOND CITY ALDERMAN W2 P2 DIAMOND,,IND,Kenneth Bollinger,100,0,0,19,81
Boone,District 12.1 to 12.3,DIAMOND CITY ALDERMAN W2 P2 DIAMOND,,IND,Barbara Mitchell,68,0,0,22,46
Boone,District 12.1 to 12.3,DIAMOND CITY ALDERMAN W3 P1 DIAMOND,,IND,Shirley Akins,124,1,0,37,86
Boone,District 12.1 to 12.3,DIAMOND CITY ALDERMAN W3 P1 DIAMOND,,IND,Charles L Grimes,133,0,0,25,108
Boone,District 7.2,CITY OF EVERTON MAYOR EVERTON,,IND,Gabe Hensley,21,0,0,8,13
Boone,District 1.1,CITY OF HARRISON MAYOR HARRISON,,IND,Dan Sherrell,384,4,0,297,83
Boone,District 2.1,CITY OF HARRISON MAYOR HARRISON,,IND,Dan Sherrell,647,14,0,500,133
Boone,"District 3.1, 3.3",CITY OF HARRISON MAYOR HARRISON,,IND,Dan Sherrell,305,4,2,230,69
Boone,District 4.1,CITY OF HARRISON MAYOR HARRISON,,IND,Dan Sherrell,433,13,0,337,83
Boone,District 1.1,CITY OF HARRISON MAYOR HARRISON,,IND,Jerry Jackson,470,10,0,332,128
Boone,District 2.1,CITY OF HARRISON MAYOR HARRISON,,IND,Jerry Jackson,742,12,1,551,178
Boone,"District 3.1, 3.3",CITY OF HARRISON MAYOR HARRISON,,IND,Jerry Jackson,411,8,1,269,133
Boone,District 4.1,CITY OF HARRISON MAYOR HARRISON,,IND,Jerry Jackson,575,10,0,439,126
Boone,District 1.1,CITY OF HARRISON ALDERMAN W3 P2 HARRISON,,IND,Daniella Scott,255,5,0,193,57
Boone,District 2.1,CITY OF HARRISON ALDERMAN W3 P2 HARRISON,,IND,Daniella Scott,412,7,0,315,90
Boone,"District 3.1, 3.3",CITY OF HARRISON ALDERMAN W3 P2 HARRISON,,IND,Daniella Scott,266,5,0,177,84
Boone,District 4.1,CITY OF HARRISON ALDERMAN W3 P2 HARRISON,,IND,Daniella Scott,283,7,0,206,70
Boone,District 1.1,CITY OF HARRISON ALDERMAN W3 P2 HARRISON,,IND,Heath Kirkpatrick,563,8,0,407,148
Boone,District 2.1,CITY OF HARRISON ALDERMAN W3 P2 HARRISON,,IND,Heath Kirkpatrick,934,16,1,708,209
Boone,"District 3.1, 3.3",CITY OF HARRISON ALDERMAN W3 P2 HARRISON,,IND,Heath Kirkpatrick,417,7,3,298,109
Boone,District 4.1,CITY OF HARRISON ALDERMAN W3 P2 HARRISON,,IND,Heath Kirkpatrick,669,14,0,525,130
Boone,District 1.1,CITY OF HARRISON ALDERMAN W4 P1 HARRISON,,IND,Joel Williams,560,11,0,422,127
Boone,District 2.1,CITY OF HARRISON ALDERMAN W4 P1 HARRISON,,IND,Joel Williams,901,15,1,695,190
Boone,"District 3.1, 3.3",CITY OF HARRISON ALDERMAN W4 P1 HARRISON,,IND,Joel Williams,437,10,1,302,124
Boone,District 4.1,CITY OF HARRISON ALDERMAN W4 P1 HARRISON,,IND,Joel Williams,626,11,0,486,129
Boone,District 1.1,CITY OF HARRISON ALDERMAN W4 P1 HARRISON,,IND,Lawton Coonts,249,3,0,173,73
Boone,District 2.1,CITY OF HARRISON ALDERMAN W4 P1 HARRISON,,IND,Lawton Coonts,411,8,0,305,98
Boone,"District 3.1, 3.3",CITY OF HARRISON ALDERMAN W4 P1 HARRISON,,IND,Lawton Coonts,225,1,2,159,63
Boone,District 4.1,CITY OF HARRISON ALDERMAN W4 P1 HARRISON,,IND,Lawton Coonts,315,9,0,239,67
Boone,District 11.1,CITY OF LEAD HILL MAYOR LEAD HILL,,IND,Cale Thompson,65,1,1,8,55
Boone,District 11.1,CITY OF LEAD HILL MAYOR LEAD HILL,,IND,Joe Inman,30,0,0,9,21
Boone,District 11.1,LEAD HILL CITY RECORDER/TREASURER LEAD HILL,,IND,Kaye Farrar,30,0,0,5,25
Boone,District 11.1,LEAD HILL CITY RECORDER/TREASURER LEAD HILL,,IND,Frances Hudspeth,65,1,1,12,51
Boone,District 11.1,LEAD HILL CITY ALDERMAN P1 LEAD HILL,,IND,Adam Luneau,30,0,1,4,25
Boone,District 11.1,LEAD HILL CITY ALDERMAN P1 LEAD HILL,,IND,Edwin Farmer,50,1,0,10,39
Boone,District 11.1,LEAD HILL CITY ALDERMAN P1 LEAD HILL,,IND,Mike Farrar,14,0,0,3,11
Boone,District 11.2,CITY OF SOUTH LEAD HILL MAYOR S LEAD HILL,,IND,Howard W Pinkerton,9,0,0,3,6
Boone,District 11.2,CITY OF SOUTH LEAD HILL MAYOR S LEAD HILL,,IND,Kris Farmer,27,0,0,7,20
Boone,District 11.2,SOUTH LEAD HILL CITY ALDERMAN P1 S LEAD HILL,,IND,Carey Tucker,11,0,0,3,8
Boone,District 11.2,SOUTH LEAD HILL CITY ALDERMAN P1 S LEAD HILL,,IND,Fern Cain,23,0,0,6,17
Boone,District 6.4,CITY OF ZINC MAYOR ZINC,,IND,Randy Henderson,12,0,0,0,12
Boone,District 6.4,CITY OF ZINC ALDERMAN P3 ZINC,,IND,Lois McDonald,5,0,0,0,5
Boone,District 6.4,CITY OF ZINC ALDERMAN P3 ZINC,,IND,Jacob Slagley,9,0,0,0,9
Boone,District 10.1,CITY OF OMAHA MAYOR OMAHA,,IND,Leslie King,46,0,0,8,38
Boone,District 10.1,CITY OF OMAHA ALDERMAN P1 OMAHA,,IND,Emmett Fickes,13,0,0,5,8
Boone,District 10.1,CITY OF OMAHA ALDERMAN P1 OMAHA,,IND,Michael Sylvester Roberts,34,0,0,4,30
Boone,District 1.1,Issue No. 2: A Constitutional Amendment Adding as a Qualification to Vote that a Voter Present Certain Valid Photographic Identification When Casting a Ballot In Person or Casting and Absentee Ballot,,NON,FOR,699,12,0,500,187
Boone,District 1.2,Issue No. 2: A Constitutional Amendment Adding as a Qualification to Vote that a Voter Present Certain Valid Photographic Identification When Casting a Ballot In Person or Casting and Absentee Ballot,,NON,FOR,25,1,0,16,8
Boone,District 2.1,Issue No. 2: A Constitutional Amendment Adding as a Qualification to Vote that a Voter Present Certain Valid Photographic Identification When Casting a Ballot In Person or Casting and Absentee Ballot,,NON,FOR,1174,18,1,876,279
Boone,District 2.2,Issue No. 2: A Constitutional Amendment Adding as a Qualification to Vote that a Voter Present Certain Valid Photographic Identification When Casting a Ballot In Person or Casting and Absentee Ballot,,NON,FOR,28,0,0,22,6
Boone,"District 3.1, 3.3",Issue No. 2: A Constitutional Amendment Adding as a Qualification to Vote that a Voter Present Certain Valid Photographic Identification When Casting a Ballot In Person or Casting and Absentee Ballot,,NON,FOR,595,7,3,413,172
Boone,District 3.2,Issue No. 2: A Constitutional Amendment Adding as a Qualification to Vote that a Voter Present Certain Valid Photographic Identification When Casting a Ballot In Person or Casting and Absentee Ballot,,NON,FOR,23,0,0,16,7
Boone,District 4.1,Issue No. 2: A Constitutional Amendment Adding as a Qualification to Vote that a Voter Present Certain Valid Photographic Identification When Casting a Ballot In Person or Casting and Absentee Ballot,,NON,FOR,847,19,0,644,184
Boone,District 4.2,Issue No. 2: A Constitutional Amendment Adding as a Qualification to Vote that a Voter Present Certain Valid Photographic Identification When Casting a Ballot In Person or Casting and Absentee Ballot,,NON,FOR,15,0,0,11,4
Boone,District 5.1,Issue No. 2: A Constitutional Amendment Adding as a Qualification to Vote that a Voter Present Certain Valid Photographic Identification When Casting a Ballot In Person or Casting and Absentee Ballot,,NON,FOR,119,6,0,48,65
Boone,"District 5.2,5.3,5.5 to 5.9",Issue No. 2: A Constitutional Amendment Adding as a Qualification to Vote that a Voter Present Certain Valid Photographic Identification When Casting a Ballot In Person or Casting and Absentee Ballot,,NON,FOR,811,6,0,495,310
Boone,District 5.4,Issue No. 2: A Constitutional Amendment Adding as a Qualification to Vote that a Voter Present Certain Valid Photographic Identification When Casting a Ballot In Person or Casting and Absentee Ballot,,NON,FOR,6,0,0,2,4
Boone,District 6.1,Issue No. 2: A Constitutional Amendment Adding as a Qualification to Vote that a Voter Present Certain Valid Photographic Identification When Casting a Ballot In Person or Casting and Absentee Ballot,,NON,FOR,121,0,0,45,76
Boone,"District 6.2,6.3,6.5 to 6.8",Issue No. 2: A Constitutional Amendment Adding as a Qualification to Vote that a Voter Present Certain Valid Photographic Identification When Casting a Ballot In Person or Casting and Absentee Ballot,,NON,FOR,777,10,0,393,374
